episode_id,family_id,case_id,rollout_seed,model_id,return_controller_id,regrasp_invocations,notes,dest,regrasp_confirmed,attempt1,nret,need,case_pass,hard_ok,regrasp_time,n_attempts
P1V6RG1_980105_G4_THREE_REGRASP_RETURN_P80_98110503_RG1_TRACK_RECENTER_SINGLE_ATTEMPT,980105,G4_THREE_REGRASP_RETURN_P80,98110503,RG1_TRACK_RECENTER_SINGLE_ATTEMPT,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG1_TRACK_RECENTER_SINGLE_ATTEMPT/F980105/G4_THREE_REGRASP_RETURN_P80/rollout_00,True,True,3,3,True,True,1.919999999998936,3
P1V6RG1_980105_G5_HIGH_RESIDUAL_SPEED_P40_98110504_RG1_TRACK_RECENTER_SINGLE_ATTEMPT,980105,G5_HIGH_RESIDUAL_SPEED_P40,98110504,RG1_TRACK_RECENTER_SINGLE_ATTEMPT,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG1_TRACK_RECENTER_SINGLE_ATTEMPT/F980105/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.599999999999714,1
P1V6RG1_980105_G6_LOW_FRICTION_LONG_SLIDE_P80_98110505_RG1_TRACK_RECENTER_SINGLE_ATTEMPT,980105,G6_LOW_FRICTION_LONG_SLIDE_P80,98110505,RG1_TRACK_RECENTER_SINGLE_ATTEMPT,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG1_TRACK_RECENTER_SINGLE_ATTEMPT/F980105/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,True,True,1,1,True,True,2.119999999999767,1
P1V6RG1_980105_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110506_RG1_TRACK_RECENTER_SINGLE_ATTEMPT,980105,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110506,RG1_TRACK_RECENTER_SINGLE_ATTEMPT,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG1_TRACK_RECENTER_SINGLE_ATTEMPT/F980105/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980105_G8_COMMANDED_RELEASE_NO_REGRASP_98110507_RG1_TRACK_RECENTER_SINGLE_ATTEMPT,980105,G8_COMMANDED_RELEASE_NO_REGRASP,98110507,RG1_TRACK_RECENTER_SINGLE_ATTEMPT,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG1_TRACK_RECENTER_SINGLE_ATTEMPT/F980105/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980100_G1_LOSS_REGRASP_RETURN_P40_98110000_RG2_TRACK_RECENTER_ONE_RETRY,980100,G1_LOSS_REGRASP_RETURN_P40,98110000,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.319999999999745,1
P1V6RG1_980100_G2_LOSS_REGRASP_RETURN_P80_98110001_RG2_TRACK_RECENTER_ONE_RETRY,980100,G2_LOSS_REGRASP_RETURN_P80,98110001,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G2_LOSS_REGRASP_RETURN_P80/rollout_00,True,True,1,1,True,True,2.299999999999747,1
P1V6RG1_980100_G3_THREE_REGRASP_RETURN_P40_98110002_RG2_TRACK_RECENTER_ONE_RETRY,980100,G3_THREE_REGRASP_RETURN_P40,98110002,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,2.2600000000007547,3
P1V6RG1_980100_G4_THREE_REGRASP_RETURN_P80_98110003_RG2_TRACK_RECENTER_ONE_RETRY,980100,G4_THREE_REGRASP_RETURN_P80,98110003,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G4_THREE_REGRASP_RETURN_P80/rollout_00,True,True,3,3,True,True,1.5199999999991576,3
P1V6RG1_980100_G5_HIGH_RESIDUAL_SPEED_P40_98110004_RG2_TRACK_RECENTER_ONE_RETRY,980100,G5_HIGH_RESIDUAL_SPEED_P40,98110004,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.419999999999734,1
P1V6RG1_980100_G6_LOW_FRICTION_LONG_SLIDE_P80_98110005_RG2_TRACK_RECENTER_ONE_RETRY,980100,G6_LOW_FRICTION_LONG_SLIDE_P80,98110005,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,True,True,1,1,True,True,2.299999999999747,1
P1V6RG1_980100_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110006_RG2_TRACK_RECENTER_ONE_RETRY,980100,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110006,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980100_G8_COMMANDED_RELEASE_NO_REGRASP_98110007_RG2_TRACK_RECENTER_ONE_RETRY,980100,G8_COMMANDED_RELEASE_NO_REGRASP,98110007,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980100/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980101_G1_LOSS_REGRASP_RETURN_P40_98110100_RG2_TRACK_RECENTER_ONE_RETRY,980101,G1_LOSS_REGRASP_RETURN_P40,98110100,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.4799999999997273,1
P1V6RG1_980101_G2_LOSS_REGRASP_RETURN_P80_98110101_RG2_TRACK_RECENTER_ONE_RETRY,980101,G2_LOSS_REGRASP_RETURN_P80,98110101,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G2_LOSS_REGRASP_RETURN_P80/rollout_00,False,False,0,1,False,True,,2
P1V6RG1_980101_G3_THREE_REGRASP_RETURN_P40_98110102_RG2_TRACK_RECENTER_ONE_RETRY,980101,G3_THREE_REGRASP_RETURN_P40,98110102,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,2.499999999999725,3
P1V6RG1_980101_G4_THREE_REGRASP_RETURN_P80_98110103_RG2_TRACK_RECENTER_ONE_RETRY,980101,G4_THREE_REGRASP_RETURN_P80,98110103,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G4_THREE_REGRASP_RETURN_P80/rollout_00,False,False,0,3,False,True,,2
P1V6RG1_980101_G5_HIGH_RESIDUAL_SPEED_P40_98110104_RG2_TRACK_RECENTER_ONE_RETRY,980101,G5_HIGH_RESIDUAL_SPEED_P40,98110104,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.519999999999723,1
P1V6RG1_980101_G6_LOW_FRICTION_LONG_SLIDE_P80_98110105_RG2_TRACK_RECENTER_ONE_RETRY,980101,G6_LOW_FRICTION_LONG_SLIDE_P80,98110105,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,False,False,0,1,False,True,,2
P1V6RG1_980101_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110106_RG2_TRACK_RECENTER_ONE_RETRY,980101,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110106,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980101_G8_COMMANDED_RELEASE_NO_REGRASP_98110107_RG2_TRACK_RECENTER_ONE_RETRY,980101,G8_COMMANDED_RELEASE_NO_REGRASP,98110107,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980101/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980102_G1_LOSS_REGRASP_RETURN_P40_98110200_RG2_TRACK_RECENTER_ONE_RETRY,980102,G1_LOSS_REGRASP_RETURN_P40,98110200,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.5799999999997163,1
P1V6RG1_980102_G2_LOSS_REGRASP_RETURN_P80_98110201_RG2_TRACK_RECENTER_ONE_RETRY,980102,G2_LOSS_REGRASP_RETURN_P80,98110201,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G2_LOSS_REGRASP_RETURN_P80/rollout_00,True,True,1,1,True,True,2.5599999999997185,1
P1V6RG1_980102_G3_THREE_REGRASP_RETURN_P40_98110202_RG2_TRACK_RECENTER_ONE_RETRY,980102,G3_THREE_REGRASP_RETURN_P40,98110202,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,2.5799999999997163,3
P1V6RG1_980102_G4_THREE_REGRASP_RETURN_P80_98110203_RG2_TRACK_RECENTER_ONE_RETRY,980102,G4_THREE_REGRASP_RETURN_P80,98110203,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G4_THREE_REGRASP_RETURN_P80/rollout_00,True,True,3,3,True,True,2.5599999999997185,3
P1V6RG1_980102_G5_HIGH_RESIDUAL_SPEED_P40_98110204_RG2_TRACK_RECENTER_ONE_RETRY,980102,G5_HIGH_RESIDUAL_SPEED_P40,98110204,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.919999999999679,1
P1V6RG1_980102_G6_LOW_FRICTION_LONG_SLIDE_P80_98110205_RG2_TRACK_RECENTER_ONE_RETRY,980102,G6_LOW_FRICTION_LONG_SLIDE_P80,98110205,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,True,True,1,1,True,True,2.5599999999997185,1
P1V6RG1_980102_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110206_RG2_TRACK_RECENTER_ONE_RETRY,980102,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110206,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980102_G8_COMMANDED_RELEASE_NO_REGRASP_98110207_RG2_TRACK_RECENTER_ONE_RETRY,980102,G8_COMMANDED_RELEASE_NO_REGRASP,98110207,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980102/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980103_G1_LOSS_REGRASP_RETURN_P40_98110300_RG2_TRACK_RECENTER_ONE_RETRY,980103,G1_LOSS_REGRASP_RETURN_P40,98110300,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.519999999999723,1
P1V6RG1_980103_G2_LOSS_REGRASP_RETURN_P80_98110301_RG2_TRACK_RECENTER_ONE_RETRY,980103,G2_LOSS_REGRASP_RETURN_P80,98110301,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G2_LOSS_REGRASP_RETURN_P80/rollout_00,False,False,0,1,False,True,,2
P1V6RG1_980103_G3_THREE_REGRASP_RETURN_P40_98110302_RG2_TRACK_RECENTER_ONE_RETRY,980103,G3_THREE_REGRASP_RETURN_P40,98110302,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,1.6999999999998132,3
P1V6RG1_980103_G4_THREE_REGRASP_RETURN_P80_98110303_RG2_TRACK_RECENTER_ONE_RETRY,980103,G4_THREE_REGRASP_RETURN_P80,98110303,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G4_THREE_REGRASP_RETURN_P80/rollout_00,False,False,0,3,False,True,,2
P1V6RG1_980103_G5_HIGH_RESIDUAL_SPEED_P40_98110304_RG2_TRACK_RECENTER_ONE_RETRY,980103,G5_HIGH_RESIDUAL_SPEED_P40,98110304,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.0399999999997758,1
P1V6RG1_980103_G6_LOW_FRICTION_LONG_SLIDE_P80_98110305_RG2_TRACK_RECENTER_ONE_RETRY,980103,G6_LOW_FRICTION_LONG_SLIDE_P80,98110305,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,False,False,0,1,False,True,,2
P1V6RG1_980103_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110306_RG2_TRACK_RECENTER_ONE_RETRY,980103,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110306,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980103_G8_COMMANDED_RELEASE_NO_REGRASP_98110307_RG2_TRACK_RECENTER_ONE_RETRY,980103,G8_COMMANDED_RELEASE_NO_REGRASP,98110307,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980103/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980104_G1_LOSS_REGRASP_RETURN_P40_98110400_RG2_TRACK_RECENTER_ONE_RETRY,980104,G1_LOSS_REGRASP_RETURN_P40,98110400,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.5599999999997185,1
P1V6RG1_980104_G2_LOSS_REGRASP_RETURN_P80_98110401_RG2_TRACK_RECENTER_ONE_RETRY,980104,G2_LOSS_REGRASP_RETURN_P80,98110401,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G2_LOSS_REGRASP_RETURN_P80/rollout_00,True,True,1,1,True,True,2.5799999999997163,1
P1V6RG1_980104_G3_THREE_REGRASP_RETURN_P40_98110402_RG2_TRACK_RECENTER_ONE_RETRY,980104,G3_THREE_REGRASP_RETURN_P40,98110402,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,1.8199999999989913,3
P1V6RG1_980104_G4_THREE_REGRASP_RETURN_P80_98110403_RG2_TRACK_RECENTER_ONE_RETRY,980104,G4_THREE_REGRASP_RETURN_P80,98110403,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G4_THREE_REGRASP_RETURN_P80/rollout_00,True,True,3,3,True,True,2.560000000000855,3
P1V6RG1_980104_G5_HIGH_RESIDUAL_SPEED_P40_98110404_RG2_TRACK_RECENTER_ONE_RETRY,980104,G5_HIGH_RESIDUAL_SPEED_P40,98110404,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""loop0_regrasp_failed"", ""cycles_complete=0""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,False,False,0,1,False,True,,2
P1V6RG1_980104_G6_LOW_FRICTION_LONG_SLIDE_P80_98110405_RG2_TRACK_RECENTER_ONE_RETRY,980104,G6_LOW_FRICTION_LONG_SLIDE_P80,98110405,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G6_LOW_FRICTION_LONG_SLIDE_P80/rollout_00,True,True,1,1,True,True,2.5799999999997163,1
P1V6RG1_980104_G7_NO_LOSS_INITIAL_GRASP_CONTROL_98110406_RG2_TRACK_RECENTER_ONE_RETRY,980104,G7_NO_LOSS_INITIAL_GRASP_CONTROL,98110406,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,[],/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G7_NO_LOSS_INITIAL_GRASP_CONTROL/rollout_00,False,False,1,1,True,True,,0
P1V6RG1_980104_G8_COMMANDED_RELEASE_NO_REGRASP_98110407_RG2_TRACK_RECENTER_ONE_RETRY,980104,G8_COMMANDED_RELEASE_NO_REGRASP,98110407,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,0,"[""closed_loop_regrasp_not_started""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980104/G8_COMMANDED_RELEASE_NO_REGRASP/rollout_00,False,False,0,1,True,True,,0
P1V6RG1_980105_G1_LOSS_REGRASP_RETURN_P40_98110500_RG2_TRACK_RECENTER_ONE_RETRY,980105,G1_LOSS_REGRASP_RETURN_P40,98110500,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980105/G1_LOSS_REGRASP_RETURN_P40/rollout_00,True,True,1,1,True,True,2.419999999999734,1
P1V6RG1_980105_G2_LOSS_REGRASP_RETURN_P80_98110501_RG2_TRACK_RECENTER_ONE_RETRY,980105,G2_LOSS_REGRASP_RETURN_P80,98110501,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980105/G2_LOSS_REGRASP_RETURN_P80/rollout_00,True,True,1,1,True,True,2.119999999999767,1
P1V6RG1_980105_G3_THREE_REGRASP_RETURN_P40_98110502_RG2_TRACK_RECENTER_ONE_RETRY,980105,G3_THREE_REGRASP_RETURN_P40,98110502,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980105/G3_THREE_REGRASP_RETURN_P40/rollout_00,True,True,3,3,True,True,1.65999999999908,3
P1V6RG1_980105_G4_THREE_REGRASP_RETURN_P80_98110503_RG2_TRACK_RECENTER_ONE_RETRY,980105,G4_THREE_REGRASP_RETURN_P80,98110503,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,3,"[""cycles_complete=3""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980105/G4_THREE_REGRASP_RETURN_P80/rollout_00,True,True,3,3,True,True,1.919999999998936,3
P1V6RG1_980105_G5_HIGH_RESIDUAL_SPEED_P40_98110504_RG2_TRACK_RECENTER_ONE_RETRY,980105,G5_HIGH_RESIDUAL_SPEED_P40,98110504,RG2_TRACK_RECENTER_ONE_RETRY,RC1_OBJECT_COMPENSATED_DIRECT,1,"[""cycles_complete=1""]",/home/__compress_data/xushijie/graph_pathgraph_p1_v6rg1_data/development_v2/RG2_TRACK_RECENTER_ONE_RETRY/F980105/G5_HIGH_RESIDUAL_SPEED_P40/rollout_00,True,True,1,1,True,True,2.599999999999714,1
