task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_dual_order,linear_sarm_equiv,20260913,A_first,40,20260960,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,41,20260961,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,42,20260962,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,43,20260963,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,44,20260964,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,45,20260965,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,46,20260966,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,47,20260967,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,48,20260968,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
transport_dual_order,linear_sarm_equiv,20260913,A_first,49,20260969,1,0,0,6,c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a,True
