0, NVIDIA A100-SXM4-40GB, 40312, 40960, 49
1, NVIDIA A100-SXM4-40GB, 7712, 40960, 0
2, NVIDIA A100-SXM4-40GB, 15685, 40960, 9
3, NVIDIA A100-SXM4-40GB, 7706, 40960, 23
4, NVIDIA A100-SXM4-40GB, 40258, 40960, 56
5, NVIDIA A100-SXM4-40GB, 914, 40960, 0
6, NVIDIA A100-SXM4-40GB, 5, 40960, 0
7, NVIDIA A100-SXM4-40GB, 17668, 40960, 32
