task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,0,20260920,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,1,20260921,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,2,20260922,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,3,20260923,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,4,20260924,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,5,20260925,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,6,20260926,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,7,20260927,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,8,20260928,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,B_first,9,20260929,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
