time,capture_order,frame_missing,object_centroid,gripper_centroid,object_confidence,gripper_confidence,contact_present,gripper_command,attempt_phase,O_B2_predicates,O_C3_predicates,O_B2_selected_action,O_B2_reason_code,O_C3_selected_action,O_C3_reason_code
1.450000000000001,33,False,"[97.46190476190476, 57.95238095238095]","[97.16419753086419, 49.858024691358025]",1.0,0.9,True,closed,inactive,,,none,historical_hold_established_no_current_loss_observed,none,historical_hold_established_no_current_loss_observed
1.500000000000001,34,False,"[97.16896551724138, 60.234482758620686]","[97.63818565400842, 50.142405063291136]",1.0,1.0,True,closed,inactive,,,none,historical_hold_established_no_current_loss_observed,none,historical_hold_established_no_current_loss_observed
1.500000000000001,35,False,"[97.16896551724138, 60.234482758620686]","[97.63818565400842, 50.142405063291136]",1.0,1.0,True,closed,inactive,,,none,historical_hold_established_no_current_loss_observed,none,historical_hold_established_no_current_loss_observed
1.5500000000000012,36,False,"[96.22666666666666, 62.75757575757575]","[105.23244312561819, 50.10187932739861]",1.0,1.0,False,closed,inactive,,,recover_object,historical_hold_established_then_observed_non_release_contact_loss,recover_object,historical_hold_established_then_observed_non_release_contact_loss
1.6000000000000012,37,False,"[95.29794520547945, 63.886986301369866]","[111.77698412698412, 50.964285714285715]",1.0,1.0,False,closed,inactive,,,none,historical_hold_established_no_current_loss_observed,none,historical_hold_established_no_current_loss_observed
1.6500000000000012,38,False,"[93.81694915254238, 63.20903954802259]","[117.8328530259366, 51.63112391930836]",1.0,1.0,False,closed,inactive,,,none,historical_hold_established_no_current_loss_observed,none,historical_hold_established_no_current_loss_observed
