episode_id,telescoping_error,max_abs_step,passed
P1V6_931103_C4_THREE_RETURNS_P40_93310303,0.0,0.40001764766189185,True
P1V6_931103_C5_RECOVERY_COMMAND_NO_MOTION_93310304,0.0,0.40001764766189185,True
P1V6_931103_C6_PARTIAL_APPROACH_NO_REGRASP_93310305,0.0,0.40001764766189185,True
P1V6_931103_C7_NO_LOSS_OUT_AND_BACK_93310306,0.0,0.16668432780760378,True
P1V6_931103_C8_COMMANDED_RELEASE_93310307,0.0,0.5,True
P1V6_931104_C1_NORMAL_93310400,0.0,0.5,True
P1V6_931104_C2_LOSS_RETURN_P40_93310401,0.0,0.39998844064781447,True
P1V6_931104_C3_LOSS_RETURN_P80_93310402,0.0,0.46665510808271266,True
P1V6_931104_C4_THREE_RETURNS_P40_93310403,0.0,0.39998844064781447,True
P1V6_931104_C5_RECOVERY_COMMAND_NO_MOTION_93310404,0.0,0.39998844064781447,True
P1V6_931104_C6_PARTIAL_APPROACH_NO_REGRASP_93310405,0.0,0.39998844064781447,True
P1V6_931104_C7_NO_LOSS_OUT_AND_BACK_93310406,0.0,0.16666666666666669,True
P1V6_931104_C8_COMMANDED_RELEASE_93310407,0.0,0.5,True
P1V6_931105_C1_NORMAL_93310500,0.0,0.5,True
P1V6_931105_C2_LOSS_RETURN_P40_93310501,0.0,0.400006043775389,True
P1V6_931105_C3_LOSS_RETURN_P80_93310502,5.551115123125783e-17,0.46667271238448893,True
P1V6_931105_C4_THREE_RETURNS_P40_93310503,0.0,0.400006043775389,True
P1V6_931105_C5_RECOVERY_COMMAND_NO_MOTION_93310504,0.0,0.400006043775389,True
P1V6_931105_C6_PARTIAL_APPROACH_NO_REGRASP_93310505,0.0,0.400006043775389,True
P1V6_931105_C7_NO_LOSS_OUT_AND_BACK_93310506,0.0,0.16667272201528055,True
P1V6_931105_C8_COMMANDED_RELEASE_93310507,0.0,0.5,True
P1V6_931106_C1_NORMAL_93310600,0.0,0.5,True
P1V6_931106_C2_LOSS_RETURN_P40_93310601,0.0,0.3999866298181961,True
P1V6_931106_C3_LOSS_RETURN_P80_93310602,0.0,0.46665333950167154,True
P1V6_931106_C4_THREE_RETURNS_P40_93310603,0.0,0.4010233596122271,True
P1V6_931106_C5_RECOVERY_COMMAND_NO_MOTION_93310604,0.0,0.3999866298181961,True
P1V6_931106_C6_PARTIAL_APPROACH_NO_REGRASP_93310605,0.0,0.3999866298181961,True
P1V6_931106_C7_NO_LOSS_OUT_AND_BACK_93310606,0.0,0.16666666666666669,True
P1V6_931106_C8_COMMANDED_RELEASE_93310607,0.0,0.5,True
P1V6_931107_C1_NORMAL_93310700,1.1102230246251565e-16,0.5,True
P1V6_931107_C2_LOSS_RETURN_P40_93310701,0.0,0.40001747941020493,True
P1V6_931107_C3_LOSS_RETURN_P80_93310702,0.0,0.46668409222280816,True
P1V6_931107_C4_THREE_RETURNS_P40_93310703,0.0,0.40016543088028234,True
P1V6_931107_C5_RECOVERY_COMMAND_NO_MOTION_93310704,0.0,0.40001747941020493,True
P1V6_931107_C6_PARTIAL_APPROACH_NO_REGRASP_93310705,0.0,0.40001747941020493,True
P1V6_931107_C7_NO_LOSS_OUT_AND_BACK_93310706,0.0,0.1666841541364119,True
P1V6_931107_C8_COMMANDED_RELEASE_93310707,1.1102230246251565e-16,0.5,True
