episode_id,method,signed_return,positive_weight_sum,nonzero_weight_steps,ess,transitions
P1V6_931100_C1_NORMAL_93310000,FULL_FROZEN,1.1664990766095849,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C1_NORMAL_93310000,GRAPH_COST_DEBT,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C1_NORMAL_93310000,GRAPH_COST_ONLY,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C1_NORMAL_93310000,GRAPH_COST_PHI,1.1664990766095849,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C1_NORMAL_93310000,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C1_NORMAL_93310000,PAIRED_EVENT_BALANCED,0.0,0.0,0,,285
P1V6_931100_C1_NORMAL_93310000,V6_CAP_COST_ONLY,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C1_NORMAL_93310000,V6_CAP_POTENTIAL,0.6666666666666667,1.1666108033376243,85,4.078556877754936,285
P1V6_931100_C1_NORMAL_93310000,V6_CAP_WITHIN_PHI_ABLATION,0.8332774291745079,1.1666107625174773,85,4.078556758642975,285
P1V6_931100_C2_LOSS_RETURN_P40_93310001,FULL_FROZEN,0.34013845896142586,1.0333333329857237,39,5.455681716414285,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,GRAPH_COST_DEBT,0.3333333333333333,0.8333333333333334,4,3.571428571428571,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,GRAPH_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,GRAPH_COST_PHI,0.34013845896142586,1.0333333329857237,39,5.455681716414285,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,OLD_GLOBAL_PHI_DIAGNOSTIC,0.33593384252111813,1.2291287161978062,39,5.047307856162545,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,V6_CAP_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,V6_CAP_POTENTIAL,0.3342002103371022,0.9652651769489407,39,4.22363684500575,250
P1V6_931100_C2_LOSS_RETURN_P40_93310001,V6_CAP_WITHIN_PHI_ABLATION,0.3356017079871251,0.8999999835560785,39,4.162683597487597,250
P1V6_931100_C3_LOSS_RETURN_P80_93310002,FULL_FROZEN,0.2333332960064165,0.7333332960064165,68,9.251702037080243,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,GRAPH_COST_DEBT,-0.16666666666666674,0.3333333333333333,2,2.0,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,GRAPH_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,GRAPH_COST_PHI,0.2333332960064165,0.7333332960064165,68,9.251702037080243,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666669,0.7333332960064165,68,9.251702037080243,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,V6_CAP_POTENTIAL,-0.16666666666666674,0.4666666623884006,68,3.8999386267987433,301
P1V6_931100_C3_LOSS_RETURN_P80_93310002,V6_CAP_WITHIN_PHI_ABLATION,-0.033333378431753505,0.46666662156825367,68,3.8999388948182068,301
P1V6_931100_C4_THREE_RETURNS_P40_93310003,FULL_FROZEN,0.04011982478386328,1.2333146988081871,75,7.721444861140497,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,GRAPH_COST_DEBT,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,GRAPH_COST_ONLY,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,GRAPH_COST_PHI,0.04011982478386328,1.2333146988081871,75,7.721444861140497,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.1666666666666668,1.4291100820202696,75,6.794416014511596,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,PAIRED_EVENT_BALANCED,-1.0,1.0,1,1.0,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,V6_CAP_COST_ONLY,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,V6_CAP_POTENTIAL,-0.16666666666666674,1.0319256158965575,75,4.824047008406549,450
P1V6_931100_C4_THREE_RETURNS_P40_93310003,V6_CAP_WITHIN_PHI_ABLATION,-0.09773785306526667,0.9666604225036954,75,4.798665756119836,450
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,FULL_FROZEN,0.1999999996523903,0.6999999996523903,38,5.791457163501235,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,GRAPH_COST_DEBT,0.0,0.5,3,2.999999999999999,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,GRAPH_COST_ONLY,0.0,0.5,3,2.999999999999999,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,GRAPH_COST_PHI,0.1999999996523903,0.6999999996523903,38,5.791457163501235,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,OLD_GLOBAL_PHI_DIAGNOSTIC,0.0,0.6999999996523903,38,5.791457163501235,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,V6_CAP_POTENTIAL,-0.16666666666666674,0.4000000243762254,37,2.8726798120795483,161
P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,V6_CAP_WITHIN_PHI_ABLATION,-0.10000001644392872,0.39999998355607846,37,2.8726799275545445,161
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,FULL_FROZEN,0.1999999996523903,0.6999999996523903,38,5.791457163501235,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,GRAPH_COST_DEBT,0.0,0.5,3,2.999999999999999,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,GRAPH_COST_ONLY,0.0,0.5,3,2.999999999999999,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,GRAPH_COST_PHI,0.1999999996523903,0.6999999996523903,38,5.791457163501235,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,OLD_GLOBAL_PHI_DIAGNOSTIC,0.0,0.6999999996523903,38,5.791457163501235,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,V6_CAP_POTENTIAL,-0.16666666666666674,0.4000000243762254,37,2.8726798120795483,180
P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,V6_CAP_WITHIN_PHI_ABLATION,-0.10000001644392872,0.39999998355607846,37,2.8726799275545445,180
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,FULL_FROZEN,0.33333333333334325,0.5333333329857236,37,5.0052164374130355,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,GRAPH_COST_DEBT,0.3333333333333333,0.3333333333333333,2,2.0,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,GRAPH_COST_ONLY,0.3333333333333333,0.3333333333333333,2,2.0,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,GRAPH_COST_PHI,0.33333333333334325,0.5333333329857236,37,5.0052164374130355,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,OLD_GLOBAL_PHI_DIAGNOSTIC,0.33333333333334325,0.5333333329857236,37,5.0052164374130355,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,PAIRED_EVENT_BALANCED,0.0,0.0,0,,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,V6_CAP_COST_ONLY,0.3333333333333333,0.3333333333333333,2,2.0,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,V6_CAP_POTENTIAL,0.3333333741534836,0.4000000243762254,37,2.8726798120795483,160
P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,V6_CAP_WITHIN_PHI_ABLATION,0.33333333333333665,0.39999998355607846,37,2.8726799275545445,160
P1V6_931100_C8_COMMANDED_RELEASE_93310007,FULL_FROZEN,1.1664990766095849,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,GRAPH_COST_DEBT,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,GRAPH_COST_ONLY,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,GRAPH_COST_PHI,1.1664990766095849,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.4998324099718052,86,6.683813947282944,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,PAIRED_EVENT_BALANCED,0.0,0.0,0,,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,V6_CAP_COST_ONLY,0.6666666666666666,1.0,4,3.0,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,V6_CAP_POTENTIAL,0.6666666666666667,1.1666108033376243,85,4.078556877754936,285
P1V6_931100_C8_COMMANDED_RELEASE_93310007,V6_CAP_WITHIN_PHI_ABLATION,0.8332774291745079,1.1666107625174773,85,4.078556758642975,285
P1V6_931101_C1_NORMAL_93310100,FULL_FROZEN,1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C1_NORMAL_93310100,GRAPH_COST_DEBT,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C1_NORMAL_93310100,GRAPH_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C1_NORMAL_93310100,GRAPH_COST_PHI,1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C1_NORMAL_93310100,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C1_NORMAL_93310100,PAIRED_EVENT_BALANCED,0.0,0.0,0,,279
P1V6_931101_C1_NORMAL_93310100,V6_CAP_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C1_NORMAL_93310100,V6_CAP_POTENTIAL,0.6666666666666666,1.166654970096583,87,4.0785138104930585,279
P1V6_931101_C1_NORMAL_93310100,V6_CAP_WITHIN_PHI_ABLATION,0.8333216367632496,1.166654970096583,87,4.0785138104930585,279
P1V6_931101_C2_LOSS_RETURN_P40_93310101,FULL_FROZEN,0.5333300272926729,1.0333300272926729,37,5.452870879809052,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,GRAPH_COST_DEBT,0.3333333333333333,0.8333333333333334,4,3.571428571428571,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,GRAPH_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,GRAPH_COST_PHI,0.5333300272926729,1.0333300272926729,37,5.452870879809052,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,OLD_GLOBAL_PHI_DIAGNOSTIC,0.33333333333333326,1.0333300272926729,37,5.452870879809052,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,V6_CAP_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,V6_CAP_POTENTIAL,0.3333333333333333,0.8999972557514677,37,4.162421612185671,221
P1V6_931101_C2_LOSS_RETURN_P40_93310101,V6_CAP_WITHIN_PHI_ABLATION,0.3999972557514678,0.8999972557514678,37,4.162421612185672,221
P1V6_931101_C3_LOSS_RETURN_P80_93310102,FULL_FROZEN,0.5913640312825844,1.2333267215514825,65,7.712367875863401,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,GRAPH_COST_DEBT,0.3333333333333333,0.8333333333333334,4,3.571428571428571,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,GRAPH_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,GRAPH_COST_PHI,0.5913640312825844,1.2333267215514825,65,7.712367875863401,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,OLD_GLOBAL_PHI_DIAGNOSTIC,0.33333333333333337,1.3752894118203802,65,7.145465050422418,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,V6_CAP_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,V6_CAP_POTENTIAL,0.33333333333333337,1.0139828521374814,65,4.832361557385343,263
P1V6_931101_C3_LOSS_RETURN_P80_93310102,V6_CAP_WITHIN_PHI_ABLATION,0.41934497845764385,0.9666639152975627,65,4.798055105476271,263
P1V6_931101_C4_THREE_RETURNS_P40_93310103,FULL_FROZEN,0.03333002729267276,1.3666633606260061,38,6.08533996928396,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,GRAPH_COST_DEBT,-0.16666666666666674,1.1666666666666667,5,4.454545454545455,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,GRAPH_COST_ONLY,-0.16666666666666674,1.1666666666666667,5,4.454545454545455,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,GRAPH_COST_PHI,0.03333002729267276,1.3666633606260061,38,6.08533996928396,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.1666666666666668,1.561348826164986,38,5.136319599973105,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,PAIRED_EVENT_BALANCED,-1.0,1.0,1,1.0,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,V6_CAP_COST_ONLY,-0.16666666666666674,1.1666666666666667,5,4.454545454545455,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,V6_CAP_POTENTIAL,-0.16666666666666674,1.298224072955519,38,4.772007962258878,391
P1V6_931101_C4_THREE_RETURNS_P40_93310103,V6_CAP_WITHIN_PHI_ABLATION,-0.10000274424853231,1.2333305890848012,38,4.975674265122258,391
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,FULL_FROZEN,0.1999966939593395,0.6999966939593396,36,5.7845903861441474,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,GRAPH_COST_DEBT,0.0,0.5,3,2.999999999999999,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,GRAPH_COST_ONLY,0.0,0.5,3,2.999999999999999,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,GRAPH_COST_PHI,0.1999966939593395,0.6999966939593396,36,5.7845903861441474,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,OLD_GLOBAL_PHI_DIAGNOSTIC,-5.551115123125783e-17,0.6999966939593396,36,5.7845903861441474,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,V6_CAP_POTENTIAL,-0.16666666666666674,0.3999972557514677,35,2.8720700291383543,159
P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,V6_CAP_WITHIN_PHI_ABLATION,-0.10000274424853231,0.3999972557514678,35,2.8720700291383547,159
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,FULL_FROZEN,0.1999966939593395,0.6999966939593396,36,5.7845903861441474,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,GRAPH_COST_DEBT,0.0,0.5,3,2.999999999999999,181
