rollout_id,case_id,physical_time,capture_order,phase,action,action_end,contact_present,attempt_id,attempt_phase
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,0.3000000000000001,7,close_gripper,close_gripper,False,True,1,settling
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,0.3000000000000001,8,close_gripper,close_gripper,True,True,1,ended
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,0.5000000000000002,12,lift,lift,False,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,0.5000000000000002,13,lift,lift,True,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,1.300000000000001,29,force_pulse,intervention,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,1.300000000000001,30,force_pulse_ended,intervention,True,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,2.299999999999995,50,observation,observe,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C7_medium_intervention_outcome,C7_medium_intervention_outcome,2.299999999999995,51,observation,observe,True,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.20000000000000004,4,approach_object,approach_object,False,False,1,acquiring
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.20000000000000004,5,approach_object,approach_object,True,False,1,acquiring
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.3000000000000001,7,close_gripper,close_gripper,False,True,1,settling
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.3000000000000001,8,close_gripper,close_gripper,True,True,1,ended
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.5000000000000002,12,lift,lift,False,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,0.5000000000000002,13,lift,lift,True,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,1.300000000000001,29,force_pulse,intervention,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,1.300000000000001,30,force_pulse_ended,intervention,True,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,2.299999999999995,50,observation,observe,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C8_strong_loss_clean,C8_strong_loss_clean,2.299999999999995,51,observation,observe,True,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.20000000000000004,4,approach_object,approach_object,False,False,1,acquiring
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.20000000000000004,5,approach_object,approach_object,True,False,1,acquiring
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.3000000000000001,7,close_gripper,close_gripper,False,True,1,settling
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.3000000000000001,8,close_gripper,close_gripper,True,True,1,ended
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.5000000000000002,12,lift,lift,False,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,0.5000000000000002,13,lift,lift,True,True,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,1.300000000000001,29,force_pulse,intervention,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,1.300000000000001,30,force_pulse_ended,intervention,True,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,2.299999999999995,50,observation,observe,False,False,1,inactive
L2RAR2_RGB_CONF_05_882005__C9_strong_loss_frame_dropout,C9_strong_loss_frame_dropout,2.299999999999995,51,observation,observe,True,False,1,inactive
