episode_id,method,signed_return,positive_weight_sum,nonzero_weight_steps,ess,transitions
probe_p0.0_k1_unwindFalse,FULL_FROZEN,5.551115123125783e-17,0.5,3,2.999999999999999,5
probe_p0.0_k1_unwindFalse,GRAPH_COST_DEBT,5.551115123125783e-17,0.5,3,2.999999999999999,5
probe_p0.0_k1_unwindFalse,GRAPH_COST_ONLY,5.551115123125783e-17,0.5,3,2.999999999999999,5
probe_p0.0_k1_unwindFalse,GRAPH_COST_PHI,5.551115123125783e-17,0.5,3,2.999999999999999,5
probe_p0.0_k1_unwindFalse,OLD_GLOBAL_PHI_DIAGNOSTIC,5.551115123125783e-17,0.5,3,2.999999999999999,5
probe_p0.0_k1_unwindFalse,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,5
probe_p0.0_k1_unwindFalse,V6_CAP_COST_ONLY,5.551115123125783e-17,0.5,2,1.7999999999999996,5
probe_p0.0_k1_unwindFalse,V6_CAP_POTENTIAL,5.551115123125783e-17,0.5,2,1.7999999999999996,5
probe_p0.0_k1_unwindFalse,V6_CAP_WITHIN_PHI_ABLATION,5.551115123125783e-17,0.5,2,1.7999999999999996,5
probe_p0.0_k1_unwindTrue,FULL_FROZEN,5.551115123125783e-17,0.5,3,2.999999999999999,6
probe_p0.0_k1_unwindTrue,GRAPH_COST_DEBT,5.551115123125783e-17,0.5,3,2.999999999999999,6
probe_p0.0_k1_unwindTrue,GRAPH_COST_ONLY,5.551115123125783e-17,0.5,3,2.999999999999999,6
probe_p0.0_k1_unwindTrue,GRAPH_COST_PHI,5.551115123125783e-17,0.5,3,2.999999999999999,6
probe_p0.0_k1_unwindTrue,OLD_GLOBAL_PHI_DIAGNOSTIC,5.551115123125783e-17,0.5,3,2.999999999999999,6
probe_p0.0_k1_unwindTrue,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,6
probe_p0.0_k1_unwindTrue,V6_CAP_COST_ONLY,5.551115123125783e-17,0.5,2,1.7999999999999996,6
probe_p0.0_k1_unwindTrue,V6_CAP_POTENTIAL,5.551115123125783e-17,0.5,2,1.7999999999999996,6
probe_p0.0_k1_unwindTrue,V6_CAP_WITHIN_PHI_ABLATION,5.551115123125783e-17,0.5,2,1.7999999999999996,6
