job_id	task_id	condition	method	policy_seed	rollout_start	rollout_count	output_dir	command	gpu	exit_code	wall_seconds	status
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r020	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260912	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r020/rollouts.csv --device cuda:0"	7	0	7.435	PASS
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r040	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260912	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r040/rollouts.csv --device cuda:0"	7	0	6.427	PASS
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r010	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260912	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r010/rollouts.csv --device cuda:0"	7	0	8.448	PASS
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r030	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260912	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260912__r030/rollouts.csv --device cuda:0"	6	0	6.937	PASS
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r000	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260912	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r000/rollouts.csv --device cuda:0"	7	0	6.436	PASS
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r020	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260912	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r020/rollouts.csv --device cuda:0"	7	0	5.928	PASS
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r010	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260912	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r010/rollouts.csv --device cuda:0"	6	0	6.436	PASS
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r030	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260912	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r030/rollouts.csv --device cuda:0"	7	0	4.03	PASS
transport_dual_order__A_first__linear_sarm_equiv__s20260913__r000	transport_dual_order	A_first	linear_sarm_equiv	20260913	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r000/rollouts.csv --device cuda:0"	7	0	5.027	PASS
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r040	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260912	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260912 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260912/checkpoints/best_val.pt --checkpoint-sha256 dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260912__r040/rollouts.csv --device cuda:0"	6	0	6.035	PASS
transport_dual_order__A_first__linear_sarm_equiv__s20260913__r010	transport_dual_order	A_first	linear_sarm_equiv	20260913	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r010/rollouts.csv --device cuda:0"	6	0	5.528	PASS
transport_dual_order__A_first__linear_sarm_equiv__s20260913__r020	transport_dual_order	A_first	linear_sarm_equiv	20260913	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r020/rollouts.csv --device cuda:0"	7	0	6.032	PASS
