job_id	task_id	condition	method	policy_seed	rollout_start	rollout_count	output_dir	command
transport_dual_order__A_first__linear_sarm_equiv__s20260913__r030	transport_dual_order	A_first	linear_sarm_equiv	20260913	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r030/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260913__r040	transport_dual_order	A_first	linear_sarm_equiv	20260913	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260913__r040/rollouts.csv --device cuda:0"
transport_dual_order__B_first__linear_sarm_equiv__s20260913__r000	transport_dual_order	B_first	linear_sarm_equiv	20260913	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r000/rollouts.csv --device cuda:0"
transport_dual_order__B_first__linear_sarm_equiv__s20260913__r010	transport_dual_order	B_first	linear_sarm_equiv	20260913	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r010/rollouts.csv --device cuda:0"
transport_dual_order__B_first__linear_sarm_equiv__s20260913__r020	transport_dual_order	B_first	linear_sarm_equiv	20260913	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r020/rollouts.csv --device cuda:0"
transport_dual_order__B_first__linear_sarm_equiv__s20260913__r030	transport_dual_order	B_first	linear_sarm_equiv	20260913	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r030/rollouts.csv --device cuda:0"
transport_dual_order__B_first__linear_sarm_equiv__s20260913__r040	transport_dual_order	B_first	linear_sarm_equiv	20260913	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method linear_sarm_equiv --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260913/checkpoints/best_val.pt --checkpoint-sha256 c9474c5a4af2fef6df6f9a24b7bc36d51124d25e268e4aac6daf1dfbdc7d952a --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__linear_sarm_equiv__s20260913__r040/rollouts.csv --device cuda:0"
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r000	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260913	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r000/rollouts.csv --device cuda:0"
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r010	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260913	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r010/rollouts.csv --device cuda:0"
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r020	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260913	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r020/rollouts.csv --device cuda:0"
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r030	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260913	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r030/rollouts.csv --device cuda:0"
transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r040	transport_dual_order	A_first	pathgraph_reward_v1_locked	20260913	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__pathgraph_reward_v1_locked__s20260913__r040/rollouts.csv --device cuda:0"
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r000	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260913	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r000/rollouts.csv --device cuda:0"
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r010	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260913	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r010/rollouts.csv --device cuda:0"
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r020	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260913	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r020/rollouts.csv --device cuda:0"
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r030	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260913	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r030/rollouts.csv --device cuda:0"
transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r040	transport_dual_order	B_first	pathgraph_reward_v1_locked	20260913	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition B_first --method pathgraph_reward_v1_locked --policy-seed 20260913 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__pathgraph_reward_v1_locked__s20260913/checkpoints/best_val.pt --checkpoint-sha256 3da8eb89bb60ebd439b24c0359e12cbe0bb8127d48c4be5e479a62a2cb710ee2 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__B_first__pathgraph_reward_v1_locked__s20260913__r040/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260914__r000	transport_dual_order	A_first	linear_sarm_equiv	20260914	0	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r000	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260914 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260914/checkpoints/best_val.pt --checkpoint-sha256 ab5223de39bdd8fe9ec86d439e1521ed49c16f09c0697fb485555ecf02f2fd89 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 0 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r000/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260914__r010	transport_dual_order	A_first	linear_sarm_equiv	20260914	10	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r010	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260914 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260914/checkpoints/best_val.pt --checkpoint-sha256 ab5223de39bdd8fe9ec86d439e1521ed49c16f09c0697fb485555ecf02f2fd89 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 10 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r010/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260914__r020	transport_dual_order	A_first	linear_sarm_equiv	20260914	20	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r020	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260914 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260914/checkpoints/best_val.pt --checkpoint-sha256 ab5223de39bdd8fe9ec86d439e1521ed49c16f09c0697fb485555ecf02f2fd89 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 20 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r020/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260914__r030	transport_dual_order	A_first	linear_sarm_equiv	20260914	30	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r030	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260914 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260914/checkpoints/best_val.pt --checkpoint-sha256 ab5223de39bdd8fe9ec86d439e1521ed49c16f09c0697fb485555ecf02f2fd89 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 30 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r030/rollouts.csv --device cuda:0"
transport_dual_order__A_first__linear_sarm_equiv__s20260914__r040	transport_dual_order	A_first	linear_sarm_equiv	20260914	40	10	/home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r040	"PYTHONPATH=""$PWD"" /home/xushijie/.conda/envs/cupid/bin/python tools/stage6_refine1/evaluate_refine1_shard.py --task transport_dual_order --condition A_first --method linear_sarm_equiv --policy-seed 20260914 --checkpoint /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_training_v1/jobs/transport_dual_order__linear_sarm_equiv__s20260914/checkpoints/best_val.pt --checkpoint-sha256 ab5223de39bdd8fe9ec86d439e1521ed49c16f09c0697fb485555ecf02f2fd89 --seed-registry /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/locks/evaluation_seed_registry.csv --rollout-start 40 --rollout-count 10 --output /home/__compress_data/xushijie/CUPID/artifacts/pathgraph_sarm/stage6_refine1/policy_evaluation_v1/jobs/transport_dual_order__A_first__linear_sarm_equiv__s20260914__r040/rollouts.csv --device cuda:0"
