task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_recovery,linear_sarm_equiv,20260912,natural,40,20260960,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,41,20260961,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,42,20260962,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,43,20260963,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,44,20260964,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,45,20260965,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,46,20260966,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,47,20260967,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,48,20260968,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,natural,49,20260969,1,0,0,12,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
