state_hash,condition,profile,expert_action,expert_geom_rank,expert_graph_rank,reference
003149edb95f45b16d407ec46da4d7e88a6b0ef991f1649217ce99ca310ea22d,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0056ae9fd4d03370762ab662d089e990eb93883dbed07b822e31a5d72f00580d,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0031a3858978f3ad8244aa26ce1e74ec3fa68cc13e60b14c57cc2d9c3573b384,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
015cc491a42456016c4f1d1c7f2ca29430c25fc1275d441de9e98ab2b0630d5d,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0161aa4ab4d832773da82efbefa525db0aa058f5dde1cb92d71bbed356b8e618,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00321df5d41ea01ab829beaef9bb02d5afce1c992da5ac9f686f69eedb1ae728,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00327b015f17a0bc4adb11e708dca892de5a631f6163098890e6bf143cc33188,A_VALID_B_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003459abcc60193afc2a76d372c7d73268191b156ba24f84f9ec29a517fa40c9,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0035fb470e9ad71cf11f4d84a784d94e247f9652952e44d73599085a613f7c0e,FREE_ORDER,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0035fe16b0f3410e077fe3a25aa7011fe474dd96cf49a25e4661a3d597452951,B_STARTED,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0036f626cd2eb15cb5f1b9f40c6c1d4cb4921455d75066b470670457c9a53eb9,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003761503d8a36b611d3cdeb268cbd456ff0b8ef276365fd9fe8c87456e17cf4,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00388fa34a695570f0f7e1debec13d24123406843ebdc6cdce08eeaa561019ad,FREE_ORDER,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00393616ffb2282e83eafb27595949f86f8d19a6151cbac70dbea64a638d89a3,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00399d95081f87ea77791ee67acf2cef6d97e2903ed56f64bcbdbfb814b583a1,B_VALID_A_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0072997677a830a1536a7b6513cd0ba13cf2f231a1a41f50a5a78bc782e7f5ec,B_VALID_A_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003b90427dd89d11e7b8db31cf2d8cb5f61d1153650e6d07cd9669c14d7939a3,INVALIDATE_FIRST,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003bbb8ba99a59fb3798d10d8ef810906edfaa85b80890c5fd6057888b2fc75e,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003c81b43120351fc519ca11d58f4a0cd168254a3fc4c3402622be7f737156c2,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003d1126accca5d8e172b8368df908dc23eff1c01f5eaf183f1f131b0fb4960c,B_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003daddb9b409046292489f26279cbe814d9bec298be5d9e98d3f59fc22f873a,B_STARTED,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
003f79152b92845027cc1faa98c272edea6acea9fde606274a9e65e51d2664e2,FREE_ORDER,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004036e0d28aecd14afa4063bc11e73e59124b3bb0e26a6ae5a7d53291059600,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00419c5b5feae5a56680cc305537173ed4d34fcd154241973de9c0e5166a5009,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00433adad96bf989d421718c15c0b4045aae3767576d0d6b5e2eccaf96b9d3d0,B_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0043f34a7fb2f2963fcfba153625daf2556b22165471a37ec345aa8054bf83c0,TWO_LOSSES,BASE64,ADVANCE_B,13,13,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00446a1a8a2e8ac783177abab6b4f09fd92d3f1a152ac281723ca41a6c64177a,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0044df2e829930669393f95eecaaca4ffb2ef22076b1f51c154327cac10dfc29,INVALIDATE_FIRST,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00456f7c0eb4aa64c30aa2320274388a9aa023753dba3f0cfbb03fcd9fdb3e68,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0051e68026983b5270ba8fc9fc202e5e7477e8c15a8713af6c607b4ec90d28a5,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004596729ea05d43bd3e2607623102629d6f9ec4b5e3dd167aed04957379afc0,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0045b81c4f7d2f23642aa5c7f3ac85d9e3717a35ff8d134dc4b41157a7b8d45d,TWO_LOSSES,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00465810ea1adb69bb1a49de55c67ad05f155004566a4e1dae2166664e76dec6,TWO_LOSSES,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00469196efc8366449b17172f6541d16570633a38025efc2e1a2fbc38e662902,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0047fed20c3c71486bb12d4a1d8771e903eac1935cbfdbb49894cff3fa674d17,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00492335917da518c7411657237dca3aeeea77d13cccdcbfe9c6dbe61f5f5064,A_VALID_B_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004953b9fd6f09497948b99ddf294aa138475b6981f96ee97202fc3477b769c8,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
011dfdef7141d864072cf9b2db69b405442822ecd18f7428e76b02d05655709d,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0049cce370973e638a7a1b30610d96662902d7ec9d7e4bec9b8762c475c3ef05,FREE_ORDER,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004b03147e26ba8e633f4e1b1d616b7a2641eb7d3f274578db51ee4238ec18e5,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004e6b6b40a2a64068fcc2a9258b2c2ed92370a47db28bf0f62cd70dd6f6e57b,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
004f356f867220ec0b594048e93ea0d580c809437f339e9cac31575cb3d4d02f,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0053d108b39e3381563c161861619dcebe64930f084209413e805c38dcac8054,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00557f2327929c833a6d986cf196d284c0bd81367682b219d05eceddae88a7d7,TWO_LOSSES,LONG_CHAIN128,START_RECOVERY_A,5,5,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00577396cd298274df4476bbf50d9f58d28088c0097cba95a551e6f1c4266e46,B_STARTED,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0057c7c28deb5d2beaab153e70995ca5a3b211120eb978c3ffffc5019c38760e,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00580bbcf651a5eb38f8eeb855621b1bfcd899083132eed0f1327f5291fe90bb,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005846e002f9ea08646f70e9b15a14378f5f627c59c59876d25fbc0cc008c719,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00591e2d49c913a7b63b299fbf637b893d2aa68ff9fd7806c8e9a705ad1780de,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b47104d6852cffe76c185984a013a837b9d9abfac8505945e03b0c19c601d0,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00595db765c9430ef555b08bcec25933faa86f6427fc362001b29fa0c4fd8f03,INVALIDATE_FIRST,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005b6bb426d3dd7642935126dd63934591a068c50519246fd6a2f7bbf459549b,A_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005b71908aba196404a3d636725d917822dd0752148c04b0e02ce276e9822b38,INVALIDATE_FIRST,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005c92de65a9560f53c55040d55085898ba2602780f84fdef2c71f8d33537460,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005d2c89d377caabb8c76932a515fd49ae4883018294399295c4c72de40efa4f,B_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005d31f733274fd097d4bb94173be8f229ce80dfc42d857dab4e7ff0b0b44920,INVALIDATE_FIRST,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005d405342a2b339aaaac6e3d4fc132db82c1d0ea5b2ee9584487f8d1335f5e4,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00ac5d4b3a84fdc05d0f155668b29eeef3eaeebedfca6f162d2c2a361d69a31c,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
01a0524ecabab57eabd0f6aa58b9b1e720419d11b172c6ac742b7673fa48bc63,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005e32cfc3e4f2a2771444939ac4dcb61d9ebeea43503be053deeba311c8221a,A_STARTED,LONG_CHAIN128,ADVANCE_B,9,9,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005eccd3c698de85965d104fa1d9cafe8d75d86fb4797e3adbeae22b598ed8fe,B_STARTED,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
005f11b316fd1e511e03c632cea26b34023f8e0ee74a726aa9206d99b9c08dfc,B_STARTED,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00602d6b815db3930097efa52f27ee498c741f6414e4d187930782379d9da2e9,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
014a26e596164a3ea89b8a9a0f142f6fdec30b782b98efff112ee2b1f4f575b6,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008e572a6b4bd0ea84cba8b14572eec1d17be4cf4ef784dac249907aae0e09d3,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0060c6629b4b46473978875d46cea862bc72382539bfc9824430f372b1a3ba52,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00aefda06bc5da21ad4251cff6337bd3270dc649b6f7887f29de7522bdcf4b0c,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00620b7b0edc25e0a9dbbf0d27cb4c5561de11f361362096fdf434619ba53844,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00635e6c5318ffad1a5a9228883898c3aaf5dfb5a0f5d509d11ca9d2aff60257,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00643ef3f02ea37495cb6e1a028a93eda131e0c190bb12a88cc43a3a78050da6,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0065115b3f8a7e862b4ff3069fb9189cb353cf36e324de29917f48bb67a82d3b,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006579a208d75218e3ee29c7c338fd66858545680bab1ad8b841c7fb280db9be,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0065d9f964f4a9221e897c4871f576e67ff6eb94d7e1003c7cfe3270aa3cb658,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0066f3f1cbd43570d486e9f29ad40b1e9876794e9ead4138d4a9f8f60ad2b0f2,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006730f8656fa0cd2e5e494706304f4d94f354dde1350b102e2760150c7d7e34,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006f95186e75d30d48fe037f87b66d5419b76fbc1a6d70654282e52025985801,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00abd6d5f2c2f2d8c4f8880cd1a838b12a7f5bf088ce948268067ef3006df217,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006811b5f23483bac18405b9c8ff9c61f4b16138becd98013fb08c185316c93b,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00690fbc9e111a767f03691a5440307aa11c6da71143a7b3db291a0dcd296657,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00691398b9bcfa195feab9ebab74ff8baa82a4328f1769cc789638611a9ac818,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0069f13ee9301fe126a82faa7c3cf21e7422bf64eb22d8222d5cf100af72449c,B_VALID_A_LOSS,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00bb5a11c892f985712d7f32946423db98f128e0aa7a63f0cab4e212f9584076,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006ed257e14b47f86347abe3998d3d2e5d591d99aa736362dbd1962928c8d748,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006ed857bd941b0a102770076aa71631e31796bf56996246d96aac2b01e3daf0,A_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006f72aa7de582f7f64539734d119565f221541eb613ac232ff5035d6305ebee,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
006fd23b2527b5947163f9b2158c38b24940f35b2e5dc37e7c11ab42f87cc7c7,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00703409edaa7d42ffd15a4796875704772b32ec1c3901946d365db2c45ad6be,FREE_ORDER,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
01352b660fb364c66d1508faa00ac91ec9f4035760b063025f5177840924b7c7,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007056fd793038b15405a769c0e2af540666eae913f4cfef6172a44149652524,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
