segment_id,segment_kind,pair_position,rollout_id,root_family_id,case_id,time,capture_order,source_phase,previous_time,previous_capture_order,contact_present,gripper_command,attempt_phase,attempt_active,stable_hold_observed,magnitude_co_motion_score,object_displacement_norm,gripper_displacement_norm,max_displacement_norm,min_displacement_norm,effective_motion_interval,direction_cosine,relative_vector_error,both_below_noise_floor,exact_visual_geometry_repeat_from_previous,direction_unavailable_due_low_motion,direction_disagrees,directional_interval_pass,raw_same_timestamp_phases,raw_control_and_action_end_same_timestamp,same_timestamp_row_count_in_merged_dense,same_timestamp_duplicate_counted_twice_by_bcount2,mechanism_class,online_feature_scope
L2RAR2_SELECT_00_820000:K5_brief_hold_loss:brief_hold_positive:16,brief_hold_positive,1,L2RAR2_SELECT_00_820000:K5_brief_hold_loss,L2RAR2_SELECT_00_820000,K5_brief_hold_loss,0.6,15,action_end,0.55,13,True,closed,ended,False,true,0.9707035848248406,0.020392588662229743,0.021008049193420357,0.021008049193420357,0.020392588662229743,True,0.9683904671427476,0.1265791081014773,False,False,False,False,True,"action_end,control_tick",True,1,False,directionally_consistent_effective_motion,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_00_820000:K5_brief_hold_loss:brief_hold_positive:16,brief_hold_positive,2,L2RAR2_SELECT_00_820000:K5_brief_hold_loss,L2RAR2_SELECT_00_820000,K5_brief_hold_loss,0.65,16,control_tick,0.6,15,True,closed,inactive,False,true,0.9742152353076965,0.11253524016588028,0.11551373463209812,0.11551373463209812,0.11253524016588028,True,0.999991251414258,0.013227137810112515,False,False,False,False,True,control_tick,False,1,False,directionally_consistent_effective_motion,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_02_820002:K5_brief_hold_loss:brief_hold_positive:15,brief_hold_positive,1,L2RAR2_SELECT_02_820002:K5_brief_hold_loss,L2RAR2_SELECT_02_820002,K5_brief_hold_loss,0.6,14,control_tick,0.55,13,True,closed,post_contact_motion,True,true,0.9115398349723671,0.014984355768232354,0.016438508985936524,0.016438508985936524,0.014984355768232354,True,0.9997494958222974,0.047608157359925185,False,False,False,False,True,control_tick,False,1,False,directionally_consistent_effective_motion,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_02_820002:K5_brief_hold_loss:brief_hold_positive:15,brief_hold_positive,2,L2RAR2_SELECT_02_820002:K5_brief_hold_loss,L2RAR2_SELECT_02_820002,K5_brief_hold_loss,0.65,15,control_tick,0.6,14,True,closed,post_contact_motion,True,true,0.9770600674968303,0.01471885783314359,0.015064434954191125,0.015064434954191125,0.01471885783314359,True,0.9999952540837843,0.01170484834074958,False,False,False,False,True,control_tick,False,1,False,directionally_consistent_effective_motion,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_03_820003:K5_brief_hold_loss:brief_hold_positive:12,brief_hold_positive,1,L2RAR2_SELECT_03_820003:K5_brief_hold_loss,L2RAR2_SELECT_03_820003,K5_brief_hold_loss,0.45,11,action_end,0.4,9,True,closed,settling,True,true,0.8671916384733054,0.0001328083615266946,0.0,0.0001328083615266946,0.0,True,,,True,False,True,False,False,"action_end,control_tick",True,1,False,sub_noise_motion_accepted_by_magnitude_score,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_03_820003:K5_brief_hold_loss:brief_hold_positive:12,brief_hold_positive,2,L2RAR2_SELECT_03_820003:K5_brief_hold_loss,L2RAR2_SELECT_03_820003,K5_brief_hold_loss,0.5,12,control_tick,0.45,11,True,closed,post_contact_motion,True,true,0.8106272399493942,0.022064590313082725,0.01788615794610839,0.022064590313082725,0.01788615794610839,True,0.9999946959489314,0.10460212846513263,False,False,False,False,True,control_tick,False,1,False,directionally_consistent_effective_motion,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_05_820005:K2_touch_request_completes_without_hold:target_initial_false_hold:11,target_initial_false_hold,1,L2RAR2_SELECT_05_820005:K2_touch_request_completes_without_hold,L2RAR2_SELECT_05_820005,K2_touch_request_completes_without_hold,0.4,9,control_tick,0.35,8,True,closed,acquiring,True,true,0.8619041846198838,0.00013809581538011623,0.0,0.00013809581538011623,0.0,True,,,True,False,True,False,False,control_tick,False,1,False,sub_noise_motion_accepted_by_magnitude_score,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_05_820005:K2_touch_request_completes_without_hold:target_initial_false_hold:11,target_initial_false_hold,2,L2RAR2_SELECT_05_820005:K2_touch_request_completes_without_hold,L2RAR2_SELECT_05_820005,K2_touch_request_completes_without_hold,0.45,11,action_end,0.4,9,True,closed,acquiring,True,true,0.8093497485963117,0.0007494409474821474,0.0005587906960784591,0.0007494409474821474,0.0005587906960784591,True,,,True,False,True,False,False,"action_end,control_tick",True,1,False,sub_noise_motion_accepted_by_magnitude_score,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_05_820005:K8_acquisition_touch_then_continue:target_initial_false_hold:11,target_initial_false_hold,1,L2RAR2_SELECT_05_820005:K8_acquisition_touch_then_continue,L2RAR2_SELECT_05_820005,K8_acquisition_touch_then_continue,0.4,9,control_tick,0.35,8,True,closed,acquiring,True,true,0.8619041846198838,0.00013809581538011623,0.0,0.00013809581538011623,0.0,True,,,True,False,True,False,False,control_tick,False,1,False,sub_noise_motion_accepted_by_magnitude_score,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
L2RAR2_SELECT_05_820005:K8_acquisition_touch_then_continue:target_initial_false_hold:11,target_initial_false_hold,2,L2RAR2_SELECT_05_820005:K8_acquisition_touch_then_continue,L2RAR2_SELECT_05_820005,K8_acquisition_touch_then_continue,0.45,11,action_end,0.4,9,True,closed,acquiring,True,true,0.8093497485963117,0.0007494409474821474,0.0005587906960784591,0.0007494409474821474,0.0005587906960784591,True,,,True,False,True,False,False,"action_end,control_tick",True,1,False,sub_noise_motion_accepted_by_magnitude_score,arrived dense observation history only; oracle phase audit is offline diagnostic metadata
