0, GPU-4120c94f-c9c2-6653-a0ec-41957aa85822, 40960, 0, 40464, 0
1, GPU-61a23cf4-84c2-e7d3-596e-438966258945, 40960, 0, 40464, 0
2, GPU-eb22e795-17aa-d14d-4ed6-dff343fbaaeb, 40960, 0, 40464, 0
3, GPU-ac34f6d2-4fea-acf3-1f89-766dfa2bbaf7, 40960, 0, 40464, 0
4, GPU-dc70602e-3b9d-ab0a-ee9c-d3a900565ca4, 40960, 0, 40464, 0
5, GPU-1f8161f4-7f19-0357-a0c7-fb7f6e5fd384, 40960, 0, 40464, 0
6, GPU-dd290d6b-aa94-38e2-8dd5-9d1c76287408, 40960, 0, 40464, 0
7, GPU-71e35dc1-6901-b158-8674-68043fafa2b1, 40960, 19549, 20915, 0
