job_id,variant,seed,checkpoint,checkpoint_sha256,best_step,boundary_f1_tol2,recovery_start_recall,boundary_mae,cuda_used,selection_split,test_used_for_selection,teacher_checkpoint
causal_weak_only_s621,causal_weak_only,621,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_only_s621/best.pt,10e5824dfcf5d362949bb8a634c895242ae971ba996ae15375b092d4103aeda8,300,0.45885286783042395,1.0,1.6213768115942029,True,val,False,
causal_weak_only_s622,causal_weak_only,622,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_only_s622/best.pt,54a848d0704ac3d80106b51919ff49f8ae08ecd73191cd34bfd73796de162b92,300,0.47018739352640543,1.0,1.5018115942028984,True,val,False,
causal_weak_only_s623,causal_weak_only,623,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_only_s623/best.pt,4d8a71f0a8fe250fe067b030b7bdae5cfaf2aa88f5da32c720cedaeb4ef335c0,300,0.4850615114235501,1.0,1.5507246376811594,True,val,False,
causal_weak_plus_oracle30_s621,causal_weak_plus_oracle30,621,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_plus_oracle30_s621/best.pt,b963024cfce1dd314b8d5d013d4bfec7e25292d28670bee4f9380dcfd7d4635a,700,0.46153846153846156,1.0,1.4523809523809523,True,val,False,
causal_weak_plus_oracle30_s622,causal_weak_plus_oracle30,622,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_plus_oracle30_s622/best.pt,5b651a5df1380e8f80e97c64d5966ebf409f754e3f482777f93826cc632d6905,200,0.4625158831003812,1.0,1.6135531135531136,True,val,False,
causal_weak_plus_oracle30_s623,causal_weak_plus_oracle30,623,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/causal_weak_plus_oracle30_s623/best.pt,03e4205f5c1707c67eb877d675f4f3e04e81cad53c05e9c11bdecf917c87bfea,300,0.5062126092959044,1.0,1.469090909090909,True,val,False,
offline_teacher_to_causal_s621,offline_teacher_to_causal,621,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s621/best.pt,60830d97d0dc49722fa564bd19fd1b4de52c35563de2c1fd0395d1d35a44d70a,300,0.5239923224568138,1.0,1.1556776556776556,True,val,False,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s621/teacher.pt
offline_teacher_to_causal_s622,offline_teacher_to_causal,622,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s622/best.pt,2e0f19de70ad47152759218c0c6581b044650a6774fe0e43cd9ddb8b8ef5ffb8,400,0.4633008061094612,1.0,1.5952380952380953,True,val,False,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s622/teacher.pt
offline_teacher_to_causal_s623,offline_teacher_to_causal,623,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s623/best.pt,fe0464076a3590de19b31d88cd668d4c0e8cf92ee2a80ec413e8191fea34c94e,600,0.6309111880046135,1.0,0.9817184643510055,True,val,False,/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/formal/offline_teacher_to_causal_s623/teacher.pt
