path,sha256,git_blob_sha1,size_bytes,status
upgrade_v2/l2r_task_context/repair_collection.py,6c1d5858c2802623c05625385851bca763495be29f80d5d904e18282a39df6fb,8566ddc23e55e05058992394d47bebdea639957d,12184,VERIFIED_GIT_SOURCE
upgrade_v2/visual_refine_l2/repaired_simulator.py,bd1fa3538661cc6fe08eb07df88223f54cf6c4729d4973fb34b31183d3f4ab53,fed3b80456a9c21b167dbed83d65915ea818cf9d,3157,VERIFIED_GIT_SOURCE
upgrade_v2/visual_refine_l2/dynamic_simulator.py,01ae494a802d5b62bda5bc077c9034608cc334ff7febe1e7279ecd33847fd70b,b044e9a8e79f1d718defcf965d6a3535877a5d94,16861,VERIFIED_GIT_SOURCE
upgrade_v2/l2r_hold_evidence/probe_adapter.py,b388b694ae7faea4225ff595c45e21ca463060663c83e476cf8daf9309027404,7ddac0053c531b28893a1a2fc1a629bafb7c03f0,4394,VERIFIED_GIT_SOURCE
upgrade_v2/l2r_loss_observability/physics_probe.py,6173d7873459f910b5ad21d0556b391973d48a90f3f2571dd5468a115a1162e2,c3428f2307dae4ef9bd94c4588c3fdb0af1455d1,20914,VERIFIED_GIT_SOURCE
upgrade_v2/l2r_execution_audit/policy.py,2d91e248b148fb1c493897643597e7c2c671f40cd027149d53e0c4931072a4c7,a144048ec4ce1abcfb24da46ff0625a0ce0dbe84,8043,VERIFIED_GIT_SOURCE
