task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,0,20260920,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,1,20260921,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,2,20260922,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,3,20260923,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,4,20260924,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,5,20260925,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,6,20260926,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,7,20260927,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,8,20260928,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
transport_dual_order,pathgraph_reward_v1_locked,20260914,B_first,9,20260929,0,0,0,22,8b717298d875f7a0630deb2acc03e6a200d00d8fb5b23cd321ea1da41730822e,True
