method_id,task_id,suite,provenance,metric,n_parent_groups,n_events,value,ci_low,ci_high,status,reason,input_id,checkpoint_sha256,scorer_version,split_version,label_source
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__036,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942172613692719,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__036,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515270596021778,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__036,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311247245056376,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__036,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__037,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.69421583409527,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__037,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515250035584367,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__037,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311224987273728,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__037,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__038,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942159677800568,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__038,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515251463772473,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__038,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311227569629231,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__038,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__039,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.69421606368146,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__039,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.351525267398543,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__039,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311229236458372,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__039,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__040,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942142978551369,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__040,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515227965850647,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__040,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311200969803457,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__040,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__041,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942157396619426,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__041,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515247370169288,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__041,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311224819688986,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__041,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__042,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942110997883384,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__042,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515180770822344,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__042,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311152222827806,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__042,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__043,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942171610195422,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__043,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.351527010682295,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__043,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311244723763313,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__043,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__044,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942166439537047,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__044,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515261241258152,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__044,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311238077352984,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__044,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__045,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942142386098062,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__045,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515227015583267,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__045,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311200142710916,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__045,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__046,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942153061254912,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__046,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515241832907519,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__046,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311217350857215,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__046,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__047,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942189296456547,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__047,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515294440062875,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__047,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311273449306763,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__047,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__048,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942180347180482,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__048,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515282641553226,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__048,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311258399988216,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__048,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__049,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942169858815088,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__049,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515266439060452,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__049,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311243137384813,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__049,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__050,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.694213283963129,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__050,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515213161989181,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__050,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311185356904679,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__050,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__051,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942167750695172,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__051,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515263506950097,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__051,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.731123974513542,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__051,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__052,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942137177214376,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__052,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.351521920359688,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__052,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311192328046245,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__052,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__053,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942167621299813,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__053,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515264318149116,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__053,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311238545750323,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__053,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__054,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942178878017462,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__054,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515279335812842,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__054,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311257298239542,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__054,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__055,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942118079583284,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__055,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.3515191418678105,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__055,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311162820071742,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__055,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__056,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
manual_graph_topology_v3,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.6942156442353085,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__056,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_A_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-1.351524721482435,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__056,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
learned_fixed_chain_proxy_B_first,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,-0.7311222112234903,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__056,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
time_fraction_oracle,transport_dual_order,mechanism_legacy_recompute,deterministic_state_machine_probe,episode_signed_return,1,15,1.0,,,computed,mechanism-only; not a U1 independent test,transport_dual_order__A_first__057,ee3c4aea451a8be78008339826d945df9bca2b86990892fc371c301c3fa53f8a,baseline_spec_v3,legacy_existing,none
