task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,30,20260950,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,31,20260951,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,32,20260952,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,33,20260953,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,34,20260954,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,35,20260955,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,36,20260956,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,37,20260957,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,38,20260958,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
transport_recovery,linear_sarm_equiv,20260913,gripper_reopen,39,20260959,1,1,0,9,6001e00f29b74f2d809502b0f8dd4c611c67d544ec0c9186a0e529dd1d5c5901,True
