epoch,loss,smooth_l1,rank_penalty
1,0.07510191202163696,0.07415919005870819,0.0001885449019027874
2,0.07271954417228699,0.07217390835285187,0.00010912714060395956
3,0.07077094167470932,0.0703408420085907,8.602029993198812e-05
4,0.0691332295536995,0.06873227655887604,8.019051165319979e-05
5,0.06765994429588318,0.06716964393854141,9.805974696064368e-05
6,0.06618161499500275,0.06560400873422623,0.00011552119394764304
7,0.06471670418977737,0.06405055522918701,0.00013323023449629545
8,0.06321529299020767,0.06246410682797432,0.00015023743617348373
9,0.06168447062373161,0.06082775443792343,0.00017134314111899585
10,0.06008775904774666,0.05914090573787689,0.0001893705630209297
11,0.058488573879003525,0.05745459347963333,0.00020679575391113758
12,0.05688868463039398,0.055751699954271317,0.00022739675478078425
13,0.05526719242334366,0.05404416471719742,0.0002446056460030377
14,0.05362283065915108,0.05228913575410843,0.00026673899265006185
15,0.051947932690382004,0.050504591315984726,0.00028866840875707567
16,0.05023466795682907,0.04867495223879814,0.0003119430039077997
17,0.048465847969055176,0.046792395412921906,0.00033469084883108735
18,0.04670843482017517,0.04489796608686447,0.00036209370591677725
19,0.04489968344569206,0.04294562712311745,0.0003908111248165369
20,0.04304301738739014,0.040932685136795044,0.00042206660145893693
21,0.04115556553006172,0.03888072445988655,0.0004549681325443089
22,0.039231400936841965,0.03679153323173523,0.00048797341878525913
23,0.03727150708436966,0.03466201201081276,0.0005218993173912168
24,0.03528909385204315,0.03250384330749512,0.0005570499924942851
25,0.033312633633613586,0.030342627316713333,0.0005940012051723897
26,0.03136487305164337,0.028206132352352142,0.0006317483494058251
27,0.02945593371987343,0.02610560692846775,0.0006700654048472643
28,0.02757740207016468,0.024036206305027008,0.0007082390366122127
29,0.025788478553295135,0.022045576944947243,0.0007485803798772395
30,0.024103427305817604,0.020168088376522064,0.0007870678673498333
31,0.022517601028084755,0.018425965681672096,0.0008183271274901927
32,0.021049952134490013,0.016837887465953827,0.0008424128172919154
33,0.01972212828695774,0.015420438721776009,0.0008603378664702177
34,0.01853615790605545,0.014172589406371117,0.0008727135718800128
35,0.017462342977523804,0.013090626336634159,0.0008743431535549462
36,0.016509119421243668,0.012172144837677479,0.0008673950214870274
37,0.015670454129576683,0.011415801011025906,0.0008509307517670095
38,0.014942680485546589,0.010802279226481915,0.0008280802867375314
39,0.014292581006884575,0.010320830158889294,0.0007943501695990562
40,0.013714662753045559,0.009955117478966713,0.000751909043174237
41,0.013219247572124004,0.009682508185505867,0.0007073478191159666
42,0.012790722772479057,0.009479381144046783,0.0006622683140449226
43,0.01240437850356102,0.009324921295046806,0.0006158915348351002
44,0.01206121128052473,0.009204717352986336,0.0005712987622246146
45,0.011737906374037266,0.009101802483201027,0.0005272207199595869
46,0.011436115950345993,0.00901100318878889,0.0004850224358960986
47,0.011162481270730495,0.008925076574087143,0.00044748096843250096
48,0.01088094711303711,0.008836757391691208,0.00040883803740143776
49,0.010606094263494015,0.008738748729228973,0.0003734691708814353
50,0.010336739011108875,0.008623925969004631,0.0003425625618547201
51,0.010063733905553818,0.008490636944770813,0.0003146193630527705
52,0.00980130024254322,0.008339354768395424,0.0002923890424426645
53,0.009550527669489384,0.008169964887201786,0.00027611260884441435
54,0.009298650547862053,0.007990913465619087,0.0002615474513731897
55,0.009045715443789959,0.007808668073266745,0.00024740942171774805
56,0.008793329820036888,0.007612177636474371,0.00023623043671250343
57,0.008538461290299892,0.007401340175420046,0.00022742418514098972
58,0.008282182738184929,0.007180420681834221,0.0002203525073127821
59,0.008027113974094391,0.006951797753572464,0.00021506317716557533
60,0.007782048545777798,0.00672588124871254,0.00021123350597918034
61,0.007548305671662092,0.0065099382773041725,0.0002076734963338822
62,0.007322648540139198,0.006303159054368734,0.00020389787096064538
63,0.0071480958722531796,0.006104211788624525,0.00020877679344266653
64,0.006962620187550783,0.005914408713579178,0.0002096422977047041
65,0.006709188222885132,0.005737591534852982,0.00019431930559221655
66,0.0065175858326256275,0.0055687315762043,0.00018977082800120115
67,0.006332880817353725,0.005402535665780306,0.00018606908270157874
68,0.0061546145007014275,0.0052332570776343346,0.00018427147006150335
69,0.005980906076729298,0.005064771976321936,0.00018322683172300458
70,0.005820193327963352,0.004904512315988541,0.0001831362023949623
71,0.005671989638358355,0.004762256983667612,0.0001819465251173824
72,0.005538016092032194,0.004636481404304504,0.00018030691717285663
73,0.0054158479906618595,0.004523513372987509,0.000178466914803721
74,0.005298352334648371,0.004416942596435547,0.00017628194473218173
75,0.005184302106499672,0.004315221216529608,0.00017381615180056542
76,0.0051017142832279205,0.004221480805426836,0.0001760467275744304
77,0.0049863760359585285,0.00414398405700922,0.00016847836377564818
78,0.0048917122185230255,0.004077966324985027,0.00016274915833491832
79,0.004797432105988264,0.004019150976091623,0.00015565626381430775
80,0.004706107545644045,0.00396321527659893,0.00014857848873361945
