rollout_id,capture_order,time,phase,action,physics_step_index,capture_kind,action_end,camera_jitter_deg,frame_missing,frame_missing_reason,dropout_requested_offset_s,dropout_actual_offset_s,raw_rgb_sha256,jpeg_sha256,jpeg_path
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,29,1.300000000000001,transport_pre_event,transport_to_target,130,periodic,False,0.0,False,,,,3431796cce3aef9cb73decc0dc5c3c560dfaa173eb373cba3cef6f7f04ac5ef4,b26bd876c61885d7924d77adb5769aac2648f640f00d0ca51078ba9d173b20df,online_raw/rgb/front/000029.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,30,1.350000000000001,force_pulse_started,intervention,135,periodic,False,0.0,False,,,,8a36ebb6f88d0e6c8cceaf4cc8588da7afd2e4172815899104c79ff04f385fda,2fbd64744785165950df33c6085d4c18d9f4de324e3eb2e3fa390990219e0999,online_raw/rgb/front/000030.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,31,1.400000000000001,force_pulse,intervention,140,periodic,False,0.0,False,,,,5f45deb90d64264777583da6bb487ae64482bd9371a990daeeb3fa40ce6ccba5,f08556b79dc352a28c19c82d294833fc10130ffaed6c356cc53e2c8b81fb69d3,online_raw/rgb/front/000031.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,32,1.450000000000001,force_pulse,intervention,145,periodic,False,0.0,True,T11_SUCCESSOR_PERIODIC_RGB_DROPOUT,0.1,0.1100000000000001,,,
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,33,1.500000000000001,force_pulse,intervention,150,periodic,False,0.0,True,T11_SUCCESSOR_PERIODIC_RGB_DROPOUT,0.15,0.16000000000000014,,,
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,34,1.5400000000000011,force_pulse_ended,intervention,154,action_end,True,0.0,False,,,,a069a037e81b0dabdad3ebb3556a51590a29e27e3cf5396cc3a044187749f34b,48305afcb4156ca241ab088be659e76e45440247001c93021c0fd2a618c3a9c5,online_raw/rgb/front/000034.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,35,1.5500000000000012,transport_post_event,transport_to_target,155,periodic,False,0.0,True,T11_SUCCESSOR_PERIODIC_RGB_DROPOUT,0.2,0.2100000000000002,,,
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,36,1.6000000000000012,transport_post_event,transport_to_target,160,periodic,False,0.0,False,,,,07a89cf7fdfa35a307a33db486ca40b7bbe37b355e3787ff07ac3f181712d137,0a0289f2065cff5ee54b6f28678d2099e232a1ecf0bd5882e6d28306653c6a79,online_raw/rgb/front/000036.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,37,1.6500000000000012,transport_post_event,transport_to_target,165,periodic,False,0.0,False,,,,ca237f736ef2b2162cbaae1391599f9a976c5357aef2744be0a08f9cfae46a54,d05229e4f4335af84d32d0efba3525a0c0bde6b96e27aabdadf69991c3678c68,online_raw/rgb/front/000037.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,38,1.7000000000000013,transport_post_event,transport_to_target,170,periodic,False,0.0,False,,,,57c18c47058b08e025584a0fa0b842174e3af6211e35b0e53e7a9bb64d2f10b5,be3be0bccfa9f89af337252f5abebac5fa2c01dbb9ec8f5f9444d31dbd25e971,online_raw/rgb/front/000038.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,39,1.7400000000000013,transport_post_event,transport_to_target,174,action_end,True,0.0,False,,,,38656e2baea144cdff8306ad5918766001173b91dc1126c0ddf2e0d6b8e1f51e,826f9198d9fd5a47a72fddde9f978d8f1f19c6290d6053ea3cb77cb6d6aabbbd,online_raw/rgb/front/000039.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,40,1.7500000000000013,observation,observe,175,periodic,False,0.0,False,,,,b01f8ca757317b36a9426545611f2638858dbfb8e5c6ea889a602328063b25f6,184c9075d97edddbb20f2bb5da93914f8c65aad37f3e2a7c0139ec3a06480f2b,online_raw/rgb/front/000040.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,41,1.8000000000000014,observation,observe,180,periodic,False,0.0,False,,,,f5ac2a5c68f026df186564d5a47424ed9c6eab22cd30ffe905f3b2928c06fc4f,034ad38f6b5e902f40f01921195fc6edce5c7621fe0b8b28d304db1ccc0ba740,online_raw/rgb/front/000041.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,42,1.8500000000000014,observation,observe,185,periodic,False,0.0,False,,,,23fbe2ced57173f9accf3b4f783bc81e6026d8d9f2f2575020645585e38ef13f,8ffdfb28006604af6fde9f322d144a5b8a596f0db98a8d262e420e06ea4f9094,online_raw/rgb/front/000042.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,43,1.9000000000000015,observation,observe,190,periodic,False,0.0,False,,,,5402f6678cffd4d542bed91e46db1292b1cf17ad8e1b385e862787d1b25a6690,ef306298de934d76da9b2f95c7983b380ce5765b72cd591353ffd0c7395afece,online_raw/rgb/front/000043.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,44,1.9500000000000015,observation,observe,195,periodic,False,0.0,False,,,,de54f2fd920e3bcf4bab92ea5ecb828fefd82c7af00ef4a545ede00a3e55e75c,da104bc767ab52131d50d770b92a8a9f1ece5cbaeda41901c59dcb63b81b875d,online_raw/rgb/front/000044.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,45,2.0000000000000013,observation,observe,200,periodic,False,0.0,False,,,,d65c6c995603d297b6852b04fbdf13a62c619e5e4fe311713aeb23dd73b4f4f3,53cd4ab259f997cb95f1b9934063cc05abbd1875712f421186221dd820af66d6,online_raw/rgb/front/000045.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,46,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,1a332e94a0b49d1aeaf61e8eda21f554b579e05347e958abb586bd4e4b716086,76863c3eeb9db635d8c77033e6ebaadf22cf969503b936c42d516a74b2f11884,online_raw/rgb/front/000046.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,47,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,015ce0444cbff78e1745a67e8294af7689c2ceb32ffa45d1f9e5ce716a068ec6,3f1b53d4763157c95498a79d26f587c3e64685442f218658132bb7753fcac698,online_raw/rgb/front/000047.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,48,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,aa50381d25a3f575be5d3b812fcb6e93a4ab0651354b5bdaa34918d60aa4c8ea,7fca2ab3acd92d737a61833ad4f9ebb8b886203d8325c827861c3d8a7a5d5b58,online_raw/rgb/front/000048.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,49,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,7e33ca1fd1b0d0ec627aa6febcc922772d2d2acf29fa99b9a050a68a742c76a4,90f6cda70ceb17ff1a123339fc64219193c3bf059f3a9273fed50d74d9a1e25a,online_raw/rgb/front/000049.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,50,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,d1523364ba28b407b72b25862a4d526af6b694fe8d8963c8dd5762ec7679326a,b68ea88448f7347ce975d1e434b8d8254375171ffff814fbac2ad93add4bd0a4,online_raw/rgb/front/000050.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,51,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,b9a5bbf036fe1776a055884b7f1c96bf76bbf613988699a3bbe927df0feccda1,70806dde0a91c6e47f52a857726788e96f27264a1e31616fd6b5e04b8c40a577,online_raw/rgb/front/000051.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,52,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,6c4c262d55e0d82294f36f7389ce1097414b8579b8526825dd55f8baf87add66,634539b14ed5d99589a6e03bfc2a761185f3c179f49e519b8b5e65053f5c8f01,online_raw/rgb/front/000052.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,53,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,43ff643db3189cacce134ecec0c8d678a7fc99174781db198d74e5f1dbfc6546,2dc1ab4ed372bd5805cde26fd0bb1e24bef0f048e4300cc9bc88dc4661126f29,online_raw/rgb/front/000053.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,54,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,18b6a5f7552abb47822c8aeca80c2edadfd88af79e79037405b378ac0e6c5414,55f4a6f6ce3f7be7e10c02c82e81fce04fd709710e81f529a50801e8a435df6e,online_raw/rgb/front/000054.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,55,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,90112470b2d7d37f2e2fef00fd62f9f7a944e831f6eeba2a0b7687972cd456ab,de2dc26544deff05e39d5806ad735b9d8cb6a851bef46fc88928f09bd1177b52,online_raw/rgb/front/000055.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,56,2.5499999999999896,observation,observe,255,periodic,False,0.0,False,,,,a07d4ac5c06edffe1cb26471a19a636ea156e86fb301138f3da7e2996a67adaf,0c9503fd272d3c8672684115df0779639b0db53a76d7bd58e57ff01c39fad892,online_raw/rgb/front/000056.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,57,2.5999999999999885,observation,observe,260,periodic,False,0.0,False,,,,e20dbf22e4a18265ee815f0bddb6139d29219f8944e583154ea50b4327077aa8,e60504bddb5a379f6ef9db486ea8f79e01b5e795f2c04450cbe43cafc483f024,online_raw/rgb/front/000057.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,58,2.6499999999999875,observation,observe,265,periodic,False,0.0,False,,,,bb617c721ff3b144783f99ffb8a56196105058be2de175dddc9495ad5ec38a6b,971488d4792e6ae9f080100ecebb6d5966ace65cbdb65c3a21a7c03012c6752f,online_raw/rgb/front/000058.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,59,2.6999999999999864,observation,observe,270,periodic,False,0.0,False,,,,539e67fc1601eda1e8bb195975a5f78158fbe3b74ee5a02085cc8f7445481675,b7ac122127d78ba1c82e6eb9b410ef3c92c33957c5843da0b3559e76816c89cc,online_raw/rgb/front/000059.jpg
L2RAR2_R21_PERF_00_888000__T11_transport_strong_phase_40ms_rgb_dropout,60,2.7399999999999856,observation,observe,274,action_end,True,0.0,False,,,,1b8b71ba481ac498bfdcce46cd1767d6b0f4dd5ed41134fb5021532d47ae1eb3,e9365917d5bcaac1e58de9d907d7dbb2929ec60e09ad7829644fb7a408183393,online_raw/rgb/front/000060.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,0,0.0,initial,,0,action_end,True,0.0,False,,,,c933d581599fd1be33590519c276bad493c6b27df3818515ca4031a7198329a8,b6b2d8c30adb5015f5595836cfc87c14d3161a50fa79516f56e22c65f1fd7764,online_raw/rgb/front/000000.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,1,0.05,approach_object,approach_object,5,periodic,False,0.0,False,,,,25673cebd4fab070c256adf69c7822c8e87cbbe728138c942152c5ff065e0fff,2b4cf78e9421009af54d5a2ff4ea98825d64b2a7f5d7c6206c74cdf5da3f369c,online_raw/rgb/front/000001.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,2,0.09999999999999999,approach_object,approach_object,10,periodic,False,0.0,False,,,,5f946c36d93b6c2e4256962475c3d7759faf50e866285b4815b4579d45431547,ae6ac508b5e2f54dd91b4a62cef68610ebdf2c3081773d9918307e46ebcb1d3c,online_raw/rgb/front/000002.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,3,0.15,approach_object,approach_object,15,periodic,False,0.0,False,,,,2e6529bdc56f106c134b988728be1c948c13f5bd3b45c3768825508dbbab4294,badab37dfe54ab431dec86f65f8f8374b66c6fa4e5907e7cae464ab551e6da03,online_raw/rgb/front/000003.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,4,0.20000000000000004,approach_object,approach_object,20,periodic,False,0.0,False,,,,2b7a370826ce39a1ac48953d5d27122250c9911d2b1907674890b2cad3fa02d1,88a52200f772e9e6e3608a93fdc7e1cc6c74ced7c912561eb1cd50e302828050,online_raw/rgb/front/000004.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,5,0.20000000000000004,approach_object,approach_object,20,action_end,True,0.0,False,,,,2b7a370826ce39a1ac48953d5d27122250c9911d2b1907674890b2cad3fa02d1,88a52200f772e9e6e3608a93fdc7e1cc6c74ced7c912561eb1cd50e302828050,online_raw/rgb/front/000005.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,6,0.25000000000000006,close_gripper,close_gripper,25,periodic,False,0.0,False,,,,8f9cce25dabc695d771b103b64535c9192a1082283b31ead205a97fbabe93873,9e53ca8fe30ecf7568dbfc05c350277c1920f7b80fe91ce40effa8ff9430a925,online_raw/rgb/front/000006.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,7,0.3000000000000001,close_gripper,close_gripper,30,periodic,False,0.0,False,,,,6610da40a1fc651e4db721f1b4109e252e9d336203971beb60db993dfa84cddc,eedc776a569131d3ccf88974ca27a7abbe7d18ea920e6a1c28eda48ae09c6982,online_raw/rgb/front/000007.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,8,0.3000000000000001,close_gripper,close_gripper,30,action_end,True,0.0,False,,,,6610da40a1fc651e4db721f1b4109e252e9d336203971beb60db993dfa84cddc,eedc776a569131d3ccf88974ca27a7abbe7d18ea920e6a1c28eda48ae09c6982,online_raw/rgb/front/000008.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,9,0.35000000000000014,lift,lift,35,periodic,False,0.0,False,,,,d3d65d988206e6ba8af89ac303eb6d76a8a97017aa2d42687c6b5973d2dc3af8,c52474ed4d1641fd810031e2548c3f554ef9092d9fcacda13e1f57ba38e7717e,online_raw/rgb/front/000009.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,10,0.4000000000000002,lift,lift,40,periodic,False,0.0,False,,,,747163a045ef7a8afa2714a37a00d8f3b0e59535fbb3143fc3e7cf515052b334,b63c39e187c8d2896d05a73d6bd9779a249f94f19d935123d20afa88ae8b6a12,online_raw/rgb/front/000010.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,11,0.45000000000000023,lift,lift,45,periodic,False,0.0,False,,,,2de7b7eef69d52b9783fbac2381e46d7581517072d89af7bd090733186abf20f,736950c783f3f0a97bef6200f669b651ee41df4a65fa1f161373c7192c0fac43,online_raw/rgb/front/000011.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,12,0.5000000000000002,lift,lift,50,periodic,False,0.0,False,,,,32f7e876773d351b3982852fd215626c8b7cfee5fd7a1213f51ddddde5ac1198,9d60d06011ebe93b008c5007fab417e87cd8c05420cff436b55798d4655d7306,online_raw/rgb/front/000012.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,13,0.5000000000000002,lift,lift,50,action_end,True,0.0,False,,,,32f7e876773d351b3982852fd215626c8b7cfee5fd7a1213f51ddddde5ac1198,9d60d06011ebe93b008c5007fab417e87cd8c05420cff436b55798d4655d7306,online_raw/rgb/front/000013.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,14,0.5500000000000003,pre_hold_settle,hold,55,periodic,False,0.0,False,,,,88f11c471ad4e0d01eab563a34ecfd4169516daada84375ab73aacc7027e2dc7,ccd1fd7f59d8537db5df636d649c146d98f45cc353c686d84d11ef2534e33a23,online_raw/rgb/front/000014.jpg
L2RAR2_R21_PERF_00_888000__T12_transport_commanded_release,15,0.6000000000000003,pre_hold_settle,hold,60,periodic,False,0.0,False,,,,556999f3e0b2c346ae816f014bc524734b4210899e12b09d5da324e86312cc17,4aec999ba96b9572dd29e717ede66a2aa7d969a03eaa492fa6914bf0698a1498,online_raw/rgb/front/000015.jpg
