episode_id,family,case_id,truth,score,physical_loss_onset_ns,evidence_end_ns,first_evidence_ns,observation_ns,capture_order,baseline_ready,baseline_prefix_index,visual_available,window_valid,window_reason,window_span_ns,window_points,amplitude,radial_gain,path_length,outward_efficiency,radial_speed_per_s,theta_motion,radial_gain_threshold,outward_efficiency_threshold,blockers,gate_pass
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,2950000000,62,True,19,True,True,VALID,500000000,11,0.5460360472284791,-0.23550615819553145,1.4960582702999201,0.0,-0.4710123163910629,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3000000000,63,True,19,True,True,VALID,500000000,11,0.5498483931501189,-0.10031550018277013,1.3564883150569318,0.0,-0.20063100036554027,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3050000000,64,True,19,True,True,VALID,500000000,11,0.639068779000443,0.008184218319598258,1.167853940805398,0.007007912576768032,0.016368436639196515,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3100000000,65,True,19,True,True,VALID,500000000,11,0.5160501297050816,-0.13210438602387775,0.8571219261571471,0.0,-0.2642087720477555,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3150000000,66,True,19,True,True,VALID,500000000,11,0.5906003360231022,-0.05584988285499348,0.8776516113308039,0.0,-0.11169976570998696,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3200000000,67,True,19,True,True,VALID,500000000,11,0.4740743576914986,-0.06401091302742329,0.871714440679372,0.0,-0.12802182605484658,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3250000000,68,True,19,True,True,VALID,500000000,11,0.47419490521240965,-0.05418975032722634,0.7927979766165434,0.0,-0.10837950065445268,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3300000000,69,True,19,True,True,VALID,500000000,11,0.446764497901011,-0.15134710133343832,0.7438247565163875,0.0,-0.30269420266687663,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3350000000,70,True,19,True,True,VALID,500000000,11,0.44069772868258084,-0.06542645826159588,0.6356405196304086,0.0,-0.13085291652319175,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3400000000,71,True,19,True,True,VALID,500000000,11,0.4319500873283785,-0.10903919294377085,0.5795421913723393,0.0,-0.2180783858875417,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3450000000,72,True,19,True,True,VALID,500000000,11,0.40767323269845496,-0.13836281453002414,0.59043222646257,0.0,-0.2767256290600483,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3500000000,73,True,19,True,True,VALID,500000000,11,0.38011498169719193,-0.16973341145292697,0.6032288580445321,0.0,-0.33946682290585395,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3550000000,74,True,19,True,True,VALID,500000000,11,0.3577081372057351,-0.28136064179470793,0.5152522169638148,0.0,-0.5627212835894159,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3600000000,75,True,19,True,True,VALID,500000000,11,0.37905797572071287,-0.1369921539843687,0.4120055783461829,0.0,-0.2739843079687374,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3650000000,76,True,19,True,True,VALID,500000000,11,0.3405157816650629,-0.25008455435803933,0.36795481677748976,0.0,-0.5001691087160787,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3700000000,77,True,19,True,True,VALID,500000000,11,0.3113734609641419,-0.16270089672735666,0.27386924669206036,0.0,-0.3254017934547133,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3750000000,78,True,19,True,True,VALID,500000000,11,0.3407660889291911,-0.13342881628321857,0.327694507791323,0.0,-0.26685763256643713,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3800000000,79,True,19,True,True,VALID,500000000,11,0.35170980478516917,-0.09505469311584186,0.3222391309342006,0.0,-0.19010938623168372,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S4_fast_detachment,LOSS,MISSED,2450000000,3800000000,,3800000000,80,True,19,True,True,VALID,500000000,12,0.35170980478516917,-0.09505469311584186,0.3222391309342006,0.0,-0.19010938623168372,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,0,0,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,50000000,1,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,100000000,2,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,150000000,3,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,200000000,4,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,200000000,5,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,250000000,6,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,300000000,7,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,300000000,8,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,350000000,9,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,400000000,10,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,450000000,11,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,500000000,12,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,500000000,13,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,550000000,14,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,600000000,15,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,650000000,16,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,700000000,17,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,750000000,18,True,19,True,True,VALID,500000000,13,0.17398980705888079,-0.3434581148379916,1.0101681031221168,0.0,-0.6869162296759832,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,800000000,19,True,19,True,True,VALID,500000000,13,0.17717927255323665,-0.30895683322072864,0.9909687908358986,0.0,-0.6179136664414573,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,850000000,20,True,19,True,True,VALID,500000000,12,0.14753616571702682,-0.20110481276600412,0.8490226423737254,0.0,-0.40220962553200823,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,900000000,21,True,19,True,True,VALID,500000000,12,0.14844710950000295,-0.06153873894111861,0.6617582307989864,0.0,-0.12307747788223723,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,950000000,22,True,19,True,True,VALID,500000000,12,0.149398948047471,0.01022056758977663,0.5583548941657415,0.018304787325357924,0.02044113517955326,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1000000000,23,True,19,True,True,VALID,500000000,12,0.149398948047471,-0.0021608075341414956,0.4715145668623425,0.0,-0.004321615068282991,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1050000000,24,True,19,True,True,VALID,500000000,11,0.149398948047471,0.10720801362383114,0.28194268496029024,0.3802475444217703,0.2144160272476623,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1100000000,25,True,19,True,True,VALID,500000000,11,0.149398948047471,0.04246001527705229,0.21452869074575345,0.1979223157958548,0.08492003055410458,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1150000000,26,True,19,True,True,VALID,500000000,11,0.18997839882935266,0.06458527439540859,0.2413545819563348,0.2675949794360779,0.12917054879081719,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1200000000,27,True,19,True,True,VALID,500000000,11,0.16890059420643333,0.0024543906975167396,0.33990366142079764,0.007220842185863442,0.004908781395033479,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1250000000,28,True,19,True,True,VALID,500000000,11,0.2080591420170733,0.034069334958192504,0.37281213213173875,0.09138472711009736,0.06813866991638501,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1300000000,29,True,19,True,True,VALID,500000000,11,0.35523517898445156,0.1780559064312149,0.5751615878385398,0.30957544835417455,0.3561118128624298,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1350000000,30,True,19,True,True,VALID,500000000,11,0.25844825592021986,0.11091209020319304,0.7890575247257998,0.14056274318115827,0.22182418040638607,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1400000000,31,True,19,True,True,VALID,500000000,11,0.1687490417038113,0.020301932203808354,0.8616150191778434,0.023562648923158905,0.04060386440761671,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1450000000,32,True,19,True,True,VALID,500000000,11,0.24035269262058362,0.09095374457311262,0.9322631915568476,0.09756230364648741,0.18190748914622523,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1500000000,33,True,19,True,True,VALID,500000000,11,0.23666685214397515,0.08726790409650415,0.9468447299282726,0.09216706957128551,0.1745358081930083,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1550000000,34,True,19,True,True,VALID,500000000,11,0.24612122247730736,0.09672227442983636,0.9865953733875209,0.09803641598048038,0.19344454885967272,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1600000000,35,True,19,True,True,VALID,500000000,11,0.2961646241447675,0.14676567609729652,1.1945748021015639,0.12286018074305435,0.29353135219459303,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1650000000,36,True,19,True,True,VALID,500000000,11,0.3419064969696118,0.15192809814025912,1.2366411443954932,0.122855445032541,0.30385619628051824,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1700000000,37,True,19,True,True,VALID,500000000,11,0.3558285763206214,0.1869279821141881,1.320806369783741,0.1415256515947862,0.3738559642283762,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1750000000,38,True,19,True,True,VALID,500000000,11,0.357226917998875,0.14916777598180173,1.2798918117063982,0.1165471757983402,0.29833555196360345,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1800000000,39,True,19,True,True,VALID,500000000,11,0.3272218401271316,-0.028013338857319936,1.0967740980122849,0.0,-0.05602667771463987,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1850000000,40,True,19,True,True,VALID,500000000,11,0.37784693941476855,0.11939868349454869,0.963104577907065,0.12397270891808602,0.23879736698909737,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1900000000,41,True,19,True,True,VALID,500000000,11,0.44719880924671934,0.27844976754290807,0.9429108859009065,0.29530867837723873,0.5568995350858161,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
