rollout_id,source_capture_order,candidate_capture_order,time,synthetic_duplicate,fault_role,jpeg_sha256
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,3,3,0.15,False,,c9f0b5426cbb5e5945d1f7fc155d129016f4b49bcc13517c2d8a990e4c5a04f1
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,4,4,0.20000000000000004,False,,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,5,5,0.20000000000000004,False,,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,6,6,0.25000000000000006,False,,89bf4ee471a367bccec5e13f3aeb1f30477c75e57378da0cfa6e078af64ea9b3
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,7,7,0.3000000000000001,False,,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,8,8,0.3000000000000001,False,,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,9,9,0.35000000000000014,False,,f58cd662a5a33ea9fbd28e94ca38e27bfd6cb48d9973f648774cf001fdb87e18
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,10,10,0.4000000000000002,False,,44d0d41b51fe1a66256b92fec556eb5405287eea8d4bfeb45966f4644d71f365
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,11,11,0.45000000000000023,False,,6f9ca56d1468472c00b31fa94510cdcdaa1e5b4922f576bd7f672e7b7f7ebac5
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,12,12,0.5000000000000002,False,,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,13,13,0.5000000000000002,False,,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,14,14,0.5500000000000003,False,,0de7b7c8ede2122dc4af6f7ae331456dc122aac92756439e1ba3fdf68f348da7
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,15,15,0.6000000000000003,False,,aba33eaa3669accffcefb882eba002500c082129ab03935d8884cbc77643d4a6
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,16,16,0.6500000000000004,False,,919ef57b16a1199759b51888aa5f235dadde10fe10374e51f71363c1442526d7
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,17,17,0.7000000000000004,False,,d7eb0b2400d099532fcf542c1d9ad26603df71f2bfb9e0c07ac2cbf0c0252391
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,18,18,0.7500000000000004,False,,2555474a9468753331eb4679b1b16af4c03826cebb9e505de3997e8178eb18ea
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,19,19,0.8000000000000005,False,,ff608e65d10c5ef0ba7ad3a8e30cf32e8483889e0442168bbd211f2267c6b415
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,20,20,0.8500000000000005,False,,6c862e87eb33d021bae4ef2f7ea14f7c968ec801989f6344eb35931321ef29f4
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,21,21,0.9000000000000006,False,,a8e8c6b77d35b3ea2b376d6764687896a4fedca080a0c5137145883a6381022e
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,22,22,0.9500000000000006,False,,40a8d7295055342641a3b0f149d073cdbc5b95a918177d92c9d40f2d9f024142
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,23,23,1.0000000000000007,False,,b4c21522cadb242b2e41f881cd7f604489d4200462ce34d714a50ac1c653a408
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,24,24,1.0500000000000007,False,,6e9f50c4c583322680ea15bbc4d6059936816977f1e7f830a355164496bea716
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,25,25,1.1000000000000008,False,,e533b3b8aacb4caa03b4b9c339d34cfd3a11c6f3f89c9c055aa2a3476447af81
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,26,26,1.1500000000000008,False,,b67e04d74928022bd357a396261a9f9d1532f878b47c4af143574dc5aebb4aa8
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,27,27,1.2000000000000008,False,,37fd22c435817d98c2ce132bb79b593620397ecc09927f7237827e8c62501ddb
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,28,28,1.2500000000000009,False,,9f6ffad7c3e3eaed13e4811361fe3e2307ff0371e0e728ccc7c498eb4dad1032
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,29,29,1.300000000000001,False,,5b20335819b3b1c87318415f7005319249e1c26a1cfe3e41de5ef4c9c24b6eb8
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,30,30,1.350000000000001,False,,e7b29b0bf669244200b049d63038e3ae1662036282831f67fca2215566a2d7d9
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,31,31,1.400000000000001,False,,f23ae91548a08f4a29f6b338fdaf65fc1fcf394c692e08153b5547de08fa0cde
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,32,32,1.450000000000001,False,,
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,33,33,1.500000000000001,False,,
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,34,34,1.5400000000000011,False,,c4c27735174b30397a22951901232debb5ef38ae75773a201a13986da0a6eebf
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,35,35,1.5500000000000012,False,,
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,36,36,1.6000000000000012,False,,7ad433f05e51f635744848ae322e546a77f4cbca02f6205ae56eb9bd098e43b7
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,37,37,1.6500000000000012,False,,e0a399fcace45ceb4c796737d9ae7edba3591407060917e4f2d272719c00b06f
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,38,38,1.7000000000000013,False,,56eb317b3c30dcc8fdaf10e898d5d2b690dd511f3deeca3cfba1d698c55a4572
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,39,39,1.7400000000000013,False,,6c09be1c6835510307eb83b9468ba41df1ed40f86dc893e4f92dbfdac12d191e
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,40,40,1.7500000000000013,False,,d4c2c3a24b5d1ceba00321cc112bd9cce743c7e207d4e104dcec5a98001ccfff
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,41,41,1.8000000000000014,False,,4560f2a02f190ca93e9c47fc881048a3adfb4a37b62215040bd1d6205694e3f3
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,42,42,1.8500000000000014,False,,827653d6285c59bcbb25ff9a54aeed4f94808f1b597629a43ac2127f35493032
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,43,43,1.9000000000000015,False,,3c8926c562d49c62aa2231e063ef41671900134d68335a64c02d98a3ffd6404a
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,44,44,1.9500000000000015,False,,e60b8c68f4a7d9ae4440b4a65bd47053e58496fc303d4e2a6978e2fbf7e40148
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,45,45,2.0000000000000013,False,,2115438cab24546ed20c51c8ea6379b9d9029af9f50699f830bdf06dbed24529
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,46,46,2.0500000000000003,False,,116a9ac5f66c2477bbcb581c215e7ae3d62b130b00473e990936249df4d2f6e2
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,47,47,2.099999999999999,False,,7fee535c3637fb60248a75edead8035d0629ab5246e7ea8f078591c7b99620f5
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,48,48,2.149999999999998,False,,111a28bfde736db4d4b982cb142a594ddaf72dfe9d34976c1d798b44ce206521
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,49,49,2.199999999999997,False,,9dec7ebd3d4b2ab6275f32f4faf79db12ef9cf7a3391ad9799983af7628665e1
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,50,50,2.249999999999996,False,,8cff4997a11bae9fc021ae55ea8a661794daeeb82ec9587f8133c576c27004e8
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,51,51,2.299999999999995,False,,721303a28b5b090335d81abbfb66fade3080e06de22da101a85aa9a6328c291f
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,52,52,2.349999999999994,False,,2861fbfb1c2728dffc3525f76ac9dcad754a6a016549fba3c9d9a4c7b662bbc7
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,53,53,2.399999999999993,False,,1178c237a4b42116f8e48ba2d7f0cb162bbd2be2765ef8dbc92c4125953bff1f
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,54,54,2.4499999999999917,False,,1b621863d7a524f0aea71c17468b83f13336c9ab2a1ef634b495f0263c45a5b1
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,55,55,2.4999999999999907,False,,de8e6940da3dc8d2de74e741f53fffc5937b4040bf1535a423429b55e641107e
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,56,56,2.5499999999999896,False,,4854a8cf17d3e283ba2f82452c10448e46234988517939e29ba23405665039d5
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,57,57,2.5999999999999885,False,,57613c914d951052a2875a794d83bc93815d6df170224564a7c0f40b8ff0224a
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,58,58,2.6499999999999875,False,,b3ee60f7f9474b0abf2a01e1e17fa3e196658e17981d7c79bb5340571cdd0fff
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,59,59,2.6999999999999864,False,,6ad03fdcfaf70cf411c1e621650f00fb22e4689a6ef94971ff4657b4a300ee95
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,60,60,2.7399999999999856,False,,494f649b0d326d0ac8a889be73052143d8f0b5298bcd3cc9159cd62c401f2803
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,0,0,0.0,False,,7918a22fe92176eb0171514aed2e662215a5e72f6b5422f8eef2207e164d1bdc
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,1,1,0.05,False,,7be63c050b2307c99ffc20c3f1da4c97b992d9183536b3bf851c0deb1555c30d
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,2,2,0.09999999999999999,False,,b58a1530bf6c8cc981a19e130b0815e6e9f63c2f502204a5b9b7c7f4410844c4
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,3,3,0.15,False,,c9f0b5426cbb5e5945d1f7fc155d129016f4b49bcc13517c2d8a990e4c5a04f1
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,4,4,0.20000000000000004,False,,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,5,5,0.20000000000000004,False,,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,6,6,0.25000000000000006,False,,89bf4ee471a367bccec5e13f3aeb1f30477c75e57378da0cfa6e078af64ea9b3
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,7,7,0.3000000000000001,False,,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,8,8,0.3000000000000001,False,,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,9,9,0.35000000000000014,False,,f58cd662a5a33ea9fbd28e94ca38e27bfd6cb48d9973f648774cf001fdb87e18
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,10,10,0.4000000000000002,False,,44d0d41b51fe1a66256b92fec556eb5405287eea8d4bfeb45966f4644d71f365
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,11,11,0.45000000000000023,False,,6f9ca56d1468472c00b31fa94510cdcdaa1e5b4922f576bd7f672e7b7f7ebac5
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,12,12,0.5000000000000002,False,,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,13,13,0.5000000000000002,False,,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,14,14,0.5500000000000003,False,,0de7b7c8ede2122dc4af6f7ae331456dc122aac92756439e1ba3fdf68f348da7
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,15,15,0.6000000000000003,False,,aba33eaa3669accffcefb882eba002500c082129ab03935d8884cbc77643d4a6
L2RAR2_R19_CONF_00_886000__T12_transport_commanded_release,16,16,0.6500000000000004,False,,919ef57b16a1199759b51888aa5f235dadde10fe10374e51f71363c1442526d7
