task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,10,20260930,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,11,20260931,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,12,20260932,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,13,20260933,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,14,20260934,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,15,20260935,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,16,20260936,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,17,20260937,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,18,20260938,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
transport_dual_order,pathgraph_reward_v1_locked,20260912,A_first,19,20260939,0,0,0,22,dd5f81c4f5fac3f9adbf2c429949f83286b8512ee9410452ae1a8671cd0c290c,True
