task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,20,20260940,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,21,20260941,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,22,20260942,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,23,20260943,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,24,20260944,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,25,20260945,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,26,20260946,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,27,20260947,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,28,20260948,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
transport_recovery,linear_sarm_equiv,20260912,gripper_reopen,29,20260949,1,1,0,22,148ba1c81667d292ed2e10f7b990944a854352c7e16f6184c1f044db169d0cf7,True
