eligible_family_count,failure_event_recall_macro,false_terminal_claim_rate_macro,graph_id,label_origin,occurrence_count,path,recovery_achieved_recall_macro,transition_coverage_macro,typed_occurrence_coverage_macro
36,0.016862696626314486,0.8333333333333334,G0_raw_topology,simulator_info.events_and_explicit_terminal_reason,1540,artifacts/pathgraph_sarm/upgrade_v2/u4_conditional_semantics_v1/conditional_graphs_v1/G0_raw_topology.json,0.01565206085685519,1.0,0.5850339247449574
36,0.016862696626314486,0.8333333333333334,G1_semantic_only,simulator_info.events_and_explicit_terminal_reason,1540,artifacts/pathgraph_sarm/upgrade_v2/u4_conditional_semantics_v1/conditional_graphs_v1/G1_semantic_only.json,0.01565206085685519,1.0,0.5850339247449574
36,0.016862696626314486,0.8333333333333334,G2_conditional_multigraph,simulator_info.events_and_explicit_terminal_reason,1540,artifacts/pathgraph_sarm/upgrade_v2/u4_conditional_semantics_v1/conditional_graphs_v1/G2_conditional_multigraph.json,0.01565206085685519,1.0,0.5850339247449574
