repeat,direction,source_pool_size,target_pool_size,method,selected_count,precision_against_independent_bottom20,recall_against_independent_bottom20,jaccard_against_independent_bottom20,mean_independent_rank_percentile,negative_score_rate_in_independent_pool
24,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,2.0,0.5,0.02631578947368421,0.02564102564102564,0.11979166666666667,1.0
24,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.11979166666666667,1.0
24,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.11979166666666667,1.0
24,B_to_A,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.33484100877192985,0.5789473684210527
24,B_to_A,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.25575657894736836,0.7368421052631579
24,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.5384615384615384,0.18421052631578946,0.1590909090909091,0.24879807692307693,0.6923076923076923
24,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.5384615384615384,0.18421052631578946,0.1590909090909091,0.2459935897435897,0.6923076923076923
24,B_to_A,50,50,stable_core_p_ge_0.90,6.0,0.16666666666666666,0.02631578947368421,0.023255813953488372,0.3611111111111111,0.5
24,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.5,0.07894736842105263,0.07317073170731707,0.2378472222222222,0.6666666666666666
24,B_to_A,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.453125,0.0
24,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.625,0.0
25,A_to_B,50,50,fixed_bottom20,38.0,0.3157894736842105,0.3157894736842105,0.1875,0.4146107456140351,0.47368421052631576
25,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.37472587719298245,0.5789473684210527
25,A_to_B,50,50,stable_core_p_ge_0.80,16.0,0.4375,0.18421052631578946,0.14893617021276595,0.38020833333333337,0.5625
25,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.4375,0.18421052631578946,0.14893617021276595,0.37109375,0.5625
25,A_to_B,50,50,stable_core_p_ge_0.90,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.40104166666666674,0.5454545454545454
25,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.36410984848484845,0.5454545454545454
25,A_to_B,50,50,stable_core_p_ge_0.95,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.5147569444444445,0.3333333333333333
25,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.44704861111111116,0.3333333333333333
25,B_to_A,50,50,fixed_bottom20,38.0,0.3157894736842105,0.3157894736842105,0.1875,0.4573739035087719,0.4473684210526316
25,B_to_A,50,50,fixed_bottom10,19.0,0.3157894736842105,0.15789473684210525,0.11764705882352941,0.40899122807017535,0.47368421052631576
25,B_to_A,50,50,stable_core_p_ge_0.80,8.0,0.25,0.05263157894736842,0.045454545454545456,0.484375,0.375
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,8.0,0.25,0.05263157894736842,0.045454545454545456,0.41731770833333326,0.5
25,B_to_A,50,50,stable_core_p_ge_0.90,4.0,0.25,0.02631578947368421,0.024390243902439025,0.5364583333333333,0.25
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.25,0.02631578947368421,0.024390243902439025,0.45182291666666663,0.5
25,B_to_A,50,50,stable_core_p_ge_0.95,3.0,0.3333333333333333,0.02631578947368421,0.025,0.5434027777777777,0.3333333333333333
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,3.0,0.0,0.0,0.0,0.5920138888888888,0.3333333333333333
26,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3597861842105263,0.5789473684210527
26,A_to_B,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.2579495614035087,0.7894736842105263
26,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.3229166666666667,0.6
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.7,0.18421052631578946,0.17073170731707318,0.29375,0.7
26,A_to_B,50,50,stable_core_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.24479166666666666,0.8
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.2375,0.8
26,A_to_B,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.06770833333333333,1.0
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.953125,0.0
26,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.32894736842105265,0.7894736842105263
26,B_to_A,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.19407894736842105,0.9473684210526315
26,B_to_A,50,50,stable_core_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.14114583333333336,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.5,0.13157894736842105,0.11627906976744186,0.2328125,0.9
26,B_to_A,50,50,stable_core_p_ge_0.90,1.0,0.0,0.0,0.0,0.203125,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,1.0,0.0,0.0,0.0,0.2604166666666667,1.0
26,B_to_A,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.203125,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.2604166666666667,1.0
27,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.338952850877193,0.6578947368421053
27,A_to_B,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.25137061403508776,0.7894736842105263
27,A_to_B,50,50,stable_core_p_ge_0.80,8.0,0.625,0.13157894736842105,0.12195121951219512,0.232421875,0.75
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,8.0,0.75,0.15789473684210525,0.15,0.14973958333333331,0.875
27,A_to_B,50,50,stable_core_p_ge_0.90,2.0,0.5,0.02631578947368421,0.02564102564102564,0.2552083333333333,0.5
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,2.0,1.0,0.05263157894736842,0.05263157894736842,0.05989583333333333,1.0
27,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.2552083333333333,0.5
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.05989583333333333,1.0
27,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3670504385964912,0.5
27,B_to_A,50,50,fixed_bottom10,19.0,0.42105263157894735,0.21052631578947367,0.16326530612244897,0.3991228070175439,0.47368421052631576
27,B_to_A,50,50,stable_core_p_ge_0.80,15.0,0.3333333333333333,0.13157894736842105,0.10416666666666667,0.4697916666666667,0.4
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,15.0,0.4,0.15789473684210525,0.1276595744680851,0.4333333333333333,0.4666666666666667
27,B_to_A,50,50,stable_core_p_ge_0.90,10.0,0.3,0.07894736842105263,0.06666666666666667,0.4979166666666667,0.4
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,10.0,0.4,0.10526315789473684,0.09090909090909091,0.4677083333333333,0.4
27,B_to_A,50,50,stable_core_p_ge_0.95,5.0,0.2,0.02631578947368421,0.023809523809523808,0.665625,0.2
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.2,0.02631578947368421,0.023809523809523808,0.6458333333333333,0.2
28,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3149671052631579,0.6052631578947368
28,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.25603070175438597,0.6842105263157895
28,A_to_B,50,50,stable_core_p_ge_0.80,14.0,0.5,0.18421052631578946,0.15555555555555556,0.24218750000000003,0.7142857142857143
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.5,0.18421052631578946,0.15555555555555556,0.2406994047619048,0.7142857142857143
28,A_to_B,50,50,stable_core_p_ge_0.90,7.0,0.2857142857142857,0.05263157894736842,0.046511627906976744,0.27232142857142855,0.7142857142857143
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.2857142857142857,0.05263157894736842,0.046511627906976744,0.36532738095238093,0.42857142857142855
28,A_to_B,50,50,stable_core_p_ge_0.95,5.0,0.2,0.02631578947368421,0.023809523809523808,0.3010416666666667,0.6
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.4,0.05263157894736842,0.04878048780487805,0.38750000000000007,0.4
28,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3744517543859649,0.6052631578947368
28,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.3042763157894737,0.631578947368421
28,B_to_A,50,50,stable_core_p_ge_0.80,9.0,0.4444444444444444,0.10526315789473684,0.09302325581395349,0.25289351851851855,0.6666666666666666
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.6666666666666666,0.15789473684210525,0.14634146341463414,0.20312499999999997,0.7777777777777778
28,B_to_A,50,50,stable_core_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.10026041666666667,1.0
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.10937500000000001,1.0
28,B_to_A,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.125,1.0
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.05208333333333333,1.0
29,A_to_B,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.35307017543859653,0.5789473684210527
29,A_to_B,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.3303179824561403,0.5263157894736842
29,A_to_B,50,50,stable_core_p_ge_0.80,12.0,0.5,0.15789473684210525,0.13636363636363635,0.3346354166666667,0.5
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,12.0,0.5833333333333334,0.18421052631578946,0.16279069767441862,0.30555555555555564,0.5833333333333334
29,A_to_B,50,50,stable_core_p_ge_0.90,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.453125,0.3333333333333333
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.5,0.07894736842105263,0.07317073170731707,0.40972222222222227,0.5
29,A_to_B,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.015625,1.0
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.9427083333333334,0.0
29,B_to_A,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.31250000000000006,0.6842105263157895
29,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.24725877192982457,0.7894736842105263
29,B_to_A,50,50,stable_core_p_ge_0.80,12.0,0.75,0.23684210526315788,0.21951219512195122,0.18229166666666666,0.9166666666666666
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,12.0,0.75,0.23684210526315788,0.21951219512195122,0.18229166666666666,0.9166666666666666
29,B_to_A,50,50,stable_core_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.18854166666666666,1.0
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.6,0.07894736842105263,0.075,0.24479166666666666,0.8
29,B_to_A,50,50,stable_core_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.19661458333333334,1.0
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.15494791666666666,1.0
30,A_to_B,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.41269188596491224,0.5263157894736842
30,A_to_B,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.3352521929824561,0.5789473684210527
30,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.28541666666666665,0.7
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.2947916666666667,0.6
30,A_to_B,50,50,stable_core_p_ge_0.90,4.0,0.5,0.05263157894736842,0.05,0.21354166666666669,0.75
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.16666666666666669,0.75
30,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.17447916666666669,1.0
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.2526041666666667,0.5
30,B_to_A,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.40666118421052627,0.5263157894736842
30,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.42132675438596495,0.5263157894736842
30,B_to_A,50,50,stable_core_p_ge_0.80,17.0,0.4117647058823529,0.18421052631578946,0.14583333333333334,0.4439338235294117,0.47058823529411764
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,17.0,0.47058823529411764,0.21052631578947367,0.1702127659574468,0.4347426470588235,0.5294117647058824
30,B_to_A,50,50,stable_core_p_ge_0.90,11.0,0.2727272727272727,0.07894736842105263,0.06521739130434782,0.5127840909090909,0.36363636363636365
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,11.0,0.36363636363636365,0.10526315789473684,0.08888888888888889,0.5118371212121212,0.45454545454545453
30,B_to_A,50,50,stable_core_p_ge_0.95,4.0,0.0,0.0,0.0,0.73828125,0.25
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.0,0.0,0.0,0.9049479166666667,0.0
31,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3422423245614035,0.5789473684210527
31,A_to_B,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.29879385964912286,0.6842105263157895
31,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.30989583333333337,0.7
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.2796875,0.7
31,A_to_B,50,50,stable_core_p_ge_0.90,6.0,0.5,0.07894736842105263,0.07317073170731707,0.3272569444444445,0.6666666666666666
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.8333333333333334,0.13157894736842105,0.1282051282051282,0.13628472222222224,0.8333333333333334
31,A_to_B,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.4322916666666667,0.0
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.4322916666666667,0.0
31,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.37061403508771934,0.6052631578947368
31,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.34758771929824556,0.631578947368421
31,B_to_A,50,50,stable_core_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.3680555555555556,0.5555555555555556
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.36342592592592593,0.5555555555555556
31,B_to_A,50,50,stable_core_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.2643229166666667,0.75
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.5,0.05263157894736842,0.05,0.3932291666666667,0.5
31,B_to_A,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.140625,1.0
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.84375,0.0
32,A_to_B,50,50,fixed_bottom20,38.0,0.34210526315789475,0.34210526315789475,0.20634920634920634,0.42201206140350883,0.5
32,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.3618421052631578,0.5789473684210527
32,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.5,0.13157894736842105,0.11627906976744186,0.35,0.6
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.7,0.18421052631578946,0.17073170731707318,0.27083333333333337,0.7
32,A_to_B,50,50,stable_core_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.3864583333333333,0.6
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.4572916666666666,0.4
32,A_to_B,50,50,stable_core_p_ge_0.95,4.0,0.25,0.02631578947368421,0.024390243902439025,0.45963541666666663,0.5
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.5,0.05263157894736842,0.05,0.3958333333333333,0.5
32,B_to_A,50,50,fixed_bottom20,38.0,0.34210526315789475,0.34210526315789475,0.20634920634920634,0.4029605263157895,0.5263157894736842
32,B_to_A,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.26069078947368424,0.7368421052631579
32,B_to_A,50,50,stable_core_p_ge_0.80,8.0,0.375,0.07894736842105263,0.06976744186046512,0.30794270833333337,0.625
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,8.0,0.5,0.10526315789473684,0.09523809523809523,0.2799479166666667,0.625
32,B_to_A,50,50,stable_core_p_ge_0.90,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.13194444444444445,1.0
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.16319444444444445,0.6666666666666666
32,B_to_A,50,50,stable_core_p_ge_0.95,0.0,,0.0,0.0,,
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,0.0,,0.0,0.0,,
33,A_to_B,50,50,fixed_bottom20,38.0,0.34210526315789475,0.34210526315789475,0.20634920634920634,0.3917214912280702,0.5526315789473685
33,A_to_B,50,50,fixed_bottom10,19.0,0.3684210526315789,0.18421052631578946,0.14,0.3722587719298246,0.5789473684210527
33,A_to_B,50,50,stable_core_p_ge_0.80,9.0,0.4444444444444444,0.10526315789473684,0.09302325581395349,0.34780092592592593,0.6666666666666666
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.4444444444444444,0.10526315789473684,0.09302325581395349,0.29861111111111116,0.6666666666666666
33,A_to_B,50,50,stable_core_p_ge_0.90,3.0,0.3333333333333333,0.02631578947368421,0.025,0.49479166666666674,0.3333333333333333
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.2708333333333333,0.6666666666666666
33,A_to_B,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.057291666666666664,1.0
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.057291666666666664,1.0
33,B_to_A,50,50,fixed_bottom20,38.0,0.34210526315789475,0.34210526315789475,0.20634920634920634,0.42598684210526316,0.5526315789473685
33,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.331140350877193,0.631578947368421
33,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.46153846153846156,0.15789473684210525,0.13333333333333333,0.389423076923077,0.5384615384615384
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.6153846153846154,0.21052631578947367,0.18604651162790697,0.2828525641025641,0.6923076923076923
33,B_to_A,50,50,stable_core_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.2979166666666667,0.6
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.16249999999999998,0.8
33,B_to_A,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.6927083333333334,0.0
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.3854166666666667,0.0
34,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.38884320175438597,0.6052631578947368
34,A_to_B,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.33936403508771934,0.6842105263157895
34,A_to_B,50,50,stable_core_p_ge_0.80,13.0,0.5384615384615384,0.18421052631578946,0.1590909090909091,0.40945512820512825,0.5384615384615384
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.6153846153846154,0.21052631578947367,0.18604651162790697,0.375,0.6153846153846154
34,A_to_B,50,50,stable_core_p_ge_0.90,8.0,0.5,0.10526315789473684,0.09523809523809523,0.4368489583333333,0.5
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,8.0,0.625,0.13157894736842105,0.12195121951219512,0.412109375,0.625
34,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.5130208333333333,0.5
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.09114583333333334,1.0
34,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.32757675438596495,0.7105263157894737
34,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.28618421052631576,0.7368421052631579
34,B_to_A,50,50,stable_core_p_ge_0.80,12.0,0.6666666666666666,0.21052631578947367,0.19047619047619047,0.2526041666666667,0.8333333333333334
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,12.0,0.6666666666666666,0.21052631578947367,0.19047619047619047,0.2417534722222222,0.8333333333333334
34,B_to_A,50,50,stable_core_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.12708333333333333,1.0
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.39375,0.6
34,B_to_A,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.17708333333333331,1.0
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.15104166666666666,1.0
35,A_to_B,50,50,fixed_bottom20,38.0,0.3684210526315789,0.3684210526315789,0.22580645161290322,0.39638157894736836,0.47368421052631576
35,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.3034539473684211,0.5263157894736842
35,A_to_B,50,50,stable_core_p_ge_0.80,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.3243371212121212,0.5454545454545454
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.2869318181818182,0.6363636363636364
35,A_to_B,50,50,stable_core_p_ge_0.90,5.0,0.6,0.07894736842105263,0.075,0.3572916666666667,0.6
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,1.0,0.13157894736842105,0.13157894736842105,0.07916666666666668,1.0
35,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.4348958333333333,0.5
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.05729166666666667,1.0
35,B_to_A,50,50,fixed_bottom20,38.0,0.3684210526315789,0.3684210526315789,0.22580645161290322,0.4050164473684211,0.47368421052631576
35,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.30948464912280704,0.5789473684210527
35,B_to_A,50,50,stable_core_p_ge_0.80,14.0,0.42857142857142855,0.15789473684210525,0.13043478260869565,0.349702380952381,0.5714285714285714
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.42857142857142855,0.15789473684210525,0.13043478260869565,0.3392857142857143,0.5714285714285714
35,B_to_A,50,50,stable_core_p_ge_0.90,9.0,0.3333333333333333,0.07894736842105263,0.06818181818181818,0.3958333333333333,0.5555555555555556
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,9.0,0.3333333333333333,0.07894736842105263,0.06818181818181818,0.3912037037037037,0.5555555555555556
35,B_to_A,50,50,stable_core_p_ge_0.95,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.22569444444444445,0.6666666666666666
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,3.0,0.0,0.0,0.0,0.579861111111111,0.3333333333333333
36,A_to_B,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.3508771929824561,0.631578947368421
36,A_to_B,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.26315789473684204,0.7368421052631579
36,A_to_B,50,50,stable_core_p_ge_0.80,11.0,0.6363636363636364,0.18421052631578946,0.16666666666666666,0.2637310606060606,0.7272727272727273
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.7272727272727273,0.21052631578947367,0.1951219512195122,0.22916666666666669,0.8181818181818182
36,A_to_B,50,50,stable_core_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.12812500000000002,1.0
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.11666666666666667,1.0
36,A_to_B,50,50,stable_core_p_ge_0.95,4.0,1.0,0.10526315789473684,0.10526315789473684,0.08984375,1.0
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.10546874999999999,1.0
36,B_to_A,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.3333333333333333,0.631578947368421
36,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.24150219298245615,0.7368421052631579
36,B_to_A,50,50,stable_core_p_ge_0.80,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.28787878787878785,0.6363636363636364
36,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.6363636363636364,0.18421052631578946,0.16666666666666666,0.212594696969697,0.8181818181818182
36,B_to_A,50,50,stable_core_p_ge_0.90,2.0,0.0,0.0,0.0,0.2890625,1.0
36,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,2.0,0.0,0.0,0.0,0.48177083333333337,0.5
36,B_to_A,50,50,stable_core_p_ge_0.95,2.0,0.0,0.0,0.0,0.2890625,1.0
