task_id,method,policy_seed,condition,rollout_index,paired_eval_seed,success,recovery_success,failed,steps,checkpoint_sha256,cuda_used
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,20,20260940,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,21,20260941,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,22,20260942,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,23,20260943,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,24,20260944,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,25,20260945,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,26,20260946,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,27,20260947,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,28,20260948,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
transport_recovery,pathgraph_reward_v1_locked,20260914,drop_regrasp,29,20260949,1,1,0,9,4aef55bed11a0addad00266c1a33e58bb7448fccf5e01c2f20c5bb61b124b471,True
