signed_return,positive_weight_sum,nonzero_weight_steps,ess,transitions,episode_id,method,case_id,family_id,note
0.0,0.6999999996523903,38,5.791457163501235,161,P1V6_931100_C5_RECOVERY_COMMAND_NO_MOTION_93310004,OLD_GLOBAL_PHI_DIAGNOSTIC,C5_RECOVERY_COMMAND_NO_MOTION,931100,"weight diagnostic, not policy harm"
0.1999999996523903,0.6999999996523903,38,5.791457163501235,180,P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,FULL_FROZEN,C6_PARTIAL_APPROACH_NO_REGRASP,931100,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000000243762254,37,2.8726798120795483,180,P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,V6_CAP_POTENTIAL,C6_PARTIAL_APPROACH_NO_REGRASP,931100,"weight diagnostic, not policy harm"
0.0,0.6999999996523903,38,5.791457163501235,180,P1V6_931100_C6_PARTIAL_APPROACH_NO_REGRASP_93310005,OLD_GLOBAL_PHI_DIAGNOSTIC,C6_PARTIAL_APPROACH_NO_REGRASP,931100,"weight diagnostic, not policy harm"
0.33333333333334325,0.5333333329857236,37,5.0052164374130355,160,P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,FULL_FROZEN,C7_NO_LOSS_OUT_AND_BACK,931100,"weight diagnostic, not policy harm"
0.3333333741534836,0.4000000243762254,37,2.8726798120795483,160,P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,V6_CAP_POTENTIAL,C7_NO_LOSS_OUT_AND_BACK,931100,"weight diagnostic, not policy harm"
0.33333333333334325,0.5333333329857236,37,5.0052164374130355,160,P1V6_931100_C7_NO_LOSS_OUT_AND_BACK_93310006,OLD_GLOBAL_PHI_DIAGNOSTIC,C7_NO_LOSS_OUT_AND_BACK,931100,"weight diagnostic, not policy harm"
1.1664990766095849,1.4998324099718052,86,6.683813947282944,285,P1V6_931100_C8_COMMANDED_RELEASE_93310007,FULL_FROZEN,C8_COMMANDED_RELEASE,931100,"weight diagnostic, not policy harm"
0.6666666666666667,1.1666108033376243,85,4.078556877754936,285,P1V6_931100_C8_COMMANDED_RELEASE_93310007,V6_CAP_POTENTIAL,C8_COMMANDED_RELEASE,931100,"weight diagnostic, not policy harm"
0.6666666666666666,1.4998324099718052,86,6.683813947282944,285,P1V6_931100_C8_COMMANDED_RELEASE_93310007,OLD_GLOBAL_PHI_DIAGNOSTIC,C8_COMMANDED_RELEASE,931100,"weight diagnostic, not policy harm"
1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279,P1V6_931101_C1_NORMAL_93310100,FULL_FROZEN,C1_NORMAL,931101,"weight diagnostic, not policy harm"
0.6666666666666666,1.166654970096583,87,4.0785138104930585,279,P1V6_931101_C1_NORMAL_93310100,V6_CAP_POTENTIAL,C1_NORMAL,931101,"weight diagnostic, not policy harm"
0.6666666666666666,1.4999649108659883,87,6.6798505547938785,279,P1V6_931101_C1_NORMAL_93310100,OLD_GLOBAL_PHI_DIAGNOSTIC,C1_NORMAL,931101,"weight diagnostic, not policy harm"
0.5333300272926729,1.0333300272926729,37,5.452870879809052,221,P1V6_931101_C2_LOSS_RETURN_P40_93310101,FULL_FROZEN,C2_LOSS_RETURN_P40,931101,"weight diagnostic, not policy harm"
0.3333333333333333,0.8999972557514677,37,4.162421612185671,221,P1V6_931101_C2_LOSS_RETURN_P40_93310101,V6_CAP_POTENTIAL,C2_LOSS_RETURN_P40,931101,"weight diagnostic, not policy harm"
0.33333333333333326,1.0333300272926729,37,5.452870879809052,221,P1V6_931101_C2_LOSS_RETURN_P40_93310101,OLD_GLOBAL_PHI_DIAGNOSTIC,C2_LOSS_RETURN_P40,931101,"weight diagnostic, not policy harm"
0.5913640312825844,1.2333267215514825,65,7.712367875863401,263,P1V6_931101_C3_LOSS_RETURN_P80_93310102,FULL_FROZEN,C3_LOSS_RETURN_P80,931101,"weight diagnostic, not policy harm"
0.33333333333333337,1.0139828521374814,65,4.832361557385343,263,P1V6_931101_C3_LOSS_RETURN_P80_93310102,V6_CAP_POTENTIAL,C3_LOSS_RETURN_P80,931101,"weight diagnostic, not policy harm"
0.33333333333333337,1.3752894118203802,65,7.145465050422418,263,P1V6_931101_C3_LOSS_RETURN_P80_93310102,OLD_GLOBAL_PHI_DIAGNOSTIC,C3_LOSS_RETURN_P80,931101,"weight diagnostic, not policy harm"
0.03333002729267276,1.3666633606260061,38,6.08533996928396,391,P1V6_931101_C4_THREE_RETURNS_P40_93310103,FULL_FROZEN,C4_THREE_RETURNS_P40,931101,"weight diagnostic, not policy harm"
-0.16666666666666674,1.298224072955519,38,4.772007962258878,391,P1V6_931101_C4_THREE_RETURNS_P40_93310103,V6_CAP_POTENTIAL,C4_THREE_RETURNS_P40,931101,"weight diagnostic, not policy harm"
-0.1666666666666668,1.561348826164986,38,5.136319599973105,391,P1V6_931101_C4_THREE_RETURNS_P40_93310103,OLD_GLOBAL_PHI_DIAGNOSTIC,C4_THREE_RETURNS_P40,931101,"weight diagnostic, not policy harm"
0.1999966939593395,0.6999966939593396,36,5.7845903861441474,159,P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,FULL_FROZEN,C5_RECOVERY_COMMAND_NO_MOTION,931101,"weight diagnostic, not policy harm"
-0.16666666666666674,0.3999972557514677,35,2.8720700291383543,159,P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,V6_CAP_POTENTIAL,C5_RECOVERY_COMMAND_NO_MOTION,931101,"weight diagnostic, not policy harm"
-5.551115123125783e-17,0.6999966939593396,36,5.7845903861441474,159,P1V6_931101_C5_RECOVERY_COMMAND_NO_MOTION_93310104,OLD_GLOBAL_PHI_DIAGNOSTIC,C5_RECOVERY_COMMAND_NO_MOTION,931101,"weight diagnostic, not policy harm"
0.1999966939593395,0.6999966939593396,36,5.7845903861441474,181,P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,FULL_FROZEN,C6_PARTIAL_APPROACH_NO_REGRASP,931101,"weight diagnostic, not policy harm"
-0.16666666666666674,0.3999972557514677,35,2.8720700291383543,181,P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,V6_CAP_POTENTIAL,C6_PARTIAL_APPROACH_NO_REGRASP,931101,"weight diagnostic, not policy harm"
-5.551115123125783e-17,0.6999966939593396,36,5.7845903861441474,181,P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,OLD_GLOBAL_PHI_DIAGNOSTIC,C6_PARTIAL_APPROACH_NO_REGRASP,931101,"weight diagnostic, not policy harm"
0.3333333333333333,0.5333300272926729,35,4.996394527067896,156,P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,FULL_FROZEN,C7_NO_LOSS_OUT_AND_BACK,931101,"weight diagnostic, not policy harm"
0.3333333333333333,0.3999972557514677,35,2.8720700291383543,156,P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,V6_CAP_POTENTIAL,C7_NO_LOSS_OUT_AND_BACK,931101,"weight diagnostic, not policy harm"
0.3333333333333333,0.5333300272926729,35,4.996394527067896,156,P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,OLD_GLOBAL_PHI_DIAGNOSTIC,C7_NO_LOSS_OUT_AND_BACK,931101,"weight diagnostic, not policy harm"
1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279,P1V6_931101_C8_COMMANDED_RELEASE_93310107,FULL_FROZEN,C8_COMMANDED_RELEASE,931101,"weight diagnostic, not policy harm"
0.6666666666666666,1.166654970096583,87,4.0785138104930585,279,P1V6_931101_C8_COMMANDED_RELEASE_93310107,V6_CAP_POTENTIAL,C8_COMMANDED_RELEASE,931101,"weight diagnostic, not policy harm"
0.6666666666666666,1.4999649108659883,87,6.6798505547938785,279,P1V6_931101_C8_COMMANDED_RELEASE_93310107,OLD_GLOBAL_PHI_DIAGNOSTIC,C8_COMMANDED_RELEASE,931101,"weight diagnostic, not policy harm"
1.166613875984028,1.499950665262227,79,6.6793535325904845,279,P1V6_931102_C1_NORMAL_93310200,FULL_FROZEN,C1_NORMAL,931102,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666502226133486,79,4.0784203499234515,279,P1V6_931102_C1_NORMAL_93310200,V6_CAP_POTENTIAL,C1_NORMAL,931102,"weight diagnostic, not policy harm"
0.6666666666666667,1.499950665262227,79,6.6793535325904845,279,P1V6_931102_C1_NORMAL_93310200,OLD_GLOBAL_PHI_DIAGNOSTIC,C1_NORMAL,931102,"weight diagnostic, not policy harm"
0.4559133912071203,1.033343550853593,38,5.452766662879964,234,P1V6_931102_C2_LOSS_RETURN_P40_93310201,FULL_FROZEN,C2_LOSS_RETURN_P40,931102,"weight diagnostic, not policy harm"
0.3333333333333333,0.9258260440209269,38,4.204346041333131,234,P1V6_931102_C2_LOSS_RETURN_P40_93310201,V6_CAP_POTENTIAL,C2_LOSS_RETURN_P40,931102,"weight diagnostic, not policy harm"
0.3333333333333333,1.110773710500066,38,5.420220627112283,234,P1V6_931102_C2_LOSS_RETURN_P40_93310201,OLD_GLOBAL_PHI_DIAGNOSTIC,C2_LOSS_RETURN_P40,931102,"weight diagnostic, not policy harm"
0.5202333313760847,1.2333542003609441,67,7.7122489771136795,283,P1V6_931102_C3_LOSS_RETURN_P80_93310202,FULL_FROZEN,C3_LOSS_RETURN_P80,931102,"weight diagnostic, not policy harm"
0.3333333333333333,1.0377206499918514,67,4.818462071239245,283,P1V6_931102_C3_LOSS_RETURN_P80_93310202,V6_CAP_POTENTIAL,C3_LOSS_RETURN_P80,931102,"weight diagnostic, not policy harm"
0.33333333333333337,1.4464750693458033,67,6.669703673084204,283,P1V6_931102_C3_LOSS_RETURN_P80_93310202,OLD_GLOBAL_PHI_DIAGNOSTIC,C3_LOSS_RETURN_P80,931102,"weight diagnostic, not policy harm"
-0.04408660879287973,1.033343550853593,38,5.452766662879964,417,P1V6_931102_C4_THREE_RETURNS_P40_93310203,FULL_FROZEN,C4_THREE_RETURNS_P40,931102,"weight diagnostic, not policy harm"
-0.16666666666666674,0.9258260440209269,38,4.204346041333131,417,P1V6_931102_C4_THREE_RETURNS_P40_93310203,V6_CAP_POTENTIAL,C4_THREE_RETURNS_P40,931102,"weight diagnostic, not policy harm"
-0.16666666666666674,1.110773710500066,38,5.420220627112283,417,P1V6_931102_C4_THREE_RETURNS_P40_93310203,OLD_GLOBAL_PHI_DIAGNOSTIC,C4_THREE_RETURNS_P40,931102,"weight diagnostic, not policy harm"
0.20001021752025977,0.7000102175202598,37,5.78420833313186,158,P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,FULL_FROZEN,C5_RECOVERY_COMMAND_NO_MOTION,931102,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000086308220789,36,2.872033596294091,158,P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,V6_CAP_POTENTIAL,C5_RECOVERY_COMMAND_NO_MOTION,931102,"weight diagnostic, not policy harm"
0.0,0.7000102175202598,37,5.78420833313186,158,P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,OLD_GLOBAL_PHI_DIAGNOSTIC,C5_RECOVERY_COMMAND_NO_MOTION,931102,"weight diagnostic, not policy harm"
0.20001021752025977,0.7000102175202598,37,5.78420833313186,179,P1V6_931102_C6_PARTIAL_APPROACH_NO_REGRASP_93310205,FULL_FROZEN,C6_PARTIAL_APPROACH_NO_REGRASP,931102,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000086308220789,36,2.872033596294091,179,P1V6_931102_C6_PARTIAL_APPROACH_NO_REGRASP_93310205,V6_CAP_POTENTIAL,C6_PARTIAL_APPROACH_NO_REGRASP,931102,"weight diagnostic, not policy harm"
0.0,0.7000102175202598,37,5.78420833313186,179,P1V6_931102_C6_PARTIAL_APPROACH_NO_REGRASP_93310205,OLD_GLOBAL_PHI_DIAGNOSTIC,C6_PARTIAL_APPROACH_NO_REGRASP,931102,"weight diagnostic, not policy harm"
0.3333333333335892,0.5333435508535931,36,4.995869677924682,154,P1V6_931102_C7_NO_LOSS_OUT_AND_BACK_93310206,FULL_FROZEN,C7_NO_LOSS_OUT_AND_BACK,931102,"weight diagnostic, not policy harm"
0.33334204193334016,0.4000086308220789,36,2.872033596294091,154,P1V6_931102_C7_NO_LOSS_OUT_AND_BACK_93310206,V6_CAP_POTENTIAL,C7_NO_LOSS_OUT_AND_BACK,931102,"weight diagnostic, not policy harm"
0.3333333333335892,0.5333435508535931,36,4.995869677924682,154,P1V6_931102_C7_NO_LOSS_OUT_AND_BACK_93310206,OLD_GLOBAL_PHI_DIAGNOSTIC,C7_NO_LOSS_OUT_AND_BACK,931102,"weight diagnostic, not policy harm"
1.166613875984028,1.499950665262227,79,6.6793535325904845,279,P1V6_931102_C8_COMMANDED_RELEASE_93310207,FULL_FROZEN,C8_COMMANDED_RELEASE,931102,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666502226133486,79,4.0784203499234515,279,P1V6_931102_C8_COMMANDED_RELEASE_93310207,V6_CAP_POTENTIAL,C8_COMMANDED_RELEASE,931102,"weight diagnostic, not policy harm"
0.6666666666666667,1.499950665262227,79,6.6793535325904845,279,P1V6_931102_C8_COMMANDED_RELEASE_93310207,OLD_GLOBAL_PHI_DIAGNOSTIC,C8_COMMANDED_RELEASE,931102,"weight diagnostic, not policy harm"
1.1665061649309996,1.49984154089022,87,6.687629176153999,290,P1V6_931103_C1_NORMAL_93310300,FULL_FROZEN,C1_NORMAL,931103,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666138525605467,87,4.078762477899813,290,P1V6_931103_C1_NORMAL_93310300,V6_CAP_POTENTIAL,C1_NORMAL,931103,"weight diagnostic, not policy harm"
0.6666666666666666,1.49984154089022,87,6.687629176153999,290,P1V6_931103_C1_NORMAL_93310300,OLD_GLOBAL_PHI_DIAGNOSTIC,C1_NORMAL,931103,"weight diagnostic, not policy harm"
0.03335448850706918,0.5333544885070692,39,5.012047417889416,257,P1V6_931103_C2_LOSS_RETURN_P40_93310301,FULL_FROZEN,C2_LOSS_RETURN_P40,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000176476618946,39,2.873049534975524,257,P1V6_931103_C2_LOSS_RETURN_P40_93310301,V6_CAP_POTENTIAL,C2_LOSS_RETURN_P40,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.5333544885070692,39,5.012047417889416,257,P1V6_931103_C2_LOSS_RETURN_P40_93310301,OLD_GLOBAL_PHI_DIAGNOSTIC,C2_LOSS_RETURN_P40,931103,"weight diagnostic, not policy harm"
0.23337561863115053,0.7333756186311506,72,9.276098696995001,311,P1V6_931103_C3_LOSS_RETURN_P80_93310302,FULL_FROZEN,C3_LOSS_RETURN_P80,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4666842925005161,72,3.9009616533669185,311,P1V6_931103_C3_LOSS_RETURN_P80_93310302,V6_CAP_POTENTIAL,C3_LOSS_RETURN_P80,931103,"weight diagnostic, not policy harm"
-0.1666666666666668,0.7333756186311506,72,9.276098696995001,311,P1V6_931103_C3_LOSS_RETURN_P80_93310302,OLD_GLOBAL_PHI_DIAGNOSTIC,C3_LOSS_RETURN_P80,931103,"weight diagnostic, not policy harm"
0.03335448850706918,0.5333544885070692,39,5.012047417889416,257,P1V6_931103_C4_THREE_RETURNS_P40_93310303,FULL_FROZEN,C4_THREE_RETURNS_P40,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000176476618946,39,2.873049534975524,257,P1V6_931103_C4_THREE_RETURNS_P40_93310303,V6_CAP_POTENTIAL,C4_THREE_RETURNS_P40,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.5333544885070692,39,5.012047417889416,257,P1V6_931103_C4_THREE_RETURNS_P40_93310303,OLD_GLOBAL_PHI_DIAGNOSTIC,C4_THREE_RETURNS_P40,931103,"weight diagnostic, not policy harm"
0.20002115517373592,0.700021155173736,40,5.79680543079444,163,P1V6_931103_C5_RECOVERY_COMMAND_NO_MOTION_93310304,FULL_FROZEN,C5_RECOVERY_COMMAND_NO_MOTION,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000176476618946,39,2.873049534975524,163,P1V6_931103_C5_RECOVERY_COMMAND_NO_MOTION_93310304,V6_CAP_POTENTIAL,C5_RECOVERY_COMMAND_NO_MOTION,931103,"weight diagnostic, not policy harm"
0.0,0.700021155173736,40,5.79680543079444,163,P1V6_931103_C5_RECOVERY_COMMAND_NO_MOTION_93310304,OLD_GLOBAL_PHI_DIAGNOSTIC,C5_RECOVERY_COMMAND_NO_MOTION,931103,"weight diagnostic, not policy harm"
0.20002115517373592,0.700021155173736,40,5.79680543079444,183,P1V6_931103_C6_PARTIAL_APPROACH_NO_REGRASP_93310305,FULL_FROZEN,C6_PARTIAL_APPROACH_NO_REGRASP,931103,"weight diagnostic, not policy harm"
-0.16666666666666674,0.4000176476618946,39,2.873049534975524,183,P1V6_931103_C6_PARTIAL_APPROACH_NO_REGRASP_93310305,V6_CAP_POTENTIAL,C6_PARTIAL_APPROACH_NO_REGRASP,931103,"weight diagnostic, not policy harm"
0.0,0.700021155173736,40,5.79680543079444,183,P1V6_931103_C6_PARTIAL_APPROACH_NO_REGRASP_93310305,OLD_GLOBAL_PHI_DIAGNOSTIC,C6_PARTIAL_APPROACH_NO_REGRASP,931103,"weight diagnostic, not policy harm"
0.3333333333333507,0.5333544885070692,39,5.012047417889416,164,P1V6_931103_C7_NO_LOSS_OUT_AND_BACK_93310306,FULL_FROZEN,C7_NO_LOSS_OUT_AND_BACK,931103,"weight diagnostic, not policy harm"
0.3333509944742762,0.4000176476618946,39,2.873049534975524,164,P1V6_931103_C7_NO_LOSS_OUT_AND_BACK_93310306,V6_CAP_POTENTIAL,C7_NO_LOSS_OUT_AND_BACK,931103,"weight diagnostic, not policy harm"
0.3333333333333507,0.5333544885070692,39,5.012047417889416,164,P1V6_931103_C7_NO_LOSS_OUT_AND_BACK_93310306,OLD_GLOBAL_PHI_DIAGNOSTIC,C7_NO_LOSS_OUT_AND_BACK,931103,"weight diagnostic, not policy harm"
1.1665061649309996,1.49984154089022,87,6.687629176153999,290,P1V6_931103_C8_COMMANDED_RELEASE_93310307,FULL_FROZEN,C8_COMMANDED_RELEASE,931103,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666138525605467,87,4.078762477899813,290,P1V6_931103_C8_COMMANDED_RELEASE_93310307,V6_CAP_POTENTIAL,C8_COMMANDED_RELEASE,931103,"weight diagnostic, not policy harm"
0.6666666666666666,1.49984154089022,87,6.687629176153999,290,P1V6_931103_C8_COMMANDED_RELEASE_93310307,OLD_GLOBAL_PHI_DIAGNOSTIC,C8_COMMANDED_RELEASE,931103,"weight diagnostic, not policy harm"
1.166624077255306,1.4999574105886393,81,6.670049606764113,270,P1V6_931104_C1_NORMAL_93310400,FULL_FROZEN,C1_NORMAL,931104,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666524692128302,78,4.077828731785393,270,P1V6_931104_C1_NORMAL_93310400,V6_CAP_POTENTIAL,C1_NORMAL,931104,"weight diagnostic, not policy harm"
0.6666666666666666,1.4999574105886393,81,6.670049606764113,270,P1V6_931104_C1_NORMAL_93310400,OLD_GLOBAL_PHI_DIAGNOSTIC,C1_NORMAL,931104,"weight diagnostic, not policy harm"
0.5333194371017325,1.0333194371017327,36,5.447296047474951,230,P1V6_931104_C2_LOSS_RETURN_P40_93310401,FULL_FROZEN,C2_LOSS_RETURN_P40,931104,"weight diagnostic, not policy harm"
0.3333333333333333,0.8999884406478145,33,4.16187363513205,230,P1V6_931104_C2_LOSS_RETURN_P40_93310401,V6_CAP_POTENTIAL,C2_LOSS_RETURN_P40,931104,"weight diagnostic, not policy harm"
0.33333333333333337,1.0333194371017327,36,5.447296047474951,230,P1V6_931104_C2_LOSS_RETURN_P40_93310401,OLD_GLOBAL_PHI_DIAGNOSTIC,C2_LOSS_RETURN_P40,931104,"weight diagnostic, not policy harm"
0.6217501479614482,1.2333055864576083,61,7.696865697037763,263,P1V6_931104_C3_LOSS_RETURN_P80_93310402,FULL_FROZEN,C3_LOSS_RETURN_P80,931104,"weight diagnostic, not policy harm"
0.3333333333333333,1.003831285122576,58,4.831333426347318,263,P1V6_931104_C3_LOSS_RETURN_P80_93310402,V6_CAP_POTENTIAL,C3_LOSS_RETURN_P80,931104,"weight diagnostic, not policy harm"
0.33333333333333337,1.3448610249537682,61,7.315123377398173,263,P1V6_931104_C3_LOSS_RETURN_P80_93310402,OLD_GLOBAL_PHI_DIAGNOSTIC,C3_LOSS_RETURN_P80,931104,"weight diagnostic, not policy harm"
0.03331943710173246,1.0333194371017327,36,5.447296047474951,411,P1V6_931104_C4_THREE_RETURNS_P40_93310403,FULL_FROZEN,C4_THREE_RETURNS_P40,931104,"weight diagnostic, not policy harm"
-0.16666666666666674,0.8999884406478145,33,4.16187363513205,411,P1V6_931104_C4_THREE_RETURNS_P40_93310403,V6_CAP_POTENTIAL,C4_THREE_RETURNS_P40,931104,"weight diagnostic, not policy harm"
-0.16666666666666669,1.0333194371017327,36,5.447296047474951,411,P1V6_931104_C4_THREE_RETURNS_P40_93310403,OLD_GLOBAL_PHI_DIAGNOSTIC,C4_THREE_RETURNS_P40,931104,"weight diagnostic, not policy harm"
0.1999861037683992,0.6999861037683992,35,5.771035774122697,155,P1V6_931104_C5_RECOVERY_COMMAND_NO_MOTION_93310404,FULL_FROZEN,C5_RECOVERY_COMMAND_NO_MOTION,931104,"weight diagnostic, not policy harm"
-0.16666666666666674,0.39998844064781447,31,2.8708195377542776,155,P1V6_931104_C5_RECOVERY_COMMAND_NO_MOTION_93310404,V6_CAP_POTENTIAL,C5_RECOVERY_COMMAND_NO_MOTION,931104,"weight diagnostic, not policy harm"
5.551115123125783e-17,0.6999861037683992,35,5.771035774122697,155,P1V6_931104_C5_RECOVERY_COMMAND_NO_MOTION_93310404,OLD_GLOBAL_PHI_DIAGNOSTIC,C5_RECOVERY_COMMAND_NO_MOTION,931104,"weight diagnostic, not policy harm"
0.1999861037683992,0.6999861037683992,35,5.771035774122697,182,P1V6_931104_C6_PARTIAL_APPROACH_NO_REGRASP_93310405,FULL_FROZEN,C6_PARTIAL_APPROACH_NO_REGRASP,931104,"weight diagnostic, not policy harm"
-0.16666666666666674,0.39998844064781447,31,2.8708195377542776,182,P1V6_931104_C6_PARTIAL_APPROACH_NO_REGRASP_93310405,V6_CAP_POTENTIAL,C6_PARTIAL_APPROACH_NO_REGRASP,931104,"weight diagnostic, not policy harm"
5.551115123125783e-17,0.6999861037683992,35,5.771035774122697,182,P1V6_931104_C6_PARTIAL_APPROACH_NO_REGRASP_93310405,OLD_GLOBAL_PHI_DIAGNOSTIC,C6_PARTIAL_APPROACH_NO_REGRASP,931104,"weight diagnostic, not policy harm"
0.3333333333334,0.5333194371017325,34,4.979020313124634,148,P1V6_931104_C7_NO_LOSS_OUT_AND_BACK_93310406,FULL_FROZEN,C7_NO_LOSS_OUT_AND_BACK,931104,"weight diagnostic, not policy harm"
0.3333333333333333,0.39998844064781447,31,2.8708195377542776,148,P1V6_931104_C7_NO_LOSS_OUT_AND_BACK_93310406,V6_CAP_POTENTIAL,C7_NO_LOSS_OUT_AND_BACK,931104,"weight diagnostic, not policy harm"
0.3333333333334,0.5333194371017325,34,4.979020313124634,148,P1V6_931104_C7_NO_LOSS_OUT_AND_BACK_93310406,OLD_GLOBAL_PHI_DIAGNOSTIC,C7_NO_LOSS_OUT_AND_BACK,931104,"weight diagnostic, not policy harm"
1.166624077255306,1.4999574105886393,81,6.670049606764113,270,P1V6_931104_C8_COMMANDED_RELEASE_93310407,FULL_FROZEN,C8_COMMANDED_RELEASE,931104,"weight diagnostic, not policy harm"
0.6666666666666666,1.1666524692128302,78,4.077828731785393,270,P1V6_931104_C8_COMMANDED_RELEASE_93310407,V6_CAP_POTENTIAL,C8_COMMANDED_RELEASE,931104,"weight diagnostic, not policy harm"
0.6666666666666666,1.4999574105886393,81,6.670049606764113,270,P1V6_931104_C8_COMMANDED_RELEASE_93310407,OLD_GLOBAL_PHI_DIAGNOSTIC,C8_COMMANDED_RELEASE,931104,"weight diagnostic, not policy harm"
1.1666460046255707,1.499988385162924,78,6.680918010692,280,P1V6_931105_C1_NORMAL_93310500,FULL_FROZEN,C1_NORMAL,931105,"weight diagnostic, not policy harm"
0.6666666666666666,1.166662795194973,78,4.078603016234637,280,P1V6_931105_C1_NORMAL_93310500,V6_CAP_POTENTIAL,C1_NORMAL,931105,"weight diagnostic, not policy harm"
