rollout_id,capture_order,time,phase,action,physics_step_index,capture_kind,action_end,camera_jitter_deg,frame_missing,frame_missing_reason,dropout_requested_offset_s,dropout_actual_offset_s,raw_rgb_sha256,jpeg_sha256,jpeg_path,physical_time_ns
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,46,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,f3a3bdf0653656f397cc3308c8dc013541dcc58b448b675ad876d677c7da6eef,3e8b66d2ec2d11e35fff57fc29182d0c9a9c0e48ea424fe7322eec80d51c02f0,online_raw/rgb/front/000046.jpg,2050000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,47,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,fdbe7b745e65661b507d97e02a2de303a1356879ff654164f4374fa4d3d0adcd,f62d23069252de04c7c2218cc6d529d77994e59f52c7e1c6f994266b100e42a4,online_raw/rgb/front/000047.jpg,2100000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,48,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,b0d3d8ac83a8b1ff0e84dd2f2f1211f940988266f29b9f5035c09c0003490a03,207dd8db6e0e94080ec4398c9da8a65270a4970c332093598e9aa7aff3e74518,online_raw/rgb/front/000048.jpg,2150000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,49,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,e562b9b517ea6222573f5ce9cdaeb648e2e4cd2c9f5c32149583457634e799e7,d3cdbb0591340520236dc709fd2c33230c4b299f473a7a4569cf8f0f3b791949,online_raw/rgb/front/000049.jpg,2200000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,50,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,7f5fb02023aaef43cd3731a988f788698d016fad41eef891338c3a0964579a1f,c8606426fe031566936efe49d5a91cfcb2b972dcae83d1daf544f92c3bdc4f40,online_raw/rgb/front/000050.jpg,2250000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,51,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,1c4e0ca4f527c43b6a50e249cead2f415d83c6b321796d5d4790fb87225ed2ab,3a98002377e164bb5dba3b69f497e0930fefd9ab3ace78631d2a651139382a58,online_raw/rgb/front/000051.jpg,2300000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,52,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,486ad476859e12b4f90f1dc2b0d5e7a7010eed750f5fb1957823fd7662ae703f,89e6f99405c19cf03b5faad4ccb00430fc5e15bd98cb5747f99806573900fd40,online_raw/rgb/front/000052.jpg,2350000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,53,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,f259ccae10cb97e0355a6c6d9b3d26918fc71ecdd5d7348fd0b6613306216b18,1d9cbf0b885ffe3ed8c9954ad1e9141ea8a501f035daa11e98ab00110a48ddbc,online_raw/rgb/front/000053.jpg,2400000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,54,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,2831fed09a128be8e84fe5ae7036b8b0f47b7d07635a0684da964261c212a92b,67bbc8c2735203d36a9a65a0b149ffb55bcf46a0c51e494c1b9c539374e8e569,online_raw/rgb/front/000054.jpg,2450000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,55,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,688e71c020ef67e68b7824f1ed3d2c0cf43df27f5ed582d47ac2d04b7d501ef0,e483adf94f41e3317797f638d229aa7dee017c7f9161319e6ba1297e1cff776f,online_raw/rgb/front/000055.jpg,2500000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,56,2.5499999999999896,observation,observe,255,periodic,False,0.0,False,,,,2436528aab0bb07954eb9e18722d7b0d36de6866005af6011235f297f41cd329,921781bd8521b40ba934ebe47baa71621b0eeaab255e9030be584d54b4c20d0c,online_raw/rgb/front/000056.jpg,2550000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,57,2.5999999999999885,observation,observe,260,periodic,False,0.0,False,,,,047f5a442e47bfa0ce634ba969cc9b5323327f35ade006d4f73d0f7e15777822,9484cb8034b0906d8f4d1768b2d5945447ad7cb2f4541654ea1fe3a2ece229b3,online_raw/rgb/front/000057.jpg,2600000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,58,2.6499999999999875,observation,observe,265,periodic,False,0.0,False,,,,d5f4511caf8151cce5239469696e0251fc964be6f5763312c1ef62385fae4b22,6dad0d63886cb79e01ac36f64eba18192247b2b57c9a9b0985e32352fb5d2042,online_raw/rgb/front/000058.jpg,2650000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,59,2.6999999999999864,observation,observe,270,periodic,False,0.0,False,,,,d09cbb25b5b5adb12dc291de5283739bf52aa7e23c7ca2a94561224737109ba9,355d800d12676b9c23718140b997b6e369bd0878fd07d3bceacc282838fd3ad2,online_raw/rgb/front/000059.jpg,2700000000
L2RAR2_R22_CANON_01_890001__T11_transport_strong_phase_40ms_rgb_dropout,60,2.7399999999999856,observation,observe,274,action_end,True,0.0,False,,,,631e247c84da9d91f05af59815df8e80ed141a8b87f93af0212a647ceeae5ef0,db40d0515404a4d31a2e23c3d268ca0add3cd7e8728675ae895991899eb3db54,online_raw/rgb/front/000060.jpg,2740000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,0,0.0,initial,,0,action_end,True,0.0,False,,,,0bb515c2688f09e53d03fe2622cac97d77591d62c72340179e4bca99827d9e6d,b078b491debb78cc0cb42ba30480d016fd937e6cbc20c6d04e94a2432664726a,online_raw/rgb/front/000000.jpg,0
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,1,0.05,approach_object,approach_object,5,periodic,False,0.0,False,,,,ae272e87cd0463ff99e6b7125c748e932b107d6e80748a56e1c9d1b3fb2764d7,93e716521e9bd32c83548dc18c8eddbc5f08fd08230551528a5fdbf82bf1ecbf,online_raw/rgb/front/000001.jpg,50000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,2,0.09999999999999999,approach_object,approach_object,10,periodic,False,0.0,False,,,,e6146db825b6ecac1454d932a431ec28fbaa863a1a4fb3d87b22c9a6af34927c,d72868ea1005dda34753498ae98e7738b47d2ec6ddaf9a85b688df4a093e26d9,online_raw/rgb/front/000002.jpg,100000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,3,0.15,approach_object,approach_object,15,periodic,False,0.0,False,,,,2d19d706f8a77c6a25394cfe90155e152e0d3598674d3bf661873285977a9c8d,348374a947b9de563eaa19124e37acb30094f3d888868c9a74c2c0fc842fa8f8,online_raw/rgb/front/000003.jpg,150000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,4,0.20000000000000004,approach_object,approach_object,20,periodic,False,0.0,False,,,,0b7a747174f91a678486f51c06c27ba530b3d356723ff3e3c0a6e7979f41cd55,47a86ac909bc8b9909707bcaf7d55854dd8d9f65aa8465e624765c79ace4d759,online_raw/rgb/front/000004.jpg,200000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,5,0.20000000000000004,approach_object,approach_object,20,action_end,True,0.0,False,,,,0b7a747174f91a678486f51c06c27ba530b3d356723ff3e3c0a6e7979f41cd55,47a86ac909bc8b9909707bcaf7d55854dd8d9f65aa8465e624765c79ace4d759,online_raw/rgb/front/000005.jpg,200000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,6,0.25000000000000006,close_gripper,close_gripper,25,periodic,False,0.0,False,,,,076eb54b4c98e212cb7f690f2ae03cea46405e6d266e2597ad9f312680fc0858,b88991adfdecb5ea8a3b4c96b9b26b8d071098935c3926d61b481670efbb6de9,online_raw/rgb/front/000006.jpg,250000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,7,0.3000000000000001,close_gripper,close_gripper,30,periodic,False,0.0,False,,,,3afa47ae738715bd11d20c9e15dd300aeb52645895a50d9d5be0a418c903ef90,983c26dc1bc465906f3c51130ed529ac51a2c489c64bb61d2773c4eced2bd0bd,online_raw/rgb/front/000007.jpg,300000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,8,0.3000000000000001,close_gripper,close_gripper,30,action_end,True,0.0,False,,,,3afa47ae738715bd11d20c9e15dd300aeb52645895a50d9d5be0a418c903ef90,983c26dc1bc465906f3c51130ed529ac51a2c489c64bb61d2773c4eced2bd0bd,online_raw/rgb/front/000008.jpg,300000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,9,0.35000000000000014,lift,lift,35,periodic,False,0.0,False,,,,fd703e0bfaccd23766c321f8d4c7b9bc39608d38cfe9d2c22da2ca639a450aa4,52dd540a19034536353060df9cfffa44e13fc5c740dfda6e9daefc834bf71e96,online_raw/rgb/front/000009.jpg,350000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,10,0.4000000000000002,lift,lift,40,periodic,False,0.0,False,,,,82274bebd86702c64d7d6197751e2ff20c254240e9864787f15c0d1bf0afeac0,7b72ea191813becc860c8acacd7bf7baad0995e0d21d8d603875a22b88ab7531,online_raw/rgb/front/000010.jpg,400000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,11,0.45000000000000023,lift,lift,45,periodic,False,0.0,False,,,,6e6577c0de861ecb6fa7808e20238b41d20ad7cc8c5bde908552584bed8c7c49,3eee65db0171e4d86566f6b1fb25ecad577dd84f74859b236ed3ca03cb4642b4,online_raw/rgb/front/000011.jpg,450000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,12,0.5000000000000002,lift,lift,50,periodic,False,0.0,False,,,,b52e238cd9b777192e9c0ac5499f1cd27ced87fb364498423ea313a28cf35ee2,e7ae355cb342c9e9ebc5fc34cfa3b610e991a8f04e5c918e21a89da7b74cdf39,online_raw/rgb/front/000012.jpg,500000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,13,0.5000000000000002,lift,lift,50,action_end,True,0.0,False,,,,b52e238cd9b777192e9c0ac5499f1cd27ced87fb364498423ea313a28cf35ee2,e7ae355cb342c9e9ebc5fc34cfa3b610e991a8f04e5c918e21a89da7b74cdf39,online_raw/rgb/front/000013.jpg,500000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,14,0.5500000000000003,pre_hold_settle,hold,55,periodic,False,0.0,False,,,,2fe9315d43ca724f6381aeb1e74fc34a7d6e9063014401fe44a1e8d64290200c,612e6db7fcccb5ab8eabb1ded05c02e785705a2aabf2705e579e45beb83ff88c,online_raw/rgb/front/000014.jpg,550000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,15,0.6000000000000003,pre_hold_settle,hold,60,periodic,False,0.0,False,,,,10a36e0d13f8306d79f6bb8877ffcebad2623233dc6f619b6cb4ca147cfa17f2,a18ae1d30b709074a2c24fdc37bba593a993c5526aa9e332a81fcf9e663e5066,online_raw/rgb/front/000015.jpg,600000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,16,0.6500000000000004,pre_hold,hold,65,periodic,False,0.0,False,,,,e64d540b683f1a23f83a9e2bdd366815acebdca52667c7a07140dce169769600,4fa609f0fbff7e5e2faf7809f98e57338be10f3b40c5630951d213a9b3f54adf,online_raw/rgb/front/000016.jpg,650000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,17,0.7000000000000004,pre_hold,hold,70,periodic,False,0.0,False,,,,c47c012b7003b7a846b3be9e556cc8c0265020af61fe6f1354d2e88a094fddd9,af688a150ba57c7de87e2cea9c1ca53fb0b1de2995b30eb6a88d5e510d8da1eb,online_raw/rgb/front/000017.jpg,700000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,18,0.7500000000000004,pre_hold,hold,75,periodic,False,0.0,False,,,,989f79caf9de2fe838848ca9548c4f5ddf99d2ba54bb3d41c3b8d8d0d4531315,5dda472c2e49f88ad3ce8f9c67fdd4c88c624746531586f1e9fac7954dc71dfa,online_raw/rgb/front/000018.jpg,750000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,19,0.8000000000000005,pre_hold,hold,80,periodic,False,0.0,False,,,,4674e6db77dc48aba4b7ae615d97c1674ba21157e50a15b6fe8ffb39e0644f68,bc091247673b2a762610b9fdebb44c38bfc3210a1d547d0ddc5e1877f4da4514,online_raw/rgb/front/000019.jpg,800000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,20,0.8500000000000005,pre_hold,hold,85,periodic,False,0.0,False,,,,b0a60091fbfd7eb265e37413e57f1abaabaafd4e2c3f18db6de688e486deb116,a1ce1c6fd0eafd3ad2b6f9e1c72b3e0791a703c85f6c064492d2f72728ef9e9d,online_raw/rgb/front/000020.jpg,850000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,21,0.9000000000000006,pre_hold,hold,90,periodic,False,0.0,False,,,,66194d758820a2f94eef3e8433e3229e438e596768e746f31d5e8d1bc300ee0c,1e11e4af679217da2d8c3c649b27450a69342b73f106db7897562a4d8128e198,online_raw/rgb/front/000021.jpg,900000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,22,0.9500000000000006,pre_hold,hold,95,periodic,False,0.0,False,,,,1aa7093d8364d394f63abd238f8d89a7e1add5908ef5bd57014324553da0215a,768f620ce71404e38aa725e557cafbc53caebf2f0edc0a250c3b1dd45e292c22,online_raw/rgb/front/000022.jpg,950000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,23,1.0000000000000007,pre_hold,hold,100,periodic,False,0.0,False,,,,aea5fe6dbb37c63b81d3ae36c4cf73fd5a3a1a19c4dc369f34e971fbbec88824,768f620ce71404e38aa725e557cafbc53caebf2f0edc0a250c3b1dd45e292c22,online_raw/rgb/front/000023.jpg,1000000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,24,1.0500000000000007,pre_hold,hold,105,periodic,False,0.0,False,,,,a724526ee510369adb1ddcc978f199a7d42aa0f31dfaf726eff15afbfc3e4dc0,007e631b0cfafdb774879849716a9aaf86dd940b18435a851932cb6ef7b7c7cb,online_raw/rgb/front/000024.jpg,1050000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,25,1.1000000000000008,pre_hold,hold,110,periodic,False,0.0,False,,,,8ea30ef58ca04acfe2bb0043a4db211f76c693bd0406c65b332fef465b9b1965,007e631b0cfafdb774879849716a9aaf86dd940b18435a851932cb6ef7b7c7cb,online_raw/rgb/front/000025.jpg,1100000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,26,1.1500000000000008,transport_pre_event,transport_to_target,115,periodic,False,0.0,False,,,,dc4672dffd7b25f36fef249cc3b75b86f94c6f8f3d754c5fac66303d062f6ee7,08e72128e207dd60f02c0a59dbf5eba760eb03767ad939efa746d88ed6563447,online_raw/rgb/front/000026.jpg,1150000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,27,1.2000000000000008,transport_pre_event,transport_to_target,120,periodic,False,0.0,False,,,,ac20c127e0d59569048a16845cfbfb1c13be2269a9f2c989179999df0d4e58d6,7f50a96894fcb06059911642319def94eddb609129a80661b2664139e11ad4d1,online_raw/rgb/front/000027.jpg,1200000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,28,1.2500000000000009,transport_pre_event,transport_to_target,125,periodic,False,0.0,False,,,,58c13c8549f072c7c13db1990225d0222d21fbe31d7c648c17d3844f1b2b5687,61243020c1562bda8563ea78b61f8d3fdb12fbc5a586043578d1da377313017d,online_raw/rgb/front/000028.jpg,1250000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,29,1.300000000000001,transport_pre_event,transport_to_target,130,periodic,False,0.0,False,,,,00404a9e115c92b49d7b8c266731f3fbd566cfdb5be1c53824a3cc173fad1eb6,b248b0af072ffa97aab7344a883f7b89931dc48034813dd73ba3a06a33045f1d,online_raw/rgb/front/000029.jpg,1300000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,30,1.350000000000001,commanded_release_during_transport,open_gripper,135,periodic,False,0.0,False,,,,bf6177f5768c1d790d6cdaf5270a2a9b282fc76225b10ae2311f759dc7a82d4b,657a7389574298fcf2153f7d2959fa0c5f0b3b25a914d5536f36180b27def35c,online_raw/rgb/front/000030.jpg,1350000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,31,1.400000000000001,commanded_release_during_transport,open_gripper,140,periodic,False,0.0,False,,,,903a641dea2b1e487e8e07d4f897a0bd31800b2b8e2af001162c63818bf81b8e,caa7644c8fed8841ef02d21483e47377ca8b1d7def5b279ed70520f550784a1b,online_raw/rgb/front/000031.jpg,1400000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,32,1.450000000000001,commanded_release_during_transport,open_gripper,145,periodic,False,0.0,False,,,,21a04338bb82233944dcea4eb49ad3878f85b1732f377d56eff489efa6bf9257,e3a379d747dd19787bfb347bd5eb7c9d59380d2a59cf62a87347abeeab6fc9f8,online_raw/rgb/front/000032.jpg,1450000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,33,1.500000000000001,commanded_release_during_transport,open_gripper,150,periodic,False,0.0,False,,,,845e6ddda64494034d092cd766b7af526c76e1d3a1a40129efdecb56f3287a13,10f141cf94d29e2a151560ca7b65997812c0da187c334b682d22bd6c6fa14742,online_raw/rgb/front/000033.jpg,1500000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,34,1.5500000000000012,commanded_release_during_transport,open_gripper,155,periodic,False,0.0,False,,,,9e513af0468fd44019f86da5e78b97a53fbeb8b7668b631fa7fc5dab9f30793a,f079b2159492091508386125e8540912da17235e0b189d746bb8a84bc093ea26,online_raw/rgb/front/000034.jpg,1550000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,35,1.6000000000000012,commanded_release_during_transport,open_gripper,160,periodic,False,0.0,False,,,,31f51b7216105e751116dd75b3957b36f32f7b572942892ddc22ded50512bf51,402a42f2b6df3105b4338afcd54f1099a034c6d55d1a1d90531c06154322068d,online_raw/rgb/front/000035.jpg,1600000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,36,1.6500000000000012,commanded_release_during_transport,open_gripper,165,periodic,False,0.0,False,,,,df6ab2640c230f7d1250fd5b68a6d81d988efad70b20114e70c5b0d7d30d4cda,a13bc2507736a725be7e17c97616cc6b6cf6d29a0baaa14486ffe1f3f17d15f3,online_raw/rgb/front/000036.jpg,1650000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,37,1.7000000000000013,commanded_release_during_transport,open_gripper,170,periodic,False,0.0,False,,,,2a60d8c777ffd9632694cca82c10fb2c99cdb13aab2ce2983ed70e37ab1c8716,a7563499dc9f75d778834e6a745a102db73a65a66c39089712b844d8e1e9eba4,online_raw/rgb/front/000037.jpg,1700000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,38,1.7500000000000013,commanded_release_during_transport,open_gripper,175,periodic,False,0.0,False,,,,130c3214f45bdf528cb3eb7d5404af2c18b1ceeb12d6ceaa9b6f408ef1ce9276,41b59eedd2ace06744481a83e9a56b8f5f6b93b3aed2e76a431a8a1ebab63110,online_raw/rgb/front/000038.jpg,1750000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,39,1.8000000000000014,commanded_release_during_transport,open_gripper,180,periodic,False,0.0,False,,,,4e655c4a25fb992fcc491a4b54c32c3bd9116b1c554980642d508335988c9397,1a29a56398b44b97c5de8ea5641a85fde4f483f2cac8f30612fd114518993226,online_raw/rgb/front/000039.jpg,1800000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,40,1.8200000000000014,commanded_release_during_transport,open_gripper,182,action_end,True,0.0,False,,,,b688d85287a1eb6c451ceb4865f7b0ad7df1ce58b35e60ffbd752292e8332d1b,1a29a56398b44b97c5de8ea5641a85fde4f483f2cac8f30612fd114518993226,online_raw/rgb/front/000040.jpg,1820000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,41,1.8500000000000014,transport_post_event,transport_to_target,185,periodic,False,0.0,False,,,,89b9eca64408d9849f0bfc405d07da2007e36758fe0d7b04b7dc09e5a01571b5,4d0224173573e145060c8f8e079818c7a10b9bc5b865c369bb3d5fb1da9d2fe8,online_raw/rgb/front/000041.jpg,1850000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,42,1.9000000000000015,transport_post_event,transport_to_target,190,periodic,False,0.0,False,,,,863240d1beac1d82db58426a3500b11a373e7949fb07cc0fc6e088ff9df8d579,ee5fe4d747420bad64d9c4d1ed529d0bd5504865e36ce3df13b3b9e70a32d00e,online_raw/rgb/front/000042.jpg,1900000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,43,1.9500000000000015,transport_post_event,transport_to_target,195,periodic,False,0.0,False,,,,042c130b9af93c0b414420d829d1eac4f27d93ae881c6e68886453f3dec923cf,aad8c27e25fceb00fb6479f7280ba7e43fde80eccdf49953e2161f16cd8891e6,online_raw/rgb/front/000043.jpg,1950000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,44,2.0000000000000013,transport_post_event,transport_to_target,200,periodic,False,0.0,False,,,,dc6bb258dd7bf1bd24a062235477439fb98fd8f7a655ada867ada61183b787a2,8071635771ccf77cf862e40affb5d1d11c1894b521373788effd3476a14f076f,online_raw/rgb/front/000044.jpg,2000000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,45,2.020000000000001,transport_post_event,transport_to_target,202,action_end,True,0.0,False,,,,c5cb52b038ae3e5bf4ad11f2f8e3a81981f53143370080abbf7a48475276f87e,8071635771ccf77cf862e40affb5d1d11c1894b521373788effd3476a14f076f,online_raw/rgb/front/000045.jpg,2020000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,46,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,470920ae0a53739cd417251b5875e42888931dd1c7f608d66c7aa97fb55e0368,6613a35ea7b85f294e1662b8fa5054302d2387893559fa13a2dce2ea1e60f048,online_raw/rgb/front/000046.jpg,2050000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,47,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,0ee7736dc5edffa0dba69d28b27dbf2fbcb9c77e73aa9b54d1c051ab7ab5e60f,584aec4f740c2a5d86875854462dea42ecbba6873409eda180d658f1219db380,online_raw/rgb/front/000047.jpg,2100000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,48,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,f9d98765ec6557cae71a8f9272e47bdf2af8cd40e49b99942d127d6e238c6805,1c8355660e9c18b8bd04228f52e156d2429caeab3b1691188082b413fd8c49eb,online_raw/rgb/front/000048.jpg,2150000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,49,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,37aea3751ef64675e09c8f0612fa3084fe6af0c7799beda35fb64088b1ca5627,ccf0d855732506eab14e2a9d692bfa0270b002e8c730721e06bd3e7bd25e59f6,online_raw/rgb/front/000049.jpg,2200000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,50,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,89475bae819bf33e418e1279f79e5a66bef88d00e9b8367bdef0114bf7e24da0,e98b738d23522f9f926dfae0202896fb2c72813940cd3da44a641ce2cb2a1db6,online_raw/rgb/front/000050.jpg,2250000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,51,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,4e9f85904d68a39b43cdb8bd12f70f9e92313d98b7870b810b24358a2a9bdf32,3bc7844afb9ac5566cfbfa76f5d2485c56b88d47738d3df9bfc9f921253edf65,online_raw/rgb/front/000051.jpg,2300000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,52,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,9ecb69bf3a1a7cfdd95c8e55edaae1f4e2e074ae1ef893d612b206b274b068a3,f283da55fe94f4933ffc065ca6131ed0ffa20a12713d22e8bdc224373778f15a,online_raw/rgb/front/000052.jpg,2350000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,53,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,e03e2d7f2158af9c65c168c465e93dcd3d9cfda3f4305cb51003852aaf0a74e2,484339a697eaf364303249ca11df1f22e78daa649f63d111f42b266c4efce76a,online_raw/rgb/front/000053.jpg,2400000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,54,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,b91bc0c1d024ed4534bd7737eb6a6581abad6ac009bee5dfd619e52277460a08,a03165f494c0b9a5afb7787990a8fe649dbfd33dc20ac2952acf458586e4f0df,online_raw/rgb/front/000054.jpg,2450000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,55,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,52c77a2db06f1746d93b8f105aac6befb40d3fb78a9ef94d7d621c805c4157b5,b2dd5a54b67b618795bd53a7507756cd210a82390ff9a481f17e4b67b35aad3f,online_raw/rgb/front/000055.jpg,2500000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,56,2.5499999999999896,observation,observe,255,periodic,False,0.0,False,,,,afe39ab429881fc80196b428b135d2249245c81cd6b3f4229794393d7cada304,cf0f6dac5cbaf662bf9acf166edc921c1965eaeb147755613e1d924fc878ddd9,online_raw/rgb/front/000056.jpg,2550000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,57,2.5999999999999885,observation,observe,260,periodic,False,0.0,False,,,,55846af3a881347f4afd8df28d1815234ff61ee0122b1d5ead1d0e2c6896b555,0e264186aeddd9ab214dc4deb73cbc9c24a5cea4ef5aa7d37b0bbebbd813614c,online_raw/rgb/front/000057.jpg,2600000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,58,2.6499999999999875,observation,observe,265,periodic,False,0.0,False,,,,4d5e91aa9fc7393537222d712c7524299e6f00cdfb11914867bd36b33de79194,5bce80a0aa91b9cefee7e3adde3b2082c87c2d1733b67fc9e912fc1a3fa4a7ad,online_raw/rgb/front/000058.jpg,2650000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,59,2.6999999999999864,observation,observe,270,periodic,False,0.0,False,,,,c0fdd338f8e9ae2687567fedf741b312a8d03965a8d21893286c4b08251cc947,49397ad3cb16f4b13bf22d907e869583b5e7c6707a1b7670b98c917b6588fbab,online_raw/rgb/front/000059.jpg,2700000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,60,2.7499999999999853,observation,observe,275,periodic,False,0.0,False,,,,5682cfd9f34b31a55853c84dca9ec87695fc05730cc93b5aea1eb8c5eca852e0,20d906b6304de504563bc7b9dc679b724c6cf8697a84203e8a52bb1989a27c36,online_raw/rgb/front/000060.jpg,2750000000
L2RAR2_R22_CANON_01_890001__T12_transport_commanded_release,61,2.7999999999999843,observation,observe,280,periodic,False,0.0,False,,,,c3ae3c9b74e358ef4abd3ae38ba9307766fd30261b6d06997a4ba62dcc302ed7,e2d14aea69172aed808184167651a372070edbbc4badec6288759535d489da72,online_raw/rgb/front/000061.jpg,2800000000
