rollout_id,source_capture_order,candidate_capture_order,time,synthetic_duplicate,fault_role,jpeg_sha256
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,31,31,1.400000000000001,False,,45b339617669a77e1ddf75ec049156f6901522c647b0ccda9ccbb87ef1f48555
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,32,32,1.450000000000001,False,,
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,33,33,1.500000000000001,False,,
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,34,34,1.5400000000000011,False,,cf13a0101451801f709faf2d00cca0dec291e9b2a3581b7a25755123a246633e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,35,35,1.5500000000000012,False,,
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,36,36,1.6000000000000012,False,,047728c8b614dc90bf871b726ff8a58cce980eaf62583a1a674723b33699e6a0
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,37,37,1.6500000000000012,False,,02ee73b9dcc748a4c2d6076225d65711d1a395821052f2129af6ebdaea8bdcb7
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,38,38,1.7000000000000013,False,,ee86d74a5bc1ac80d83479b4ef136f39f7340bb1d6a10873ba2c247d7c9bcdef
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,39,39,1.7400000000000013,False,,e21cc4083b8584299dc5a9aa5aeb8a9990a7e55267cbf83d5376460b92181b53
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,40,40,1.7500000000000013,False,,3056dd718b22258170d04d6e148f57d172ba070aca8cffdb941f1ec5fc0be51e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,41,41,1.8000000000000014,False,,0d4b117493e931daf9087ed995a79217a95f54866d86153c265adcd97dfeeb61
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,42,42,1.8500000000000014,False,,63e9155dccf5167a82ad3a86172864f24dc7fb02e8eb86bbd8ffc1e54d8bc54e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,43,43,1.9000000000000015,False,,e3cb1aef0cd48a0f0db911deb180f0b07437d9ed2b54297b634e1b498191196a
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,44,44,1.9500000000000015,False,,0c63e7e2602c34581641fba5e8d2e78a642d6f3444d7bd507fc77a39cd87edd5
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,45,45,2.0000000000000013,False,,5143d793b6b48e2789eef45dfe2310d01884e02fc6c705d4f3107a45a7a0a365
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,46,46,2.0500000000000003,False,,f74ddd71395c184f1391286b4016dd2be6ddbd36def80c22074f508321974446
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,47,47,2.099999999999999,False,,ba2dcc807677dc4968f62e095f4409dbf78ab6a734c4bb48faeadfeefd265b33
