root_family_id,case_id,action,physics_step_index,time,phase,weld_active,attached,eq_active,object_qpos,object_qvel,mocap_position,mocap_quaternion,post_detach_writeback_count,contacts,ncon
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,lift,58,0.5900000000000003,physics_step,True,True,True,"[-0.27989112696024454, 0.0016252719367281698, 0.7356215945404558, 0.9999967487141013, -0.0002239865611616093, 0.002370927020084754, 0.0009116448389664459]","[-0.010296744884666888, 0.006873231059387991, 0.02153409521457464, -0.136537679520377, 0.9466939120153108, 0.3282743909303419]","[-0.2798393325060133, 0.0015783719990417105, 0.8654965698651109]","[1.0, 0.0, 0.0, 0.0]",14,"[{""contact_id"":0,""distance_m"":-0.010912677789918385,""force_contact_frame"":[56.752736755464426,-0.3831236087573586,-32.922209424623134,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.010910539571821806,""force_contact_frame"":[66.2028603402218,6.576114101853825,-27.711996346881307,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,lift,59,0.6000000000000003,physics_step,True,True,True,"[-0.27989112696024454, 0.0016252719367281696, 0.7356215945404558, 0.9999967487141013, -0.00022398656116160942, 0.0023709270200847543, 0.0009116448389664456]","[-0.010296744884666888, 0.006873231059387989, 0.021534095214574642, -0.13653767952037707, 0.9466939120153112, 0.3282743909303418]","[-0.2798393325060133, 0.0015783719990417105, 0.8654965698651109]","[1.0, 0.0, 0.0, 0.0]",15,"[{""contact_id"":0,""distance_m"":-0.010912677789918385,""force_contact_frame"":[56.75273675546441,-0.38312360875735685,-32.92220942462312,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.010910539571821806,""force_contact_frame"":[66.2028603402218,6.576114101853827,-27.711996346881307,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,60,0.6100000000000003,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.543530710481042e-05, 0.0011082649096047113, 0.0010231246126221308]","[-0.0010877338164366629, 0.0076245972550774525, 0.02140358168058335, -0.06963775760831008, 0.597584807987069, 0.36185244271079464]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",16,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298324,-0.37884032810509183,-33.37688601054411,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709718,6.576362659461228,-28.285725982845793,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,61,0.6200000000000003,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.5435307104810834e-05, 0.0011082649096047106, 0.0010231246126221308]","[-0.0010877338164366579, 0.0076245972550774465, 0.02140358168058336, -0.06963775760830991, 0.597584807987069, 0.36185244271079453]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",17,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298323,-0.3788403281050936,-33.37688601054411,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709718,6.57636265946123,-28.285725982845793,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,62,0.6300000000000003,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.543530710481056e-05, 0.0011082649096047113, 0.0010231246126221306]","[-0.0010877338164366043, 0.007624597255077445, 0.02140358168058302, -0.0696377576083101, 0.5975848079870637, 0.36185244271079453]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",18,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709754,6.5763626594612195,-28.285725982845765,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,63,0.6400000000000003,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.543530710481042e-05, 0.0011082649096047113, 0.001023124612622131]","[-0.001087733816436601, 0.0076245972550774525, 0.021403581680583015, -0.06963775760831016, 0.5975848079870637, 0.36185244271079453]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",19,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709754,6.576362659461227,-28.285725982845765,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,64,0.6500000000000004,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.54353071048107e-05, 0.0011082649096047109, 0.0010231246126221301]","[-0.001087733816436601, 0.007624597255077449, 0.021403581680583015, -0.0696377576083101, 0.5975848079870637, 0.3618524427107945]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.511768072984054,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709753,6.576362659461221,-28.28572598284576,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,65,0.6600000000000004,physics_step,False,False,False,"[0.019926763422976872, 0.06238055912112975, 0.7029625059358421, 0.9999949188850911, -0.00013487008910645457, 0.0022238064530678745, 0.0022800655513524086]","[-0.005504318633061549, 0.00281457941611081, -0.0005940402757065588, -0.026099551765413495, 0.3757985543585196, 0.18390567485646453]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010870854503945732,""force_contact_frame"":[56.83307104647042,-0.0017685064034633768,-33.149408021018004,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011149168133121569,""force_contact_frame"":[56.55655861850282,0.045655857629338215,-34.80603750233314,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,66,0.6700000000000004,physics_step,False,False,False,"[0.01991433596591503, 0.06239942316698103, 0.7029087171659335, 0.9999923214384718, -0.00018483254270512857, 0.0026032468006443057, 0.0029233554560057834]","[-0.007205218611047603, 0.0010358245121675912, -0.009555921556037838, -0.009259955016957533, 0.2827184494914895, 0.09482421399176849]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010850379269516366,""force_contact_frame"":[56.79012133544308,-0.025187560422496702,-33.03737433274629,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011122568180563125,""force_contact_frame"":[56.49135863705211,0.04253087694644364,-34.76418854378221,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,67,0.6800000000000004,physics_step,False,False,False,"[0.01989269894505446, 0.06240650519594197, 0.7027963473071526, 0.9999910947681085, -0.0002011731232777582, 0.00267912352708368, 0.0032545677102597064]","[-0.007562713112258991, 0.0003638945243051796, -0.013208292662184967, -0.003517017030249735, 0.2448663645994668, 0.04934317804460875]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010868016590047698,""force_contact_frame"":[56.87727980952028,-0.0024796193355314244,-33.00771523195519,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01109767307290654,""force_contact_frame"":[56.562614894630805,0.010712906443041348,-34.77212699603926,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,68,0.6900000000000004,physics_step,False,False,False,"[0.019870998875044888, 0.06240904238310046, 0.7026601638679623, 0.9999906267942857, -0.00020950286269685593, 0.0026362443365864525, 0.00342821351720338]","[-0.007338047788011781, 0.0001108321515536256, -0.014695878293412432, -0.0015400502970566187, 0.23044960838836, 0.02634299540080305]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010896473963197088,""force_contact_frame"":[57.01340891560784,-0.0030013598706837286,-33.01019494188468,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011077144940764004,""force_contact_frame"":[56.68799102873646,0.007200770567310499,-34.79819994755927,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,69,0.7000000000000004,physics_step,False,False,False,"[0.019852828666682205, 0.062409809024972326, 0.7025143385144759, 0.9999905162501612, -0.00021701068319358912, 0.0025524330597840685, 0.0035221302608156382]","[-0.00692317149658613, 1.2891263844154528e-05, -0.015300726649662756, -0.0009970173808541913, 0.2257954755377688, 0.014707394238256797]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010924682752870703,""force_contact_frame"":[57.165264828554264,-0.0017087116427667581,-33.02399123181788,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011061698807190039,""force_contact_frame"":[56.83249896234566,0.00437236944796382,-34.828954286449125,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,70,0.7100000000000004,physics_step,False,False,False,"[0.01983903121245544, 0.0624098579940114, 0.7023646472812385, 0.9999905568670008, -0.00022576502355979282, 0.0024596700738212644, 0.0035756440129352607]","[-0.006500889022049174, -2.7151890719411204e-05, -0.015545438283383426, -0.0009709351996363497, 0.22506289923778816, 0.00879777142822847]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.01094883478455774,""force_contact_frame"":[57.31968435787198,-3.526986799329279e-05,-33.04068027471354,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011050963563336758,""force_contact_frame"":[56.98158722812214,0.002166307280887736,-34.85899197333282,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,71,0.7200000000000004,physics_step,False,False,False,"[0.019829245689684638, 0.062409593592824386, 0.702213443808433, 0.9999906510975024, -0.00023616224484165134, 0.002370444539192317, 0.003608730756588022]","[-0.006143302866185963, -4.5591596583396986e-05, -0.01564306794080017, -0.0011295218504064897, 0.22578429295180985, 0.005832306090313432]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010968202921344986,""force_contact_frame"":[57.47174450261137,0.0015620728116942928,-33.05698275730835,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011044085199059183,""force_contact_frame"":[57.12946832995322,0.00042702421194285023,-34.88633930165245,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,72,0.7300000000000004,physics_step,False,False,False,"[0.019822699328249618, 0.06240924826731739, 0.702061685478162, 0.9999907400480684, -0.00024657771422608615, 0.00228906949100193, 0.003635818809030773]","[-0.005868272033633355, -4.420673148282056e-05, -0.015680537320929805, -0.0007719680518609767, 0.22693210796625707, 0.004725662909048716]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010983232834355181,""force_contact_frame"":[57.619870548270896,0.002712565291624003,-33.07172991066166,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011040115371683526,""force_contact_frame"":[57.274087109958145,-0.0005457860713420359,-34.91045642360369,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,73,0.7400000000000004,physics_step,False,False,False,"[0.01981858213636041, 0.06240891788372644, 0.7019097618356671, 0.9999908161249453, -0.00025575604741796923, 0.0022165059361928608, 0.00365914690115466]","[-0.005669801546799495, -4.135055568448718e-05, -0.015693220004342867, -0.0005109191669284766, 0.22810035491941733, 0.004179753079500975]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.010994713271512968,""force_contact_frame"":[57.76376696937976,0.003876480355316403,-33.08460477597175,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01103819225332974,""force_contact_frame"":[57.41492445182905,-0.0016345307358704986,-34.931357137353935,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,74,0.7500000000000004,physics_step,False,False,False,"[0.019816193209441973, 0.06240858658046309, 0.7017578306227807, 0.9999908794564895, -0.0002646482327249458, 0.002152422842145356, 0.003679407704723535]","[-0.005533792484069412, -4.2227226311464544e-05, -0.015695561817372763, -0.0005063819175809939, 0.22913805932261475, 0.0036807797596910305]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011003424619928473,""force_contact_frame"":[57.903666411199936,0.004815029266119097,-33.095621797686434,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011037631866649097,""force_contact_frame"":[57.55210172109241,-0.0024742148774894446,-34.94928339240348,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,75,0.7600000000000005,physics_step,False,False,False,"[0.019814973810898716, 0.062408257257083384, 0.7016059468303449, 0.9999909352063813, -0.00027355005791942296, 0.0020961004105274706, 0.0036960842118765064]","[-0.0054459774847587, -3.80593285772345e-05, -0.015694394639563184, -0.0003027439650380007, 0.23000965686718441, 0.0029679766368735784]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011010028926242296,""force_contact_frame"":[58.039948857233526,0.006059790312189506,-33.10488788271556,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01103791750058448,""force_contact_frame"":[57.68587766954263,-0.003888462920377478,-34.96458340204332,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,76,0.7700000000000005,physics_step,False,False,False,"[0.01981451410415312, 0.06240799463573383, 0.7014541430193678, 0.9999909872175292, -0.0002806708971583463, 0.002046664260460922, 0.003709160681764975]","[-0.005393139570843592, -2.9111646717609708e-05, -0.015688943458779275, 0.0002316819379483362, 0.23071269170932934, 0.0020397421311038264]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011015049629921524,""force_contact_frame"":[58.17281591020752,0.0065523876910909,-33.11249767229781,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011038621360690578,""force_contact_frame"":[57.81665418230963,-0.004160170924397022,-34.97735296280239,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,77,0.7800000000000005,physics_step,False,False,False,"[0.019814525590900415, 0.062407808889280804, 0.7013024372379034, 0.9999910367258374, -0.0002856378997000295, 0.002003253388578793, 0.0037191201695736314]","[-0.00536273289553472, -2.102373756689344e-05, -0.015683288059811826, 0.000665150455481936, 0.23122698102398995, 0.001577698759212639]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.01101887850576984,""force_contact_frame"":[58.302907619837754,0.00705306061352573,-33.11876405271108,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011039569450233534,""force_contact_frame"":[57.944862455232354,-0.004625070043703161,-34.988006560668154,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,78,0.7900000000000005,physics_step,False,False,False,"[0.01981481865471085, 0.06240769356951314, 0.7011508270605399, 0.9999910802789533, -0.0002887834574736561, 0.001965018293111274, 0.0037275554662450612]","[-0.005347718922072495, -1.4045440479374833e-05, -0.015677378254786975, 0.0010211182119174537, 0.23158117697973063, 0.0013482103351496934]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011021808781731288,""force_contact_frame"":[58.43048889732111,0.007434346647503531,-33.123759083126494,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01104057806297456,""force_contact_frame"":[58.070826403318875,-0.004962639143894165,-34.996770458643006,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,79,0.8000000000000005,physics_step,False,False,False,"[0.019815264966847445, 0.06240764222408475, 0.7009993107981128, 0.9999911185874076, -0.0002903316153767233, 0.0019312375536089052, 0.0037348059346347436]","[-0.00534284044277353, -8.222471019281874e-06, -0.015671198917451813, 0.0013049640032507448, 0.23179849969821864, 0.000985659729970411]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011024053955554797,""force_contact_frame"":[58.55587558493559,0.0075968266688359876,-33.12761659645263,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01104155028114961,""force_contact_frame"":[58.194842008316755,-0.0050166769281823065,-35.00386133272847,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,80,0.8100000000000005,physics_step,False,False,False,"[0.019815782014817675, 0.06240766793320559, 0.700847889879393, 0.999991165249666, -0.00028950797998649434, 0.0019013129104721253, 0.0037377288505838547]","[-0.005344263924004412, 8.094733083111245e-06, -0.015664451874801553, 0.002206737010506722, 0.2318970461088781, -5.113745994427595e-05]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011025773057647195,""force_contact_frame"":[58.67932911192726,0.008304169777828108,-33.13046833411784,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011042428114775906,""force_contact_frame"":[58.317165947985735,-0.006329523020321304,-35.00945810461196,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,81,0.8200000000000005,physics_step,False,False,False,"[0.01981631726675868, 0.06240783114070892, 0.700696572944009, 0.9999912181861246, -0.00028474659937387605, 0.0018746390663996486, 0.0037374052997810607]","[-0.005349565292017679, 2.147539872552527e-05, -0.01565590600847587, 0.0029876874521738385, 0.23187077667485462, -0.0005096509260542395]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.011027088291599377,""force_contact_frame"":[58.80112137156949,0.00853553983668398,-33.13238426560242,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011043188997631095,""force_contact_frame"":[58.43802154196693,-0.006528972612130701,-35.01378371699907,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,82,0.8300000000000005,physics_step,False,False,False,"[0.019816842467068715, 0.06240825950403577, 0.7005453487735241, 0.9999912540230596, -0.00027316464351567234, 0.0018508454620587862, 0.0037405386699231333]","[-0.005357071296519994, 5.363480988425651e-05, -0.015650090251935027, 0.004509350206612288, 0.23178372082164933, -0.0002385913373034068]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.0110280901856288,""force_contact_frame"":[58.9214504296787,0.008476312498419958,-33.133493591914316,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011043800235942198,""force_contact_frame"":[58.5576112274355,-0.0063854749873044625,-35.016870126894645,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K5_brief_hold_loss,transport_to_target,83,0.8400000000000005,physics_step,False,False,False,"[0.019817334497404998, 0.062408806526757746, 0.7003942053192969, 0.999991293479431, -0.0002591946177902172, 0.0018294264690707645, 0.0037415213855017783]","[-0.005364650055916866, 6.627812845067733e-05, -0.015645025589784492, 0.005072761490932412, 0.23158557165501817, 0.0004219014523403927]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",20,"[{""contact_id"":0,""distance_m"":-0.01102876419833829,""force_contact_frame"":[59.04046001412644,-0.0349540229745422,-33.13383019087964,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011044330333172541,""force_contact_frame"":[58.676005902752266,0.0338571310010618,-35.01885006481325,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
