epoch,loss,smooth_l1,rank_penalty
1,0.07569175213575363,0.07520561665296555,9.722770482767373e-05
2,0.07345446944236755,0.07319269329309464,5.235592107055709e-05
3,0.07148712128400803,0.07124435156583786,4.8554247769061476e-05
4,0.06975534558296204,0.06945885717868805,5.9298359701642767e-05
5,0.06818287819623947,0.06785367429256439,6.584009679500014e-05
6,0.0666586235165596,0.06630388647317886,7.094781176419929e-05
7,0.06513562798500061,0.06475509703159332,7.610661850776523e-05
8,0.06362614780664444,0.06323208659887314,7.881237252149731e-05
9,0.0621122308075428,0.06168848276138306,8.474954665871337e-05
10,0.06056346744298935,0.06010999158024788,9.069523366633803e-05
11,0.05899135768413544,0.058506425470113754,9.698677604319528e-05
12,0.0573735237121582,0.05685782432556152,0.00010314008250134066
13,0.05569437891244888,0.055142588913440704,0.00011035825446015224
14,0.053942278027534485,0.053353581577539444,0.00011773896403610706
15,0.05210961401462555,0.051479630172252655,0.00012599671026691794
16,0.05019806697964668,0.049517467617988586,0.00013612023030873388
17,0.04820461571216583,0.047465670853853226,0.0001477889745729044
18,0.04613851383328438,0.04532285034656525,0.00016313241212628782
19,0.04402333125472069,0.04311317577958107,0.00018203134823124856
20,0.04185456037521362,0.040828630328178406,0.0002051857445621863
21,0.039632413536310196,0.03847169131040573,0.00023214457905851305
22,0.03736530616879463,0.036060042679309845,0.0002610528317745775
23,0.03507767617702484,0.033616043627262115,0.00029232623637653887
24,0.032791618257761,0.031166888773441315,0.00032494624610990286
25,0.030530374497175217,0.028733139857649803,0.00035944682895205915
26,0.028353853151202202,0.02635960280895233,0.00039885001024231315
27,0.026286276057362556,0.024068137630820274,0.0004436276212800294
28,0.024370744824409485,0.02190667949616909,0.0004928132402710617
29,0.022644810378551483,0.019915154203772545,0.0005459312233142555
30,0.02114342525601387,0.018132420256733894,0.0006022010347805917
31,0.019892679527401924,0.016583962365984917,0.0006617435719817877
32,0.01888454705476761,0.015282915905117989,0.0007203261484391987
33,0.018089251592755318,0.014217549934983253,0.0007743402384221554
34,0.017462585121393204,0.013367446139454842,0.0008190277148969471
35,0.016926387324929237,0.012700765393674374,0.0008451243047602475
36,0.01642051339149475,0.012162062339484692,0.0008516900707036257
37,0.015877090394496918,0.011713668704032898,0.0008326844545081258
38,0.015247642062604427,0.01131968293339014,0.0007855917792767286
39,0.014539486728608608,0.010974308475852013,0.0007130356389097869
40,0.013791045174002647,0.010675403289496899,0.0006231282604858279
41,0.013135194778442383,0.010435100644826889,0.0005400188383646309
42,0.012566037476062775,0.010237344540655613,0.00046573870349675417
43,0.012047798372805119,0.010061211884021759,0.0003973173152189702
44,0.011561436578631401,0.009900386445224285,0.0003322100092191249
45,0.011164356023073196,0.009757298976182938,0.0002814113104250282
46,0.010821876116096973,0.009621980600059032,0.00023997908283490688
47,0.0105027686804533,0.009485783986747265,0.0002033968485193327
48,0.010243336670100689,0.00934034027159214,0.00018059932335745543
49,0.010005905292928219,0.00918372068554163,0.00016443694767076522
50,0.009780359454452991,0.009018059819936752,0.00015245992108248174
51,0.009549228474497795,0.008840897120535374,0.0001416662271367386
52,0.009312520734965801,0.008658438920974731,0.00013081642100587487
53,0.009073781780898571,0.008473800495266914,0.00011999617709079757
54,0.008837666362524033,0.008290020748972893,0.00010952904995065182
55,0.008601754903793335,0.008112185634672642,9.791390766622499e-05
56,0.008372272364795208,0.007944452576339245,8.556397369829938e-05
57,0.008160366676747799,0.007791832555085421,7.370690582320094e-05
58,0.007962112314999104,0.00765697518363595,6.102739644120447e-05
59,0.007767134811729193,0.007536819204688072,4.606312359101139e-05
60,0.007572903763502836,0.007424371782690287,2.9706405257456936e-05
61,0.007385677192360163,0.007314077578485012,1.4319891306513455e-05
62,0.007201806176453829,0.007201806176453829,0.0
63,0.007059110794216394,0.007059110794216394,0.0
64,0.0068962667137384415,0.0068962667137384415,0.0
65,0.006725803483277559,0.006725803483277559,0.0
66,0.006561177782714367,0.006561177782714367,0.0
67,0.006411996204406023,0.006411996204406023,0.0
68,0.006282864138484001,0.006282864138484001,0.0
69,0.006187788210809231,0.00616913428530097,3.73080024473893e-06
70,0.006083340384066105,0.006076458841562271,1.3762913795289933e-06
71,0.005994765087962151,0.005994765087962151,0.0
72,0.005909602157771587,0.005909602157771587,0.0
73,0.0058229039423167706,0.0058229039423167706,0.0
74,0.005738280713558197,0.005738280713558197,0.0
75,0.005660506896674633,0.005660506896674633,0.0
76,0.005593833047896624,0.005593833047896624,0.0
77,0.00553912715986371,0.00553912715986371,0.0
78,0.005493132397532463,0.005493132397532463,0.0
79,0.005455177742987871,0.005450647324323654,9.060908041647053e-07
80,0.0054098572582006454,0.0054098572582006454,0.0
