boundary_source,segment_id,root_family_id,episode_id,split,start_t,end_t,segment_return,dominant_gold_event,event_purity,contains_failure,contains_recovery,contains_success,mixed_failure_recovery
best_rule,formal_u2_family_000_r03_best_rule_4,u2_family_000,formal_u2_family_000_r03,train,17,19,0.04461611807346344,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r03_best_rule_5,u2_family_000,formal_u2_family_000_r03,train,20,22,0.019102975726127625,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r03_best_rule_6,u2_family_000,formal_u2_family_000_r03,train,23,25,0.10934808850288391,0,1.0,False,False,True,False
best_rule,formal_u2_family_000_r03_best_rule_7,u2_family_000,formal_u2_family_000_r03,train,26,26,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_000_r04_best_rule_0,u2_family_000,formal_u2_family_000_r04,train,0,2,-0.22903579473495483,0,0.5,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_1,u2_family_000,formal_u2_family_000_r04,train,3,5,-0.00539553165435791,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_2,u2_family_000,formal_u2_family_000_r04,train,6,9,0.034560978412628174,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_3,u2_family_000,formal_u2_family_000_r04,train,10,15,0.5482678413391113,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_4,u2_family_000,formal_u2_family_000_r04,train,16,18,0.04199269413948059,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_5,u2_family_000,formal_u2_family_000_r04,train,19,21,0.02486063539981842,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_6,u2_family_000,formal_u2_family_000_r04,train,22,24,0.012063011527061462,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r04_best_rule_7,u2_family_000,formal_u2_family_000_r04,train,25,27,0.017403021454811096,7,0.5,False,False,True,False
best_rule,formal_u2_family_000_r05_best_rule_0,u2_family_000,formal_u2_family_000_r05,train,0,2,-0.2330005168914795,0,0.5,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_1,u2_family_000,formal_u2_family_000_r05,train,3,5,-0.004888594150543213,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_2,u2_family_000,formal_u2_family_000_r05,train,6,9,0.13998425006866455,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_3,u2_family_000,formal_u2_family_000_r05,train,10,15,0.27893316745758057,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_4,u2_family_000,formal_u2_family_000_r05,train,16,18,0.05272136628627777,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_5,u2_family_000,formal_u2_family_000_r05,train,19,21,0.01931309700012207,0,1.0,False,False,False,False
best_rule,formal_u2_family_000_r05_best_rule_6,u2_family_000,formal_u2_family_000_r05,train,22,24,0.02237728238105774,7,0.5,False,False,True,False
best_rule,formal_u2_family_001_r00_best_rule_0,u2_family_001,formal_u2_family_001_r00,train,0,2,-0.2368335723876953,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r00_best_rule_1,u2_family_001,formal_u2_family_001_r00,train,3,5,-0.00504535436630249,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r00_best_rule_2,u2_family_001,formal_u2_family_001_r00,train,6,16,0.7295600175857544,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r00_best_rule_3,u2_family_001,formal_u2_family_001_r00,train,17,19,0.05239896476268768,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r00_best_rule_4,u2_family_001,formal_u2_family_001_r00,train,20,22,0.019133135676383972,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r00_best_rule_5,u2_family_001,formal_u2_family_001_r00,train,23,25,0.10090088844299316,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r00_best_rule_6,u2_family_001,formal_u2_family_001_r00,train,26,27,0.0036301910877227783,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r01_best_rule_0,u2_family_001,formal_u2_family_001_r01,train,0,2,-0.24154239892959595,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_1,u2_family_001,formal_u2_family_001_r01,train,3,5,-0.005180001258850098,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_2,u2_family_001,formal_u2_family_001_r01,train,6,9,0.03102588653564453,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_3,u2_family_001,formal_u2_family_001_r01,train,10,14,0.5945672392845154,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_4,u2_family_001,formal_u2_family_001_r01,train,15,17,0.04199470579624176,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_5,u2_family_001,formal_u2_family_001_r01,train,18,20,0.020207762718200684,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r01_best_rule_6,u2_family_001,formal_u2_family_001_r01,train,21,23,0.0949753075838089,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r01_best_rule_7,u2_family_001,formal_u2_family_001_r01,train,24,25,0.006080716848373413,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r02_best_rule_0,u2_family_001,formal_u2_family_001_r02,train,0,2,-0.23250344395637512,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_1,u2_family_001,formal_u2_family_001_r02,train,3,5,-0.0023832321166992188,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_2,u2_family_001,formal_u2_family_001_r02,train,6,9,0.2460450530052185,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_3,u2_family_001,formal_u2_family_001_r02,train,10,14,0.1676449179649353,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_4,u2_family_001,formal_u2_family_001_r02,train,15,17,0.042942434549331665,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_5,u2_family_001,formal_u2_family_001_r02,train,18,20,0.023128047585487366,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r02_best_rule_6,u2_family_001,formal_u2_family_001_r02,train,21,23,0.019907787442207336,7,0.5,False,False,True,False
best_rule,formal_u2_family_001_r03_best_rule_0,u2_family_001,formal_u2_family_001_r03,train,0,2,-0.24306723475456238,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r03_best_rule_1,u2_family_001,formal_u2_family_001_r03,train,3,5,0.4355980455875397,0,0.5,True,True,False,True
best_rule,formal_u2_family_001_r03_best_rule_2,u2_family_001,formal_u2_family_001_r03,train,6,8,0.05785249173641205,5,0.5,False,True,False,False
best_rule,formal_u2_family_001_r03_best_rule_3,u2_family_001,formal_u2_family_001_r03,train,9,12,0.06144113838672638,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r03_best_rule_4,u2_family_001,formal_u2_family_001_r03,train,13,17,0.08123832941055298,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r03_best_rule_5,u2_family_001,formal_u2_family_001_r03,train,18,20,0.04930727183818817,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r03_best_rule_6,u2_family_001,formal_u2_family_001_r03,train,21,23,0.023789703845977783,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r03_best_rule_7,u2_family_001,formal_u2_family_001_r03,train,24,26,0.025149881839752197,7,0.5,False,False,True,False
best_rule,formal_u2_family_001_r04_best_rule_0,u2_family_001,formal_u2_family_001_r04,train,0,2,-0.2277843952178955,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r04_best_rule_1,u2_family_001,formal_u2_family_001_r04,train,3,5,0.4410635828971863,0,0.5,True,True,False,True
best_rule,formal_u2_family_001_r04_best_rule_2,u2_family_001,formal_u2_family_001_r04,train,6,8,0.03880864381790161,0,1.0,False,True,False,False
best_rule,formal_u2_family_001_r04_best_rule_3,u2_family_001,formal_u2_family_001_r04,train,9,12,0.04981273412704468,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r04_best_rule_4,u2_family_001,formal_u2_family_001_r04,train,13,17,0.08755454421043396,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r04_best_rule_5,u2_family_001,formal_u2_family_001_r04,train,18,20,0.040043264627456665,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r04_best_rule_6,u2_family_001,formal_u2_family_001_r04,train,21,23,0.019741147756576538,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r04_best_rule_7,u2_family_001,formal_u2_family_001_r04,train,24,26,0.12530475854873657,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r04_best_rule_8,u2_family_001,formal_u2_family_001_r04,train,27,27,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_001_r05_best_rule_0,u2_family_001,formal_u2_family_001_r05,train,0,2,-0.23485028743743896,0,0.5,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_1,u2_family_001,formal_u2_family_001_r05,train,3,5,-0.005015671253204346,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_2,u2_family_001,formal_u2_family_001_r05,train,6,8,0.016745567321777344,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_3,u2_family_001,formal_u2_family_001_r05,train,9,11,0.4868553876876831,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_4,u2_family_001,formal_u2_family_001_r05,train,12,14,0.08992791175842285,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_5,u2_family_001,formal_u2_family_001_r05,train,15,17,0.03092847764492035,0,1.0,False,False,False,False
best_rule,formal_u2_family_001_r05_best_rule_6,u2_family_001,formal_u2_family_001_r05,train,18,20,0.10691164433956146,0,1.0,False,False,True,False
best_rule,formal_u2_family_001_r05_best_rule_7,u2_family_001,formal_u2_family_001_r05,train,21,21,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_002_r00_best_rule_0,u2_family_002,formal_u2_family_002_r00,train,0,2,-0.23794379830360413,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_1,u2_family_002,formal_u2_family_002_r00,train,3,5,-0.005964726209640503,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r00_best_rule_2,u2_family_002,formal_u2_family_002_r00,train,6,8,0.06942729651927948,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_3,u2_family_002,formal_u2_family_002_r00,train,9,12,0.033102571964263916,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_4,u2_family_002,formal_u2_family_002_r00,train,13,18,0.10186126828193665,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_5,u2_family_002,formal_u2_family_002_r00,train,19,21,0.04488933086395264,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_6,u2_family_002,formal_u2_family_002_r00,train,22,24,0.01956595480442047,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r00_best_rule_7,u2_family_002,formal_u2_family_002_r00,train,25,27,0.022962719202041626,7,0.5,False,False,True,False
best_rule,formal_u2_family_002_r01_best_rule_0,u2_family_002,formal_u2_family_002_r01,train,0,2,-0.23115938901901245,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r01_best_rule_1,u2_family_002,formal_u2_family_002_r01,train,3,5,0.016085028648376465,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r01_best_rule_2,u2_family_002,formal_u2_family_002_r01,train,6,8,0.10063718259334564,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r01_best_rule_3,u2_family_002,formal_u2_family_002_r01,train,9,11,0.027387693524360657,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r01_best_rule_4,u2_family_002,formal_u2_family_002_r01,train,12,16,0.0911317765712738,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r01_best_rule_5,u2_family_002,formal_u2_family_002_r01,train,17,19,0.04871809482574463,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r01_best_rule_6,u2_family_002,formal_u2_family_002_r01,train,20,22,0.1310732215642929,0,1.0,False,False,True,False
best_rule,formal_u2_family_002_r01_best_rule_7,u2_family_002,formal_u2_family_002_r01,train,23,24,0.00692477822303772,0,1.0,False,False,True,False
best_rule,formal_u2_family_002_r02_best_rule_0,u2_family_002,formal_u2_family_002_r02,train,0,2,-0.23548734188079834,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r02_best_rule_1,u2_family_002,formal_u2_family_002_r02,train,3,5,0.02526131272315979,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r02_best_rule_2,u2_family_002,formal_u2_family_002_r02,train,6,19,0.23186355829238892,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r02_best_rule_3,u2_family_002,formal_u2_family_002_r02,train,20,22,0.05029994249343872,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r02_best_rule_4,u2_family_002,formal_u2_family_002_r02,train,23,25,0.02245558798313141,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r02_best_rule_5,u2_family_002,formal_u2_family_002_r02,train,26,28,0.12503771483898163,0,1.0,False,False,True,False
best_rule,formal_u2_family_002_r02_best_rule_6,u2_family_002,formal_u2_family_002_r02,train,29,29,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_002_r03_best_rule_0,u2_family_002,formal_u2_family_002_r03,train,0,2,-0.2361842393875122,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_1,u2_family_002,formal_u2_family_002_r03,train,3,5,-0.008849740028381348,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r03_best_rule_2,u2_family_002,formal_u2_family_002_r03,train,6,8,0.06591998040676117,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_3,u2_family_002,formal_u2_family_002_r03,train,9,12,0.035032495856285095,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_4,u2_family_002,formal_u2_family_002_r03,train,13,19,0.10711871087551117,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_5,u2_family_002,formal_u2_family_002_r03,train,20,22,0.04532189667224884,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_6,u2_family_002,formal_u2_family_002_r03,train,23,25,0.02052922546863556,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r03_best_rule_7,u2_family_002,formal_u2_family_002_r03,train,26,28,0.12800706923007965,0,1.0,False,False,True,False
best_rule,formal_u2_family_002_r03_best_rule_8,u2_family_002,formal_u2_family_002_r03,train,29,29,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_002_r04_best_rule_0,u2_family_002,formal_u2_family_002_r04,train,0,2,-0.23812413215637207,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_1,u2_family_002,formal_u2_family_002_r04,train,3,5,0.0005421638488769531,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r04_best_rule_2,u2_family_002,formal_u2_family_002_r04,train,6,8,0.0725194662809372,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_3,u2_family_002,formal_u2_family_002_r04,train,9,12,0.032184675335884094,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_4,u2_family_002,formal_u2_family_002_r04,train,13,17,0.08342674374580383,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_5,u2_family_002,formal_u2_family_002_r04,train,18,20,0.050321102142333984,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_6,u2_family_002,formal_u2_family_002_r04,train,21,23,0.020190268754959106,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r04_best_rule_7,u2_family_002,formal_u2_family_002_r04,train,24,26,0.024907007813453674,7,0.5,False,False,True,False
best_rule,formal_u2_family_002_r05_best_rule_0,u2_family_002,formal_u2_family_002_r05,train,0,2,-0.23547828197479248,0,0.5,False,False,False,False
best_rule,formal_u2_family_002_r05_best_rule_1,u2_family_002,formal_u2_family_002_r05,train,3,5,0.043036043643951416,3,0.3333333333333333,True,True,False,True
best_rule,formal_u2_family_002_r05_best_rule_2,u2_family_002,formal_u2_family_002_r05,train,6,8,0.07096287608146667,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r05_best_rule_3,u2_family_002,formal_u2_family_002_r05,train,9,19,0.13897588849067688,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r05_best_rule_4,u2_family_002,formal_u2_family_002_r05,train,20,22,0.05299443006515503,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r05_best_rule_5,u2_family_002,formal_u2_family_002_r05,train,23,25,0.024236276745796204,0,1.0,False,False,False,False
best_rule,formal_u2_family_002_r05_best_rule_6,u2_family_002,formal_u2_family_002_r05,train,26,28,0.1279148906469345,0,1.0,False,False,True,False
best_rule,formal_u2_family_002_r05_best_rule_7,u2_family_002,formal_u2_family_002_r05,train,29,29,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_003_r00_best_rule_0,u2_family_003,formal_u2_family_003_r00,train,0,2,-0.23271220922470093,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r00_best_rule_1,u2_family_003,formal_u2_family_003_r00,train,3,5,-0.0034384727478027344,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r00_best_rule_2,u2_family_003,formal_u2_family_003_r00,train,6,17,0.7234392762184143,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r00_best_rule_3,u2_family_003,formal_u2_family_003_r00,train,18,20,0.04933293163776398,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r00_best_rule_4,u2_family_003,formal_u2_family_003_r00,train,21,23,0.020261093974113464,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r00_best_rule_5,u2_family_003,formal_u2_family_003_r00,train,24,26,0.10187305510044098,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r00_best_rule_6,u2_family_003,formal_u2_family_003_r00,train,27,28,0.008171752095222473,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r01_best_rule_0,u2_family_003,formal_u2_family_003_r01,train,0,2,-0.2336900234222412,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r01_best_rule_1,u2_family_003,formal_u2_family_003_r01,train,3,5,-0.005408763885498047,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r01_best_rule_2,u2_family_003,formal_u2_family_003_r01,train,6,16,0.7268803715705872,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r01_best_rule_3,u2_family_003,formal_u2_family_003_r01,train,17,19,0.040720418095588684,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r01_best_rule_4,u2_family_003,formal_u2_family_003_r01,train,20,22,0.02466730773448944,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r01_best_rule_5,u2_family_003,formal_u2_family_003_r01,train,23,25,0.10201871395111084,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r01_best_rule_6,u2_family_003,formal_u2_family_003_r01,train,26,27,0.003954291343688965,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r02_best_rule_0,u2_family_003,formal_u2_family_003_r02,train,0,2,-0.23209506273269653,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_1,u2_family_003,formal_u2_family_003_r02,train,3,5,-0.0051953792572021484,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_2,u2_family_003,formal_u2_family_003_r02,train,6,9,0.10410898923873901,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_3,u2_family_003,formal_u2_family_003_r02,train,10,15,0.3405885696411133,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_4,u2_family_003,formal_u2_family_003_r02,train,16,18,0.046686604619026184,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_5,u2_family_003,formal_u2_family_003_r02,train,19,21,0.022014200687408447,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r02_best_rule_6,u2_family_003,formal_u2_family_003_r02,train,22,24,0.10455304384231567,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r02_best_rule_7,u2_family_003,formal_u2_family_003_r02,train,25,25,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_003_r03_best_rule_0,u2_family_003,formal_u2_family_003_r03,train,0,2,-0.22528988122940063,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r03_best_rule_1,u2_family_003,formal_u2_family_003_r03,train,3,5,-0.005483388900756836,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r03_best_rule_2,u2_family_003,formal_u2_family_003_r03,train,6,17,0.7353019714355469,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r03_best_rule_3,u2_family_003,formal_u2_family_003_r03,train,18,20,0.049642354249954224,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r03_best_rule_4,u2_family_003,formal_u2_family_003_r03,train,21,23,0.020168960094451904,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r03_best_rule_5,u2_family_003,formal_u2_family_003_r03,train,24,26,0.1070268452167511,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r03_best_rule_6,u2_family_003,formal_u2_family_003_r03,train,27,27,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_003_r04_best_rule_0,u2_family_003,formal_u2_family_003_r04,train,0,2,-0.23426419496536255,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r04_best_rule_1,u2_family_003,formal_u2_family_003_r04,train,3,5,-0.0031099319458007812,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r04_best_rule_2,u2_family_003,formal_u2_family_003_r04,train,6,18,0.7344173789024353,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r04_best_rule_3,u2_family_003,formal_u2_family_003_r04,train,19,21,0.04754866659641266,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r04_best_rule_4,u2_family_003,formal_u2_family_003_r04,train,22,24,0.017928555607795715,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r04_best_rule_5,u2_family_003,formal_u2_family_003_r04,train,25,27,0.1093682050704956,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r04_best_rule_6,u2_family_003,formal_u2_family_003_r04,train,28,28,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_003_r05_best_rule_0,u2_family_003,formal_u2_family_003_r05,train,0,2,-0.23320657014846802,0,0.5,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_1,u2_family_003,formal_u2_family_003_r05,train,3,5,-0.005137324333190918,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_2,u2_family_003,formal_u2_family_003_r05,train,6,9,0.10446488857269287,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_3,u2_family_003,formal_u2_family_003_r05,train,10,15,0.3360550105571747,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_4,u2_family_003,formal_u2_family_003_r05,train,16,18,0.04501044750213623,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_5,u2_family_003,formal_u2_family_003_r05,train,19,21,0.023032769560813904,0,1.0,False,False,False,False
best_rule,formal_u2_family_003_r05_best_rule_6,u2_family_003,formal_u2_family_003_r05,train,22,24,0.1067238450050354,0,1.0,False,False,True,False
best_rule,formal_u2_family_003_r05_best_rule_7,u2_family_003,formal_u2_family_003_r05,train,25,25,0.0,8,1.0,False,False,True,False
best_rule,formal_u2_family_004_r00_best_rule_0,u2_family_004,formal_u2_family_004_r00,train,0,1,-0.148118257522583,1,0.5,False,False,False,False
best_rule,formal_u2_family_004_r00_best_rule_1,u2_family_004,formal_u2_family_004_r00,train,2,4,-0.0059493184089660645,0,1.0,False,False,False,False
best_rule,formal_u2_family_004_r00_best_rule_2,u2_family_004,formal_u2_family_004_r00,train,5,5,0.0,9,1.0,True,False,False,False
