case_id,split,pool_index,target_xy,second_xy,gap_x,gap_y,min_axis_gap,aabb_overlap,corridor_projection,corridor_perpendicular,container_clearance,buffer_clearance,workspace_clearance,controller_envelope_clearance,static_clearance_min,classification
T_C_v12_train_103,train,103,"[-0.222795675, 0.061513518]","[-0.073337441, 0.159975958]",0.10945823399999999,0.05846244,0.10945823399999999,False,0.3981519468079822,0.07596428323170441,0.179337441,0.06666255899999998,0.11720432499999998,0.07720432499999999,0.06666255899999998,PASS
T_C_v12_train_104,train,104,"[-0.147947857, -0.018656558]","[-0.017246351, -0.034597734]",0.09070150599999999,-0.024058824000000003,0.09070150599999999,False,0.32066882079171355,0.06558107632883943,0.12324635099999999,0.15865655799999998,0.192052143,0.152052143,0.12324635099999999,PASS
T_C_v12_train_105,train,105,"[-0.236336523, 0.028089914]","[-0.083412531, -0.010516044]",0.112923992,-0.0013940419999999981,0.112923992,False,0.33072058206545035,0.07066391863994301,0.189412531,0.11191008599999999,0.10366347699999999,0.063663477,0.063663477,PASS
T_C_v12_train_106,train,106,"[-0.129862096, -0.002650482]","[-0.007177681, -0.037933638]",0.08268441500000001,-0.004716844000000005,0.08268441500000001,False,0.30333570965997514,0.07795940000139726,0.11317768099999999,0.142650482,0.210137904,0.17013790399999998,0.11317768099999999,PASS
T_C_v12_train_107,train,107,"[-0.133198608, 0.012153627]","[-0.046152858, 0.125704396]",0.047045750000000004,0.07355076899999999,0.07355076899999999,False,0.36007228450670936,0.0790238647196287,0.152152858,0.093847142,0.206801392,0.166801392,0.093847142,PASS
T_C_v12_train_108,train,108,"[-0.107312106, 0.066561115]","[-0.028723037, 0.150883379]",0.03858906900000001,0.04432226400000001,0.04432226400000001,False,0.31714780526351377,0.06852971925518007,0.134723037,0.07343888499999998,0.18911662099999998,0.14911662099999998,0.07343888499999998,PASS
T_C_v12_train_109,train,109,"[-0.21623811, -0.131858705]","[-0.122741609, 0.012840412]",0.05349650100000001,0.10469911699999998,0.10469911699999998,False,0.333385321036501,0.07196346199158213,0.228741609,0.127159588,0.12376188999999997,0.08376188999999998,0.08376188999999998,PASS
T_C_v12_train_110,train,110,"[-0.157412063, -0.127297349]","[0.013014318, -0.095021986]",0.13042638099999998,-0.0077246369999999995,0.13042638099999998,False,0.3741968638166364,0.07471526620070751,0.141021986,0.235021986,0.182587937,0.142587937,0.141021986,PASS
T_C_v12_train_111,train,111,"[-0.151502536, -0.09825384]","[0.010895933, -0.080127589]",0.12239846899999998,-0.021873749000000005,0.12239846899999998,False,0.3668641916644759,0.07416296072646777,0.12612758899999998,0.22012758899999998,0.188497464,0.148497464,0.12612758899999998,PASS
T_C_v12_train_112,train,112,"[-0.214147271, -0.118196302]","[-0.02462466, -0.088280618]",0.149522611,-0.010084316000000003,0.149522611,False,0.3858069641007262,0.07242148975298389,0.13428061800000002,0.22828061799999996,0.125852729,0.08585272899999999,0.08585272899999999,PASS
T_C_v12_train_113,train,113,"[-0.080790744, -0.049941895]","[-0.019800211, 0.063133796]",0.020990533,0.073075691,0.073075691,False,0.3624865003985139,0.06143844935219172,0.125800211,0.12019978899999997,0.259209256,0.219209256,0.12019978899999997,PASS
T_C_v12_train_114,train,114,"[-0.11899169, -0.169718534]","[0.034102657, -0.124295262]",0.11309434699999998,0.005423272,0.11309434699999998,False,0.34000420599628384,0.07391466972523511,0.170295262,0.264295262,0.170281466,0.13028146599999998,0.13028146599999998,PASS
T_C_v12_train_115,train,115,"[-0.179344216, -0.001630352]","[-0.048209733, -0.027474448]",0.09113448299999999,-0.014155904000000004,0.09113448299999999,False,0.30557474118205463,0.06652293580072272,0.15420973300000002,0.141630352,0.160655784,0.12065578399999999,0.12065578399999999,PASS
T_C_v12_train_116,train,116,"[-0.105765537, -0.048575974]","[0.022023268, -0.05213932]",0.087788805,-0.036436654,0.087788805,False,0.32628094878930836,0.06799751625960355,0.09813931999999999,0.188575974,0.23423446299999998,0.19423446299999997,0.09813931999999999,PASS
T_C_v12_train_117,train,117,"[-0.197091439, -0.127911259]","[-0.113082054, 0.009610202]",0.044009385000000005,0.097521461,0.097521461,False,0.3229549340054483,0.06876211014354384,0.21908205399999997,0.13038979799999997,0.142908561,0.10290856099999998,0.10290856099999998,PASS
T_C_v12_train_118,train,118,"[-0.071591515, 0.013046463]","[-0.005647335, 0.120911987]",0.02594417999999999,0.06786552400000001,0.06786552400000001,False,0.3763525954983635,0.07346912675227064,0.111647335,0.12695353699999998,0.219088013,0.179088013,0.111647335,PASS
T_C_v12_train_119,train,119,"[-0.242055246, -0.190938124]","[-0.042242273, -0.120981933]",0.159812973,0.029956190999999986,0.159812973,False,0.3860228711000215,0.0621947000515922,0.16698193299999997,0.26098193299999994,0.09794475399999998,0.05794475399999999,0.05794475399999999,PASS
T_C_v12_train_120,train,120,"[-0.218955577, 0.040646972]","[-0.051170488, 0.010814793]",0.127785089,-0.010167820999999997,0.127785089,False,0.3902487913299661,0.061990612907602716,0.157170488,0.09935302799999998,0.12104442299999997,0.08104442299999998,0.08104442299999998,PASS
T_C_v12_train_121,train,121,"[-0.227054738, -0.200888219]","[-0.123614795, -0.037995957]",0.063439943,0.122892262,0.122892262,False,0.35128020567020857,0.06388517724986305,0.22961479499999998,0.177995957,0.11294526199999998,0.07294526199999998,0.07294526199999998,PASS
T_C_v12_train_122,train,122,"[-0.076112043, -0.129663691]","[0.051525311, -0.092407944]",0.087637354,-0.002744253000000009,0.087637354,False,0.3282451446356255,0.062417828867486085,0.138407944,0.232407944,0.210336309,0.170336309,0.138407944,PASS
T_C_v12_train_123,train,123,"[-0.094848295, -0.067942842]","[-0.052625039, 0.054505225]",0.002223256,0.08244806699999999,0.08244806699999999,False,0.31225823804606945,0.07724315953631027,0.15862503899999997,0.087374961,0.24515170499999997,0.205151705,0.087374961,PASS
T_C_v12_train_124,train,124,"[-0.187397223, 0.064603083]","[-0.030198221, 0.008496469]",0.117199002,0.016106614000000005,0.117199002,False,0.39584589845771395,0.07891734588697388,0.136198221,0.07539691699999998,0.152602777,0.11260277699999999,0.07539691699999998,PASS
T_C_v12_train_125,train,125,"[-0.076721889, 0.049623031]","[0.043936382, 0.003779961]",0.080658271,0.005843069999999999,0.080658271,False,0.3916129906106556,0.07611182617984216,0.062063618,0.090376969,0.263278111,0.223278111,0.062063618,PASS
T_C_v12_train_126,train,126,"[-0.165159033, 0.068392266]","[-0.049191056, 0.006679747]",0.07596797700000002,0.021712518999999993,0.07596797700000002,False,0.3024886809707231,0.07818281059990044,0.155191056,0.071607734,0.17484096699999999,0.13484096699999998,0.071607734,PASS
T_C_v12_train_127,train,127,"[-0.208071267, -0.082960684]","[-0.052770899, -0.087438197]",0.11530036799999999,-0.03552248700000001,0.11530036799999999,False,0.3094954112692664,0.07594050483183065,0.15877089900000002,0.222960684,0.131928733,0.09192873299999998,0.09192873299999998,PASS
T_C_v12_dev_000,dev,128,"[-0.124980498, -0.201997919]","[0.039281264, -0.143120508]",0.124261762,0.01887741099999999,0.124261762,False,0.35107536832869457,0.07877152501060876,0.18912050799999996,0.283120508,0.138002081,0.09800208099999999,0.09800208099999999,PASS
T_C_v12_dev_001,dev,129,"[-0.141221155, -0.168169211]","[-0.075461105, -0.008781165]",0.025760049999999986,0.119388046,0.119388046,False,0.3600720518465351,0.07473000200258548,0.18146110499999996,0.148781165,0.17183078899999998,0.13183078899999998,0.13183078899999998,PASS
T_C_v12_dev_002,dev,130,"[-0.101781278, -0.046736042]","[-0.024579139, 0.077568394]",0.037202139,0.08430443599999998,0.08430443599999998,False,0.396264127648108,0.06766390958967915,0.130579139,0.11542086099999999,0.23821872199999997,0.19821872199999999,0.11542086099999999,PASS
T_C_v12_dev_003,dev,131,"[-0.187695178, -0.007963783]","[-0.090783929, 0.107128139]",0.05691124899999999,0.075091922,0.075091922,False,0.3322551314812419,0.07684470193751586,0.19678392899999997,0.049216071,0.152304822,0.112304822,0.049216071,PASS
T_C_v12_dev_004,dev,132,"[-0.112065596, 0.010371685]","[0.016316073, -0.012758739]",0.088381669,-0.016869576,0.088381669,False,0.35922600756073014,0.0667703930101796,0.08968392700000001,0.129628315,0.227934404,0.187934404,0.08968392700000001,PASS
T_C_v12_dev_005,dev,133,"[-0.15053712, -0.064898493]","[-0.00160719, -0.063275237]",0.10892992999999998,-0.038376744,0.10892992999999998,False,0.3452749175560252,0.07129043062241985,0.10927523699999998,0.20327523699999997,0.18946288,0.14946288,0.10927523699999998,PASS
T_C_v12_dev_006,dev,134,"[-0.120994439, 0.035157987]","[0.017306274, 0.003504282]",0.09830071299999998,-0.008346294999999997,0.09830071299999998,False,0.39819883589259075,0.06798759392282953,0.08869372599999999,0.10484201299999998,0.219005561,0.17900556099999998,0.08869372599999999,PASS
T_C_v12_dev_007,dev,135,"[-0.082390428, -0.204173215]","[-0.048217233, -0.055685452]",-0.005826804999999997,0.10848776299999999,0.10848776299999999,False,0.32829398856732195,0.06685823669518631,0.154217233,0.195685452,0.135826785,0.095826785,0.095826785,PASS
T_C_v12_dev_008,dev,136,"[-0.195550703, -0.16568721]","[-0.109412283, -0.00933661]",0.04613841999999999,0.1163506,0.1163506,False,0.3459007595357717,0.07228553610079182,0.21541228299999998,0.14933660999999998,0.144449297,0.104449297,0.104449297,PASS
T_C_v12_dev_009,dev,137,"[-0.098723745, -0.022301147]","[-0.029518628, 0.087753189]",0.029205116999999996,0.070054336,0.070054336,False,0.35686340102574154,0.06655028758562224,0.13551862799999997,0.110481372,0.24127625499999997,0.201276255,0.110481372,PASS
T_C_v12_dev_010,dev,138,"[-0.141264543, -0.002405422]","[-0.011087592, -0.017400685]",0.09017695099999998,-0.025004737000000003,0.09017695099999998,False,0.33830599888472085,0.060361260154282954,0.117087592,0.14240542199999998,0.198735457,0.158735457,0.117087592,PASS
T_C_v12_dev_011,dev,139,"[-0.138324062, -0.051744745]","[-0.060043534, 0.080660812]",0.03828052799999999,0.092405557,0.092405557,False,0.3642881732701318,0.07935762217805897,0.166043534,0.07995646599999998,0.201675938,0.161675938,0.07995646599999998,PASS
T_C_v12_dev_012,dev,140,"[-0.111671468, -0.113537975]","[0.027078598, -0.080569784]",0.098750066,-0.007031809000000007,0.098750066,False,0.3450181954086837,0.0609867508746174,0.12656978400000002,0.22056978400000002,0.22646202499999998,0.18646202499999998,0.12656978400000002,PASS
T_C_v12_dev_013,dev,141,"[-0.131157479, -0.044862882]","[-0.064538362, 0.075071804]",0.02661911699999999,0.079934686,0.079934686,False,0.32663083777480545,0.07478832836249885,0.170538362,0.07546163799999997,0.208842521,0.168842521,0.07546163799999997,PASS
T_C_v12_dev_014,dev,142,"[-0.202115591, 0.017483223]","[-0.0486609, -0.014866012]",0.113454691,-0.007650765000000004,0.113454691,False,0.35343967956422073,0.07100807453150186,0.1546609,0.122516777,0.13788440899999999,0.09788440899999998,0.09788440899999998,PASS
T_C_v12_dev_015,dev,143,"[-0.123461638, -0.013671075]","[-0.045805777, 0.104592135]",0.03765586099999999,0.07826321,0.07826321,False,0.35808518887532753,0.07692459285527134,0.15180577699999998,0.094194223,0.216538362,0.176538362,0.094194223,PASS
T_C_v12_dev_016,dev,144,"[-0.202030343, 0.022016322]","[-0.064865624, -0.015942395]",0.09716471899999998,-0.002041282999999998,0.09716471899999998,False,0.3129693400813695,0.070845812726587,0.170865624,0.11798367799999998,0.137969657,0.09796965699999999,0.09796965699999999,PASS
T_C_v12_dev_017,dev,145,"[-0.099365136, 0.017648233]","[0.013273652, -0.007354221]",0.07263878800000001,-0.014997546,0.07263878800000001,False,0.32657089551966945,0.06222546281160981,0.092726348,0.12235176699999997,0.24063486399999998,0.20063486399999997,0.092726348,PASS
T_C_v12_dev_018,dev,146,"[-0.149778141, -0.059698528]","[-0.082706416, 0.057577331]",0.027071724999999998,0.077275859,0.077275859,False,0.3062358247344405,0.07088704019166234,0.188706416,0.08242266899999998,0.190221859,0.15022185899999999,0.08242266899999998,PASS
T_C_v12_dev_019,dev,147,"[-0.222728282, 0.030688742]","[-0.081184025, 0.139348551]",0.101544257,0.06865980899999999,0.101544257,False,0.3920183600841668,0.07543742766764554,0.18718402499999998,0.05881597499999999,0.11727171799999998,0.07727171799999999,0.05881597499999999,PASS
T_C_v12_test_000,test,148,"[-0.072413161, -0.105573606]","[0.054768376, -0.086848082]",0.087181537,-0.021274475999999994,0.087181537,False,0.3169946903165647,0.07078524872951282,0.13284808199999998,0.22684808199999998,0.234426394,0.194426394,0.13284808199999998,PASS
T_C_v12_test_001,test,149,"[-0.14235771, -0.089824847]","[0.002396672, -0.078352526]",0.10475438199999998,-0.028527679000000007,0.10475438199999998,False,0.3316854860225201,0.06935187004188641,0.124352526,0.21835252599999996,0.19764229,0.15764229,0.124352526,PASS
T_C_v12_test_002,test,150,"[-0.130252152, -0.182754161]","[0.040413385, -0.126292158]",0.130665537,0.01646200300000001,0.130665537,False,0.37273716780422195,0.07878377823675103,0.17229215799999997,0.26629215799999995,0.157245839,0.11724583899999999,0.11724583899999999,PASS
T_C_v12_test_003,test,151,"[-0.184005436, -0.009053078]","[-0.079834187, 0.108872209]",0.06417124899999999,0.07792528700000001,0.07792528700000001,False,0.35625788812016446,0.07633715349168364,0.18583418699999998,0.060165812999999985,0.155994564,0.115994564,0.060165812999999985,PASS
T_C_v12_test_004,test,152,"[-0.19189243, -0.113472414]","[-0.105114622, 0.018554556]",0.046777808,0.09202696999999999,0.09202696999999999,False,0.32724220638642026,0.0656781303386793,0.21111462199999997,0.12144544399999999,0.14810757,0.10810756999999999,0.10810756999999999,PASS
T_C_v12_test_005,test,153,"[-0.0746046, -0.168208866]","[0.058131356, -0.126603457]",0.09273595599999998,0.001605409000000009,0.09273595599999998,False,0.30960103800949385,0.0719331557310634,0.17260345700000002,0.266603457,0.17179113399999998,0.13179113399999998,0.13179113399999998,PASS
T_C_v12_test_006,test,154,"[-0.241198749, 0.067502509]","[-0.114748193, 0.146878749]",0.08645055599999998,0.03937624,0.08645055599999998,False,0.3187526400220779,0.0631272175339994,0.22074819299999998,0.025251806999999987,0.09880125099999999,0.058801251,0.025251806999999987,PASS
T_C_v12_test_007,test,155,"[-0.191475974, 0.001924315]","[-0.056622673, -0.029605311]",0.09485330099999997,-0.008470374000000003,0.09485330099999997,False,0.3052061247229492,0.07089815636043538,0.162622673,0.13807568499999998,0.148524026,0.108524026,0.108524026,PASS
T_C_v12_test_008,test,156,"[-0.13164185, -0.112476997]","[-0.069366978, 0.023531403]",0.022274872000000008,0.0960084,0.0960084,False,0.3375508665009363,0.07178077237470216,0.175366978,0.11646859699999998,0.20835815,0.16835814999999998,0.11646859699999998,PASS
T_C_v12_test_009,test,157,"[-0.171793031, -0.090989179]","[-0.017768732, -0.070967393]",0.114024299,-0.019978214,0.114024299,False,0.3471052438442508,0.06205052179493839,0.123768732,0.21096739299999998,0.16820696899999998,0.12820696899999998,0.123768732,PASS
T_C_v12_test_010,test,158,"[-0.124081932, -0.05749155]","[-0.045359277, 0.062010251]",0.038722655,0.07950180100000001,0.07950180100000001,False,0.3641932322011574,0.06352233461149862,0.15135927700000001,0.09464072299999998,0.215918068,0.17591806799999998,0.09464072299999998,PASS
T_C_v12_test_011,test,159,"[-0.222760765, -0.027838535]","[-0.097475401, 0.093082207]",0.085285364,0.08092074199999999,0.085285364,False,0.3712493008156693,0.07034393053991957,0.203475401,0.046917792999999985,0.11723923499999998,0.07723923499999999,0.046917792999999985,PASS
T_C_v12_test_012,test,160,"[-0.223168231, -0.044236685]","[-0.116789545, 0.068334245]",0.06637868599999999,0.07257093,0.07257093,False,0.32385674311218293,0.0641198414234853,0.22278954499999998,0.07166575499999997,0.11683176899999999,0.076831769,0.07166575499999997,PASS
T_C_v12_test_013,test,161,"[-0.116909866, -0.021303949]","[-0.049068519, 0.092680088]",0.027841346999999995,0.073984037,0.073984037,False,0.3352607957544778,0.07376914595040637,0.15506851900000002,0.09093148099999998,0.223090134,0.183090134,0.09093148099999998,PASS
T_C_v12_test_014,test,162,"[-0.159675964, -0.088892798]","[0.008519263, -0.069234151]",0.128195227,-0.020341353,0.128195227,False,0.385108671113086,0.07136279188089747,0.11523415099999999,0.20923415099999995,0.180324036,0.14032403599999999,0.11523415099999999,PASS
T_C_v12_test_015,test,163,"[-0.182583648, -0.192970476]","[-0.112026578, -0.036500654]",0.030557069999999985,0.116469822,0.116469822,False,0.32496780015342636,0.07234425833452862,0.21802657799999997,0.176500654,0.147029524,0.10702952399999999,0.10702952399999999,PASS
T_C_v12_test_016,test,164,"[-0.070309432, -0.180729669]","[0.057700385, -0.134425799]",0.08800981699999999,0.006303869999999996,0.08800981699999999,False,0.30025519374211784,0.06876574370178268,0.180425799,0.27442579899999997,0.159270331,0.11927033099999998,0.11927033099999998,PASS
T_C_v12_test_017,test,165,"[-0.145132869, -0.173604949]","[-0.079538917, -0.018437871]",0.025593951999999996,0.115167078,0.115167078,False,0.3485109824250693,0.07119958425481981,0.18553891699999997,0.15843787099999998,0.166395051,0.12639505099999998,0.12639505099999998,PASS
T_C_v12_test_018,test,166,"[-0.178839391, -0.15797458]","[0.002990493, -0.106295758]",0.141829884,0.011678821999999998,0.141829884,False,0.38640474309205863,0.07049765071432638,0.152295758,0.246295758,0.161160609,0.121160609,0.121160609,PASS
T_C_v12_test_019,test,167,"[-0.221477947, -0.080015927]","[-0.050682261, -0.065387731]",0.130795686,-0.025371804000000005,0.130795686,False,0.35536681302184275,0.0630685419856667,0.156682261,0.205387731,0.11852205299999997,0.07852205299999998,0.07852205299999998,PASS
T_C_v12_test_020,test,168,"[-0.189693627, -0.128181926]","[-0.022942947, -0.090883192]",0.12675068,-0.0027012660000000008,0.12675068,False,0.35761525736009364,0.0619741785081198,0.136883192,0.230883192,0.150306373,0.11030637299999999,0.11030637299999999,PASS
T_C_v12_test_021,test,169,"[-0.1245972, -0.167499354]","[-0.07975056, -0.015373192]",0.004846640000000006,0.11212616199999997,0.11212616199999997,False,0.32716519163736835,0.07984677565066309,0.18575055999999995,0.15537319199999997,0.172500646,0.132500646,0.132500646,PASS
T_C_v12_test_022,test,170,"[-0.242622237, -0.158766771]","[-0.051518354, -0.119610292]",0.15110388299999997,-0.0008435209999999929,0.15110388299999997,False,0.357678325601196,0.07253879255520558,0.165610292,0.25961029199999996,0.09737776299999999,0.057377763,0.057377763,PASS
T_C_v12_test_023,test,171,"[-0.102482494, -0.038558276]","[-0.038504974, 0.076556429]",0.023977519999999995,0.075114705,0.075114705,False,0.3461590163763455,0.06906750529855886,0.144504974,0.10149502599999999,0.23751750600000002,0.197517506,0.10149502599999999,PASS
T_C_v12_test_024,test,172,"[-0.112942354, -0.057750393]","[-0.036457788, 0.064602789]",0.036484566,0.082353182,0.082353182,False,0.37606451898980114,0.06492670251356779,0.14245778799999997,0.103542212,0.227057646,0.187057646,0.103542212,PASS
T_C_v12_test_025,test,173,"[-0.149164722, -0.150819014]","[-0.076759342, 0.011911889]",0.032405380000000004,0.122730903,0.122730903,False,0.37373020120307804,0.07966266600861395,0.182759342,0.12808811099999998,0.189180986,0.149180986,0.12808811099999998,PASS
T_C_v12_test_026,test,174,"[-0.16316555, 0.024772006]","[-0.047816974, 0.119403694]",0.075348576,0.054631688000000005,0.075348576,False,0.38314967588426974,0.06034234518990362,0.153816974,0.09218302599999997,0.17683445,0.13683445,0.09218302599999997,PASS
T_C_v12_test_027,test,175,"[-0.179448063, -0.101398062]","[-0.078123053, 0.035077692]",0.06132500999999999,0.096475754,0.096475754,False,0.37390046903909707,0.06306308958511306,0.18412305299999998,0.10492230799999999,0.160551937,0.120551937,0.10492230799999999,PASS
T_C_v12_test_028,test,176,"[-0.143116947, -0.098725878]","[-0.061984725, 0.037479106]",0.041132222,0.096204984,0.096204984,False,0.3678711319347828,0.06731246821954431,0.167984725,0.102520894,0.196883053,0.156883053,0.102520894,PASS
T_C_v12_test_029,test,177,"[-0.090753902, 0.066600617]","[-0.020274867, 0.146448256]",0.030479034999999995,0.039847639,0.039847639,False,0.3065459947774567,0.06470107131186303,0.126274867,0.07339938299999998,0.193551744,0.153551744,0.07339938299999998,PASS
T_C_v12_test_030,test,178,"[-0.157914573, -0.020224296]","[-0.064200626, 0.099069273]",0.053713947000000005,0.07929356900000001,0.07929356900000001,False,0.3615650821415436,0.07426478046165146,0.17020062599999997,0.075799374,0.182085427,0.142085427,0.075799374,PASS
T_C_v12_test_031,test,179,"[-0.098112404, 0.06051536]","[-0.005536746, 0.144157333]",0.052575658000000004,0.04364197300000001,0.052575658000000004,False,0.379821690178972,0.06242921237608315,0.111536746,0.07948464,0.195842667,0.155842667,0.07948464,PASS
T_C_v12_test_032,test,180,"[-0.146894187, -0.120379832]","[-0.074346626, 0.02516062]",0.03254756100000001,0.105540452,0.105540452,False,0.3565327680316057,0.0742736024745618,0.180346626,0.11483937999999999,0.193105813,0.15310581299999998,0.11483937999999999,PASS
T_C_v12_test_033,test,181,"[-0.081541924, -0.048409872]","[-0.021355612, 0.062663911]",0.020186312000000005,0.071073783,0.071073783,False,0.3559839508786524,0.06080410660922155,0.127355612,0.11864438799999999,0.258458076,0.218458076,0.11864438799999999,PASS
T_C_v12_test_034,test,182,"[-0.078151854, -0.112359307]","[-0.040743939, 0.027235153]",-0.002592084999999994,0.09959446,0.09959446,False,0.3489336690201429,0.07872929773697042,0.146743939,0.11276484699999997,0.22764069299999998,0.18764069299999997,0.11276484699999997,PASS
T_C_v12_test_035,test,183,"[-0.192592598, -0.073942047]","[-0.033079371, -0.075653628]",0.119513227,-0.038288419,0.119513227,False,0.33496891260262085,0.07516803750405004,0.139079371,0.213942047,0.147407402,0.10740740199999999,0.10740740199999999,PASS
T_C_v12_test_036,test,184,"[-0.219293896, -0.150012723]","[-0.126654509, -0.004492803]",0.05263938699999999,0.10551991999999999,0.10551991999999999,False,0.3283195119974854,0.0686516311256831,0.232654509,0.14449280299999998,0.120706104,0.080706104,0.080706104,PASS
T_C_v12_test_037,test,185,"[-0.165464062, -0.15294129]","[-0.006500423, -0.121541328]",0.11896363899999998,-0.008600037999999997,0.11896363899999998,False,0.3275164862543084,0.07390871138887381,0.167541328,0.26154132799999996,0.174535938,0.134535938,0.134535938,PASS
T_C_v12_test_038,test,186,"[-0.20397995, -0.064734722]","[-0.097349552, 0.0731752]",0.06663039799999998,0.09790992199999998,0.09790992199999998,False,0.36581810541811566,0.07804677349322679,0.203349552,0.06682479999999999,0.13602005,0.09602005,0.06682479999999999,PASS
T_C_v12_test_039,test,187,"[-0.112627963, -0.160927549]","[-0.049130569, -0.015317744]",0.023497393999999998,0.105609805,0.105609805,False,0.3615096204963756,0.06106587391031375,0.155130569,0.155317744,0.179072451,0.13907245099999999,0.13907245099999999,PASS
T_C_v12_test_040,test,188,"[-0.212760966, -0.014199424]","[-0.071108059, -0.043373272]",0.10165290699999999,-0.010826152000000006,0.10165290699999999,False,0.3002288285631098,0.07340734715259199,0.17710805899999998,0.154199424,0.127239034,0.087239034,0.087239034,PASS
T_C_v12_test_041,test,189,"[-0.219915093, 0.044159307]","[-0.083951664, -0.009187464]",0.09596342900000002,0.013346771,0.09596342900000002,False,0.30375898685907454,0.07774547213540962,0.18995166399999996,0.09584069299999998,0.12008490699999998,0.08008490699999998,0.08008490699999998,PASS
T_C_v12_test_042,test,190,"[-0.102585083, -0.15954687]","[-0.062461975, -0.008297643]",0.00012310799999998984,0.111249227,0.111249227,False,0.33936186415356084,0.07930825567079387,0.16846197499999999,0.14829764299999998,0.18045313,0.14045312999999998,0.14045312999999998,PASS
T_C_v12_test_043,test,191,"[-0.169008059, -0.067091355]","[-0.077405227, 0.066812135]",0.051602831999999994,0.09390349,0.09390349,False,0.3636399756052608,0.07473708134362816,0.183405227,0.07318786499999999,0.170991941,0.130991941,0.07318786499999999,PASS
T_C_v12_test_044,test,192,"[-0.132674118, 0.079609711]","[-0.024604725, 0.169745813]",0.068069393,0.050136101999999995,0.068069393,False,0.37658401516570705,0.0755483097848847,0.13060472499999998,0.060390288999999986,0.170254187,0.130254187,0.060390288999999986,PASS
T_C_v12_test_045,test,193,"[-0.115287373, -0.024235662]","[-0.044953796, 0.080445454]",0.030333577000000007,0.06468111600000001,0.06468111600000001,False,0.3321096840040884,0.06319056968228519,0.15095379599999997,0.095046204,0.224712627,0.184712627,0.095046204,PASS
T_C_v12_test_046,test,194,"[-0.179630692, -0.03088825]","[-0.068904131, 0.087824467]",0.07072656100000002,0.07871271699999999,0.07871271699999999,False,0.3795690667168564,0.06662890136435586,0.17490413099999996,0.071095869,0.160369308,0.12036930799999998,0.071095869,PASS
T_C_v12_test_047,test,195,"[-0.0803756, -0.163281365]","[0.064311198, -0.102887772]",0.104686798,0.02039359300000001,0.104686798,False,0.3700343879071212,0.06565587555310284,0.14888777199999997,0.24288777199999997,0.17671863499999999,0.13671863499999998,0.13671863499999998,PASS
T_C_v12_test_048,test,196,"[-0.228454433, -0.075294855]","[-0.103964961, 0.053084285]",0.08448947200000001,0.08837914,0.08837914,False,0.37038674778543856,0.062121230544516494,0.209964961,0.08691571499999998,0.11154556699999997,0.07154556699999998,0.07154556699999998,PASS
T_C_v12_test_049,test,197,"[-0.170159472, -0.024570127]","[-0.032864345, -0.047516159]",0.09729512700000001,-0.017053968,0.09729512700000001,False,0.3118751259490928,0.07360437020741292,0.138864345,0.16457012699999998,0.169840528,0.12984052799999998,0.12984052799999998,PASS
