method,train_episodes_logged,mean_task_return,mean_training_return,mean_shaping_proxy_train_minus_task,mean_steps,mean_waits,mean_invalid,observed_losses,restored_losses
TASK_ONLY,91791,0.7926703053676286,0.7926703053676286,0.0,45.680240982231375,1.4185813423974027,17.981752023618874,51364,47677
COUNT_PBRS,89833,0.7772088208119511,2.022575055937128,1.245366235125177,46.6765887814055,1.8756470339407567,18.42424276156869,48069,45450
COUNT_EVENTS_PBRS,77442,0.665633635494951,1.989511440820227,1.323877805325276,54.142145089228066,2.9331499703003536,27.671328219829032,36247,33736
GEOM_COUNT_EVENTS_PBRS,120785,0.9551931117274496,2.0772040404182,1.1220109286907498,34.71622304094051,0.3726621683156021,5.718955168274206,74547,73681
GRAPH_COST_PBRS,99645,0.8515630488233228,1.6816930603642937,0.8301300115409708,42.0801545486477,1.0281198253800994,13.2621405991269,57357,55050
GRAPH_FULL_PBRS,117931,0.942449398377017,1.7131908135013163,0.7707414151242991,35.55814840881533,0.4597010116084829,6.594534091969033,72556,71385
