root_family_id,probe_mode,point,control_index,physics_step,time,weld_active,object_xyz,gripper_xyz,relative_position_xyz_m,drift_from_attach_m
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,1,4,0.49000000000000027,True,"[-0.2527258651972975,-0.03972225608911388,0.6115467603420752]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,1,5,0.49000000000000027,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,1,5,0.5000000000000002,True,"[-0.2527258651972975,-0.03972225608911388,0.6115467603420752]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,current_pipeline,before_forced_write,2,0,0.5000000000000002,True,"[-0.2527258651972975,-0.03972225608911388,0.6115467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.0012597743469798806,0.01861681972863631,-0.19463514371627488]",0.069370565414845
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,2,1,0.5000000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,2,1,0.5100000000000002,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,2,2,0.5100000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,2,2,0.5200000000000002,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,2,3,0.5200000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,2,3,0.5300000000000002,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,2,4,0.5300000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,2,4,0.5400000000000003,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,2,5,0.5400000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,2,5,0.5500000000000003,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,before_forced_write,3,0,0.5500000000000003,True,"[-0.25272586519729745,-0.03972225608911388,0.6715467603420752]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.01861681972863631,-0.19463514371627488]",0.069370565414845
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,3,1,0.5500000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,3,1,0.5600000000000003,True,"[-0.25272586519729745,-0.03972225608911387,0.7315467603420751]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,3,2,0.5600000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,3,2,0.5700000000000003,True,"[-0.25272586519729745,-0.03972225608911388,0.7315467603420751]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.01861681972863631,-0.13463514371627494]",0.01849170682744952
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,3,3,0.5700000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,3,3,0.5800000000000003,True,"[-0.25272586519729745,-0.03972225608911387,0.7315467603420751]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,3,4,0.5800000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,3,4,0.5900000000000003,True,"[-0.25272586519729745,-0.03972225608911387,0.7315467603420751]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,current_pipeline,after_forced_write_before_step,3,5,0.5900000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,current_pipeline,after_mj_step,3,5,0.6000000000000003,True,"[-0.25272586519729745,-0.03972225608911387,0.7315467603420751]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-0.001259774346979825,0.018616819728636318,-0.13463514371627494]",0.018491706827449526
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,before_attach,,,0.45000000000000023,False,"[-0.25144869763477246,-0.05668425552989169,0.5587995280469331]","[-0.2514660908503176,-0.05833907581775019,0.6861819040583501]","[1.7393215545169483e-05,0.0016548202878585022,-0.127382376011417]",
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_attach_before_step,,,0.45000000000000023,True,"[-0.25144869763477246,-0.05668425552989169,0.5587995280469331]","[-0.2514660908503176,-0.05833907581775019,0.6861819040583501]","[1.7393215545169483e-05,0.0016548202878585022,-0.127382376011417]",0.0
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,before_forced_write,1,0,0.45000000000000023,True,"[-0.25144869763477246,-0.05668425552989169,0.5587995280469331]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[1.7393215545224994e-05,0.0016548202878585092,-0.18738237601141705]",0.06000000000000005
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,1,1,0.45000000000000023,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,1,1,0.46000000000000024,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,1,2,0.46000000000000024,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,1,2,0.47000000000000025,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,1,3,0.47000000000000025,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,1,3,0.48000000000000026,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,1,4,0.48000000000000026,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,1,4,0.49000000000000027,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,1,5,0.49000000000000027,True,"[-0.2514660908503177,-0.0583390758177502,0.6161819040583502]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,1,5,0.5000000000000002,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503177,-0.0583390758177502,0.7461819040583502]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,before_forced_write,2,0,0.5000000000000002,True,"[-0.2515110273985766,-0.05822786524712734,0.6163161399377332]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.4936548258989184e-05,0.00011121057062284806,-0.18986576412061695]",0.06250248319517802
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,2,1,0.5000000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,2,1,0.5100000000000002,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,2,2,0.5100000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,2,2,0.5200000000000002,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,2,3,0.5200000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,2,3,0.5300000000000002,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,2,4,0.5300000000000002,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,2,4,0.5400000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,2,5,0.5400000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.6761819040583501]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,2,5,0.5500000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.8061819040583501]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,before_forced_write,3,0,0.5500000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.6763161399377331]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.18986576412061695]",0.06250248319517802
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,3,1,0.5500000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,3,1,0.5600000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.736316139937733]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,3,2,0.5600000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,3,2,0.5700000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.736316139937733]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,3,3,0.5700000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,3,3,0.5800000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.736316139937733]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,3,4,0.5800000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,3,4,0.5900000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.736316139937733]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_forced_write_before_step,3,5,0.5900000000000003,True,"[-0.2514660908503176,-0.05833907581775019,0.73618190405835]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[0.0,0.0,-0.13]",0.0030968836036668066
L2RAR2_SELECT_00_820000,relpose_at_attach_counterfactual,after_mj_step,3,5,0.6000000000000003,True,"[-0.25151102739857656,-0.058227865247127336,0.736316139937733]","[-0.2514660908503176,-0.05833907581775019,0.86618190405835]","[-4.493654825893367e-05,0.000111210570622855,-0.129865764120617]",0.002924693566771775
L2RAR2_SELECT_01_820001,current_pipeline,before_attach,,,0.45000000000000023,False,"[-0.3062116223208442,-0.0898243390231599,0.5518908431314247]","[-0.3062330432457577,-0.08957572491767761,0.6787060989659915]","[2.142092491347336e-05,-0.0002486141054822838,-0.12681525583456688]",
L2RAR2_SELECT_01_820001,current_pipeline,after_attach_before_step,,,0.45000000000000023,True,"[-0.3062116223208442,-0.0898243390231599,0.5518908431314247]","[-0.3062330432457577,-0.08957572491767761,0.6787060989659915]","[2.142092491347336e-05,-0.0002486141054822838,-0.12681525583456688]",0.0
L2RAR2_SELECT_01_820001,current_pipeline,before_forced_write,1,0,0.45000000000000023,True,"[-0.3062116223208442,-0.0898243390231599,0.5518908431314247]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[2.142092491347336e-05,-0.0002486141054822838,-0.17681525583456692]",0.050000000000000044
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,1,1,0.45000000000000023,True,"[-0.3062330432457577,-0.08957572491767761,0.5987060989659916]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,1,1,0.46000000000000024,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[-0.0006844525335635288,0.01820141931281853,-0.13553080860371913]",0.020417219461711156
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,1,2,0.46000000000000024,True,"[-0.3062330432457577,-0.08957572491767761,0.5987060989659916]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,1,2,0.47000000000000025,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[-0.0006844525335635288,0.01820141931281853,-0.13553080860371913]",0.020417219461711156
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,1,3,0.47000000000000025,True,"[-0.3062330432457577,-0.08957572491767761,0.5987060989659916]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,1,3,0.48000000000000026,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[-0.0006844525335635288,0.01820141931281853,-0.13553080860371913]",0.020417219461711156
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,1,4,0.48000000000000026,True,"[-0.3062330432457577,-0.08957572491767761,0.5987060989659916]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,1,4,0.49000000000000027,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[-0.0006844525335635288,0.01820141931281853,-0.13553080860371913]",0.020417219461711156
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,1,5,0.49000000000000027,True,"[-0.3062330432457577,-0.08957572491767761,0.5987060989659916]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,1,5,0.5000000000000002,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7287060989659916]","[-0.0006844525335635288,0.01820141931281853,-0.13553080860371913]",0.020417219461711156
L2RAR2_SELECT_01_820001,current_pipeline,before_forced_write,2,0,0.5000000000000002,True,"[-0.3069174957793212,-0.07137430560485908,0.5931752903622725]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281853,-0.18553080860371907]",0.0615501269492021
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,2,1,0.5000000000000002,True,"[-0.3062330432457577,-0.08957572491767761,0.6487060989659915]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,2,1,0.5100000000000002,True,"[-0.3069174957793212,-0.07137430560485912,0.6431752903622724]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281849,-0.13553080860371913]",0.020417219461711118
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,2,2,0.5100000000000002,True,"[-0.3062330432457577,-0.08957572491767761,0.6487060989659915]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,2,2,0.5200000000000002,True,"[-0.3069174957793212,-0.07137430560485919,0.6431752903622724]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281842,-0.13553080860371913]",0.02041721946171105
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,2,3,0.5200000000000002,True,"[-0.3062330432457577,-0.08957572491767761,0.6487060989659915]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,2,3,0.5300000000000002,True,"[-0.3069174957793212,-0.07137430560485912,0.6431752903622724]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281849,-0.13553080860371913]",0.020417219461711118
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,2,4,0.5300000000000002,True,"[-0.3062330432457577,-0.08957572491767761,0.6487060989659915]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,2,4,0.5400000000000003,True,"[-0.3069174957793212,-0.07137430560485905,0.6431752903622723]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281856,-0.13553080860371924]",0.02041721946171123
L2RAR2_SELECT_01_820001,current_pipeline,after_forced_write_before_step,2,5,0.5400000000000003,True,"[-0.3062330432457577,-0.08957572491767761,0.6487060989659915]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[0.0,0.0,-0.13]",0.0031945051617941174
L2RAR2_SELECT_01_820001,current_pipeline,after_mj_step,2,5,0.5500000000000003,True,"[-0.3069174957793212,-0.07137430560485912,0.6431752903622723]","[-0.3062330432457577,-0.08957572491767761,0.7787060989659915]","[-0.0006844525335635288,0.01820141931281849,-0.13553080860371924]",0.020417219461711166
