epoch,loss,smooth_l1,rank_penalty
1,0.07653512805700302,0.07609011977910995,8.900176180759445e-05
2,0.07423054426908493,0.07408522069454193,2.9064529371680692e-05
3,0.072320356965065,0.07217992097139359,2.8087813916499726e-05
4,0.07052890211343765,0.07034146785736084,3.7486814107978716e-05
5,0.0687810480594635,0.06853404641151428,4.9399732233723626e-05
6,0.06705538928508759,0.0667477548122406,6.152652349555865e-05
7,0.06535829603672028,0.06499157100915909,7.334477413678542e-05
8,0.0637054517865181,0.06328289210796356,8.451237954432145e-05
9,0.06207949295639992,0.06160593777894974,9.471128578297794e-05
10,0.06043451279401779,0.0599118173122406,0.00010453903814777732
11,0.058756981045007706,0.05819102004170418,0.00011319223267491907
12,0.057014741003513336,0.05640479177236557,0.00012198968033771962
13,0.05522242560982704,0.05456406623125076,0.00013167217548470944
14,0.05334880203008652,0.052639130502939224,0.00014193420065566897
15,0.051459070295095444,0.05068943277001381,0.00015392774366773665
16,0.049516595900058746,0.04868180304765701,0.00016695863450877368
17,0.047516994178295135,0.04660763218998909,0.00018187231034971774
18,0.045469097793102264,0.044473759829998016,0.00019906750821974128
19,0.0433654710650444,0.04227782413363457,0.0002175294212065637
20,0.04122823104262352,0.040030501782894135,0.0002395455667283386
21,0.039064887911081314,0.03774314001202583,0.0002643496263772249
22,0.036908362060785294,0.0354476235806942,0.00029214791720733047
23,0.0347742922604084,0.03315754979848862,0.0003233482129871845
24,0.03268590569496155,0.030891377478837967,0.0003589056432247162
25,0.030670953914523125,0.02867034077644348,0.00040012248791754246
26,0.028766464442014694,0.026531292125582695,0.0004470343701541424
27,0.027004316449165344,0.02450419031083584,0.0005000254022888839
28,0.025417471304535866,0.02261994406580925,0.000559505308046937
29,0.024034570902585983,0.020905623212456703,0.0006257896893657744
30,0.02286461368203163,0.019372519105672836,0.0006984187057241797
31,0.02191321551799774,0.018025394529104233,0.0007775641861371696
32,0.021162817254662514,0.016861090436577797,0.0008603454916737974
33,0.020581115037202835,0.015862280502915382,0.0009437669650651515
34,0.02012781985104084,0.015005871653556824,0.0010243897559121251
35,0.019751595333218575,0.014269227162003517,0.001096473541110754
36,0.019396260380744934,0.013631018809974194,0.0011530481278896332
37,0.019029203802347183,0.013073832727968693,0.001191074145026505
38,0.018603913486003876,0.012590449303388596,0.0012026928598061204
39,0.018132785335183144,0.01217861007899046,0.0011908350279554725
40,0.0176271703094244,0.011831695213913918,0.0011590949725359678
41,0.017100583761930466,0.011546824127435684,0.0011107518803328276
42,0.01655896194279194,0.011324353516101837,0.0010469215922057629
43,0.0160069540143013,0.011163628660142422,0.0009686651756055653
44,0.0154642965644598,0.01105373352766037,0.0008821127121336758
45,0.015001032501459122,0.010986585170030594,0.0008028894080780447
46,0.014584842137992382,0.010945604182779789,0.0007278476259671152
47,0.014208907261490822,0.01092598307877779,0.0006565847434103489
48,0.01386822946369648,0.01091335155069828,0.0005909755709581077
49,0.013556797057390213,0.010898442938923836,0.0005316709284670651
50,0.013267027214169502,0.010870182886719704,0.0004793688713107258
51,0.012975014746189117,0.010828787460923195,0.0004292453813832253
52,0.012702181935310364,0.010769532062113285,0.00038652989314869046
53,0.012427902780473232,0.010694720782339573,0.00034663634141907096
54,0.012181735597550869,0.010605012066662312,0.00031534465961158276
55,0.011945944279432297,0.010500000789761543,0.00028918872703798115
56,0.011716101318597794,0.010382809676229954,0.0002666584332473576
57,0.01148628443479538,0.010258713737130165,0.00024551403475925326
58,0.011261935345828533,0.010133122093975544,0.00022576261835638434
59,0.011044930666685104,0.010008695535361767,0.00020724711066577584
60,0.010830514132976532,0.009889611043035984,0.0001881806383607909
61,0.010621569119393826,0.009778086096048355,0.00016869668615981936
62,0.01044417917728424,0.009677637368440628,0.00015330841415561736
63,0.010295180603861809,0.009584973566234112,0.0001420413755113259
64,0.010167564265429974,0.009499133564531803,0.00013368621875997633
65,0.010048194788396358,0.009418158791959286,0.00012600723130162805
66,0.009937649592757225,0.009343060664832592,0.0001189177855849266
67,0.009830120950937271,0.009273122996091843,0.00011139958223793656
68,0.009724872186779976,0.00920728500932455,0.00010351749369874597
69,0.009622928686439991,0.009143972769379616,9.579118341207504e-05
70,0.009524176828563213,0.009082669392228127,8.830153092276305e-05
71,0.009423340670764446,0.009021755307912827,8.031701145227998e-05
72,0.009318902157247066,0.008960024453699589,7.177551742643118e-05
73,0.009214040823280811,0.008896092884242535,6.35896431049332e-05
74,0.009105728939175606,0.008828944526612759,5.535694072023034e-05
75,0.008992506191134453,0.008757655508816242,4.697021722677164e-05
76,0.008874624967575073,0.008683061227202415,3.831276626442559e-05
77,0.008755804039537907,0.008605154231190681,3.0129898732411675e-05
78,0.008632774464786053,0.008524531498551369,2.164850775443483e-05
79,0.00850236788392067,0.00844228733330965,1.201609666168224e-05
80,0.008363203145563602,0.008358350954949856,9.704538115329342e-07
