family_id,case_id,method,rollout,positive,physical_loss,signal_exposed,max_z,contact_false_count,prehold_count,prehold_noise,object_scale,anchor_x,anchor_y
L2RAR2_R24_BOUNDARY_03_896003,R24C7_regrasp_disturbance,O_C3_CLP3_CANONICAL_TIME,L2RAR2_R24_BOUNDARY_03_896003__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,True,True,70.83360913026074,2,4,0.012111834275180746,6.276212903913004,-0.029536707056315947,9.864073497498314
L2RAR2_R24_BOUNDARY_03_896003,R24C7_regrasp_disturbance,O_C3_RAW,L2RAR2_R24_BOUNDARY_03_896003__R24C7_regrasp_disturbance__O_C3_RAW,False,True,True,73.09853985199983,1,4,0.010801532584207739,6.364348593288033,0.1183460642448324,9.630591926940859
L2RAR2_R24_BOUNDARY_03_896003,R24C7_regrasp_disturbance,RECOVERY_DISABLED,L2RAR2_R24_BOUNDARY_03_896003__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,True,True,4912.08522495651,2,2,0.0001,6.938614435555441,-0.029536707056315947,10.38626039439297
L2RAR2_R24_BOUNDARY_03_896003,R24C8_secondary_loss,O_C3_CLP3_CANONICAL_TIME,L2RAR2_R24_BOUNDARY_03_896003__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,True,True,397.0572412828311,40,3,0.006436867320048769,6.90988298942671,0.0023758612496891374,10.339347826086964
L2RAR2_R24_BOUNDARY_03_896003,R24C8_secondary_loss,O_C3_RAW,L2RAR2_R24_BOUNDARY_03_896003__R24C8_secondary_loss__O_C3_RAW,False,True,True,499.4574331364872,36,3,0.006436867320048769,6.90988298942671,0.0023758612496891374,10.339347826086964
L2RAR2_R24_BOUNDARY_03_896003,R24C8_secondary_loss,RECOVERY_DISABLED,L2RAR2_R24_BOUNDARY_03_896003__R24C8_secondary_loss__RECOVERY_DISABLED,False,True,True,4912.08522495651,2,2,0.0001,6.938614435555441,-0.029536707056315947,10.38626039439297
L2RAR2_R25_FACTORIAL_00_898000,R25C1_contact_absence_edge_missing,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C1_contact_absence_edge_missing__F0_S0_CLP3_BASELINE,False,True,False,8624.183998601451,25,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C1_contact_absence_edge_missing,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C1_contact_absence_edge_missing__F0_S1_SUPERVISOR_ONLY,False,True,False,8624.183998601451,25,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C1_contact_absence_edge_missing,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C1_contact_absence_edge_missing__F1_S0_FUSION_ONLY,True,True,True,18.297174682585513,2,3,0.039046661285022106,7.024103669400641,-0.45803513719958744,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C1_contact_absence_edge_missing,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C1_contact_absence_edge_missing__F1_S1_FUSION_SUPERVISOR,True,True,True,18.297174682585513,2,3,0.039046661285022106,7.024103669400641,-0.45803513719958744,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C2_rgb_detach_contact_masked,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C2_rgb_detach_contact_masked__F0_S0_CLP3_BASELINE,False,True,False,8624.183998601451,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C2_rgb_detach_contact_masked,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C2_rgb_detach_contact_masked__F0_S1_SUPERVISOR_ONLY,False,True,False,8624.183998601451,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C2_rgb_detach_contact_masked,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C2_rgb_detach_contact_masked__F1_S0_FUSION_ONLY,True,True,True,18.297174682585513,0,3,0.039046661285022106,7.024103669400641,-0.45803513719958744,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C2_rgb_detach_contact_masked,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C2_rgb_detach_contact_masked__F1_S1_FUSION_SUPERVISOR,True,True,True,18.297174682585513,0,3,0.039046661285022106,7.024103669400641,-0.45803513719958744,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C3_transient_relocation_error,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C3_transient_relocation_error__F0_S0_CLP3_BASELINE,False,True,True,30699.818110921537,82,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C3_transient_relocation_error,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C3_transient_relocation_error__F0_S1_SUPERVISOR_ONLY,False,True,True,30.806198656803716,82,3,0.09811755522259746,7.024103669400641,0.07600506489396253,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C3_transient_relocation_error,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C3_transient_relocation_error__F1_S0_FUSION_ONLY,False,True,True,30699.818110921537,82,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C3_transient_relocation_error,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C3_transient_relocation_error__F1_S1_FUSION_SUPERVISOR,False,True,True,30.806198656803716,82,3,0.09811755522259746,7.024103669400641,0.07600506489396253,10.386109642164627
L2RAR2_R25_FACTORIAL_00_898000,R25C4_goal_verification_retry,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C4_goal_verification_retry__F0_S0_CLP3_BASELINE,False,True,True,8.548050418207842,2,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C4_goal_verification_retry,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C4_goal_verification_retry__F0_S1_SUPERVISOR_ONLY,False,True,True,10.973119746873472,2,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C4_goal_verification_retry,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C4_goal_verification_retry__F1_S0_FUSION_ONLY,False,True,True,8.548050418207842,2,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C4_goal_verification_retry,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C4_goal_verification_retry__F1_S1_FUSION_SUPERVISOR,False,True,True,10.973119746873472,2,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C5_secondary_loss_rearm,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C5_secondary_loss_rearm__F0_S0_CLP3_BASELINE,False,True,True,44.00201790900916,29,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C5_secondary_loss_rearm,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C5_secondary_loss_rearm__F0_S1_SUPERVISOR_ONLY,False,True,True,44.00201790900916,29,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C5_secondary_loss_rearm,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C5_secondary_loss_rearm__F1_S0_FUSION_ONLY,False,True,True,44.00201790900916,29,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C5_secondary_loss_rearm,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C5_secondary_loss_rearm__F1_S1_FUSION_SUPERVISOR,False,True,True,44.00201790900916,29,3,0.06022778817538945,7.024103669400641,0.18831507563902505,10.847512685540856
L2RAR2_R25_FACTORIAL_00_898000,R25C6_partial_slip_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C6_partial_slip_control__F0_S0_CLP3_BASELINE,False,False,False,5002.702618219132,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C6_partial_slip_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C6_partial_slip_control__F0_S1_SUPERVISOR_ONLY,False,False,False,5002.702618219132,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C6_partial_slip_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C6_partial_slip_control__F1_S0_FUSION_ONLY,False,False,False,5002.702618219132,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C6_partial_slip_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C6_partial_slip_control__F1_S1_FUSION_SUPERVISOR,False,False,False,5002.702618219132,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C7_commanded_release_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_00_898000__R25C7_commanded_release_control__F0_S0_CLP3_BASELINE,False,False,False,3568.3295442817107,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C7_commanded_release_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C7_commanded_release_control__F0_S1_SUPERVISOR_ONLY,False,False,False,3568.3295442817107,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C7_commanded_release_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_00_898000__R25C7_commanded_release_control__F1_S0_FUSION_ONLY,False,False,False,3568.3295442817107,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_00_898000,R25C7_commanded_release_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_00_898000__R25C7_commanded_release_control__F1_S1_FUSION_SUPERVISOR,False,False,False,3568.3295442817107,0,2,0.0001,7.052369794346954,0.3043468882940843,10.930527587966843
L2RAR2_R25_FACTORIAL_01_898001,R25C1_contact_absence_edge_missing,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C1_contact_absence_edge_missing__F0_S0_CLP3_BASELINE,False,True,False,17947.16240477528,23,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C1_contact_absence_edge_missing,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C1_contact_absence_edge_missing__F0_S1_SUPERVISOR_ONLY,False,True,False,17947.16240477528,23,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C1_contact_absence_edge_missing,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C1_contact_absence_edge_missing__F1_S0_FUSION_ONLY,True,True,True,17.69634279180369,0,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C1_contact_absence_edge_missing,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C1_contact_absence_edge_missing__F1_S1_FUSION_SUPERVISOR,True,True,True,17.69634279180369,0,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C2_rgb_detach_contact_masked,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C2_rgb_detach_contact_masked__F0_S0_CLP3_BASELINE,False,True,False,17947.16240477528,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C2_rgb_detach_contact_masked,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C2_rgb_detach_contact_masked__F0_S1_SUPERVISOR_ONLY,False,True,False,17947.16240477528,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C2_rgb_detach_contact_masked,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C2_rgb_detach_contact_masked__F1_S0_FUSION_ONLY,True,True,True,17.69634279180369,0,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C2_rgb_detach_contact_masked,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C2_rgb_detach_contact_masked__F1_S1_FUSION_SUPERVISOR,True,True,True,17.69634279180369,0,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C3_transient_relocation_error,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C3_transient_relocation_error__F0_S0_CLP3_BASELINE,False,True,True,33881.37779170141,82,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C3_transient_relocation_error,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C3_transient_relocation_error__F0_S1_SUPERVISOR_ONLY,False,True,True,46.96056049734762,82,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C3_transient_relocation_error,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C3_transient_relocation_error__F1_S0_FUSION_ONLY,False,True,True,33881.37779170141,82,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C3_transient_relocation_error,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C3_transient_relocation_error__F1_S1_FUSION_SUPERVISOR,False,True,True,46.96056049734762,82,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C4_goal_verification_retry,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C4_goal_verification_retry__F0_S0_CLP3_BASELINE,False,True,True,17.69634279180369,2,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C4_goal_verification_retry,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C4_goal_verification_retry__F0_S1_SUPERVISOR_ONLY,False,True,True,17.69634279180369,2,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C4_goal_verification_retry,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C4_goal_verification_retry__F1_S0_FUSION_ONLY,False,True,True,17.69634279180369,2,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C4_goal_verification_retry,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C4_goal_verification_retry__F1_S1_FUSION_SUPERVISOR,False,True,True,17.69634279180369,2,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C5_secondary_loss_rearm,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C5_secondary_loss_rearm__F0_S0_CLP3_BASELINE,False,True,True,41.76602474218989,14,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C5_secondary_loss_rearm,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C5_secondary_loss_rearm__F0_S1_SUPERVISOR_ONLY,False,True,True,41.76602474218989,14,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C5_secondary_loss_rearm,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C5_secondary_loss_rearm__F1_S0_FUSION_ONLY,False,True,True,41.76602474218989,14,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C5_secondary_loss_rearm,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C5_secondary_loss_rearm__F1_S1_FUSION_SUPERVISOR,False,True,True,41.76602474218989,14,3,0.07131334323422715,6.746726148605861,0.19010489510489492,9.707832167832166
L2RAR2_R25_FACTORIAL_01_898001,R25C6_partial_slip_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C6_partial_slip_control__F0_S0_CLP3_BASELINE,False,False,False,6587.3247507611895,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C6_partial_slip_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C6_partial_slip_control__F0_S1_SUPERVISOR_ONLY,False,False,False,6587.3247507611895,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C6_partial_slip_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C6_partial_slip_control__F1_S0_FUSION_ONLY,False,False,False,6587.3247507611895,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C6_partial_slip_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C6_partial_slip_control__F1_S1_FUSION_SUPERVISOR,False,False,False,6587.3247507611895,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C7_commanded_release_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_01_898001__R25C7_commanded_release_control__F0_S0_CLP3_BASELINE,False,False,False,4633.139811462092,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C7_commanded_release_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C7_commanded_release_control__F0_S1_SUPERVISOR_ONLY,False,False,False,4633.139811462092,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C7_commanded_release_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_01_898001__R25C7_commanded_release_control__F1_S0_FUSION_ONLY,False,False,False,4633.139811462092,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_01_898001,R25C7_commanded_release_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_01_898001__R25C7_commanded_release_control__F1_S1_FUSION_SUPERVISOR,False,False,False,4633.139811462092,0,2,0.0001,6.752621061175284,0.2821894974943717,9.841430601918411
L2RAR2_R25_FACTORIAL_02_898002,R25C1_contact_absence_edge_missing,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C1_contact_absence_edge_missing__F0_S0_CLP3_BASELINE,False,True,False,137344.1950205517,32,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C1_contact_absence_edge_missing,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C1_contact_absence_edge_missing__F0_S1_SUPERVISOR_ONLY,False,True,False,137344.1950205517,32,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C1_contact_absence_edge_missing,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C1_contact_absence_edge_missing__F1_S0_FUSION_ONLY,True,True,True,137344.1950205517,11,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C1_contact_absence_edge_missing,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C1_contact_absence_edge_missing__F1_S1_FUSION_SUPERVISOR,True,True,True,137344.1950205517,11,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C2_rgb_detach_contact_masked,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C2_rgb_detach_contact_masked__F0_S0_CLP3_BASELINE,False,True,False,137344.1950205517,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C2_rgb_detach_contact_masked,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C2_rgb_detach_contact_masked__F0_S1_SUPERVISOR_ONLY,False,True,False,137344.1950205517,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C2_rgb_detach_contact_masked,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C2_rgb_detach_contact_masked__F1_S0_FUSION_ONLY,True,True,True,137344.1950205517,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C2_rgb_detach_contact_masked,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C2_rgb_detach_contact_masked__F1_S1_FUSION_SUPERVISOR,True,True,True,137344.1950205517,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C3_transient_relocation_error,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C3_transient_relocation_error__F0_S0_CLP3_BASELINE,False,True,True,137344.1950205517,87,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C3_transient_relocation_error,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C3_transient_relocation_error__F0_S1_SUPERVISOR_ONLY,False,True,True,137344.1950205517,89,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C3_transient_relocation_error,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C3_transient_relocation_error__F1_S0_FUSION_ONLY,False,True,True,137344.1950205517,87,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C3_transient_relocation_error,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C3_transient_relocation_error__F1_S1_FUSION_SUPERVISOR,False,True,True,137344.1950205517,89,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C4_goal_verification_retry,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C4_goal_verification_retry__F0_S0_CLP3_BASELINE,False,True,True,137344.1950205517,13,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C4_goal_verification_retry,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C4_goal_verification_retry__F0_S1_SUPERVISOR_ONLY,False,True,True,137344.1950205517,13,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C4_goal_verification_retry,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C4_goal_verification_retry__F1_S0_FUSION_ONLY,False,True,True,137344.1950205517,13,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C4_goal_verification_retry,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C4_goal_verification_retry__F1_S1_FUSION_SUPERVISOR,False,True,True,137344.1950205517,13,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C5_secondary_loss_rearm,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C5_secondary_loss_rearm__F0_S0_CLP3_BASELINE,False,True,True,137344.1950205517,73,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C5_secondary_loss_rearm,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C5_secondary_loss_rearm__F0_S1_SUPERVISOR_ONLY,False,True,True,137344.1950205517,73,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C5_secondary_loss_rearm,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C5_secondary_loss_rearm__F1_S0_FUSION_ONLY,False,True,True,137344.1950205517,73,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C5_secondary_loss_rearm,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C5_secondary_loss_rearm__F1_S1_FUSION_SUPERVISOR,False,True,True,137344.1950205517,73,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C6_partial_slip_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C6_partial_slip_control__F0_S0_CLP3_BASELINE,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C6_partial_slip_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C6_partial_slip_control__F0_S1_SUPERVISOR_ONLY,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C6_partial_slip_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C6_partial_slip_control__F1_S0_FUSION_ONLY,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C6_partial_slip_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C6_partial_slip_control__F1_S1_FUSION_SUPERVISOR,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
