episode_id,object_id,event,loss_id,onset_tick,known_at_ns,kind
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R4_three_cycles_at_40pct_then_success:obj:209:3,209,10450000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R4_three_cycles_at_40pct_then_success:obj:209:3,231,11550000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,obj,RELEASE_OR_LOSS_AMBIGUOUS,,271,13550000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:45:1,45,2250000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:45:1,67,3350000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,RELEASE_OR_LOSS_AMBIGUOUS,,87,4350000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:127:2,127,6350000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:127:2,149,7450000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,RELEASE_OR_LOSS_AMBIGUOUS,,169,8450000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:209:3,209,10450000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:209:3,231,11550000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,obj,RELEASE_OR_LOSS_AMBIGUOUS,,271,13550000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:45:1,45,2250000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:45:1,67,3350000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,RELEASE_OR_LOSS_AMBIGUOUS,,87,4350000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:127:2,127,6350000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:127:2,149,7450000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,RELEASE_OR_LOSS_AMBIGUOUS,,169,8450000000,RELEASE_OR_LOSS_AMBIGUOUS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:209:3,209,10450000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R6_three_closed_cycles_then_stop,obj,OBSERVED_SIM_HOLD_REESTABLISHED,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:209:3,231,11550000000,OBSERVED_SIM_HOLD_REESTABLISHED
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,obj,OBSERVED_SIM_HELD_LOSS,P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal:obj:45:1,45,2250000000,OBSERVED_SIM_HELD_LOSS
P1V5_F07_920007__R8_commanded_release,obj,RELEASE_OR_LOSS_AMBIGUOUS,,35,1750000000,RELEASE_OR_LOSS_AMBIGUOUS
