boundary_error_sum,boundary_estimability,boundary_f1,boundary_fn,boundary_fp,boundary_mae,boundary_matched_count,boundary_precision,boundary_recall,boundary_tp,episode_id,frame_count,model,prediction_path,root_family_id,split,tolerance,unknown_gold_frame_count,unknown_predicted_frame_count
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_084_r00,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r00.npz,u2_family_084,val,1,0,4
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_084_r00,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r00.npz,u2_family_084,val,2,0,4
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_084_r01,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r01.npz,u2_family_084,val,1,0,4
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_084_r01,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r01.npz,u2_family_084,val,2,0,4
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_084_r02,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r02.npz,u2_family_084,val,1,0,4
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_084_r02,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r02.npz,u2_family_084,val,2,0,4
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_084_r03,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r03.npz,u2_family_084,val,1,0,4
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_084_r03,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r03.npz,u2_family_084,val,2,0,4
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_084_r04,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r04.npz,u2_family_084,val,1,0,4
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_084_r04,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r04.npz,u2_family_084,val,2,0,4
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_084_r05,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r05.npz,u2_family_084,val,1,0,4
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_084_r05,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_084_r05.npz,u2_family_084,val,2,0,4
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_085_r00,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r00.npz,u2_family_085,val,1,0,4
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_085_r00,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r00.npz,u2_family_085,val,2,0,4
0.0,estimable,0.5714285714285715,0,12,0.0,8,0.4,1.0,8,formal_u2_family_085_r01,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r01.npz,u2_family_085,val,1,0,5
0.0,estimable,0.5714285714285715,0,12,0.0,8,0.4,1.0,8,formal_u2_family_085_r01,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r01.npz,u2_family_085,val,2,0,5
1.0,estimable,0.3846153846153846,0,16,0.2,5,0.23809523809523808,1.0,5,formal_u2_family_085_r02,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r02.npz,u2_family_085,val,1,0,4
1.0,estimable,0.3846153846153846,0,16,0.2,5,0.23809523809523808,1.0,5,formal_u2_family_085_r02,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r02.npz,u2_family_085,val,2,0,4
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_085_r03,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r03.npz,u2_family_085,val,1,0,5
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_085_r03,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r03.npz,u2_family_085,val,2,0,5
0.0,estimable,0.3448275862068966,0,19,0.0,5,0.20833333333333334,1.0,5,formal_u2_family_085_r04,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r04.npz,u2_family_085,val,1,0,3
0.0,estimable,0.3448275862068966,0,19,0.0,5,0.20833333333333334,1.0,5,formal_u2_family_085_r04,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r04.npz,u2_family_085,val,2,0,3
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_085_r05,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r05.npz,u2_family_085,val,1,0,4
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_085_r05,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_085_r05.npz,u2_family_085,val,2,0,4
0.0,estimable,0.5,0,16,0.0,8,0.3333333333333333,1.0,8,formal_u2_family_086_r00,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r00.npz,u2_family_086,val,1,0,6
0.0,estimable,0.5,0,16,0.0,8,0.3333333333333333,1.0,8,formal_u2_family_086_r00,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r00.npz,u2_family_086,val,2,0,6
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_086_r01,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r01.npz,u2_family_086,val,1,0,6
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_086_r01,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r01.npz,u2_family_086,val,2,0,6
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_086_r02,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r02.npz,u2_family_086,val,1,0,6
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_086_r02,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r02.npz,u2_family_086,val,2,0,6
0.0,estimable,0.5714285714285715,0,12,0.0,8,0.4,1.0,8,formal_u2_family_086_r03,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r03.npz,u2_family_086,val,1,0,6
0.0,estimable,0.5714285714285715,0,12,0.0,8,0.4,1.0,8,formal_u2_family_086_r03,30,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r03.npz,u2_family_086,val,2,0,6
0.0,estimable,0.5333333333333333,0,14,0.0,8,0.36363636363636365,1.0,8,formal_u2_family_086_r04,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r04.npz,u2_family_086,val,1,0,6
0.0,estimable,0.5333333333333333,0,14,0.0,8,0.36363636363636365,1.0,8,formal_u2_family_086_r04,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r04.npz,u2_family_086,val,2,0,6
1.0,estimable,0.5333333333333333,0,14,0.125,8,0.36363636363636365,1.0,8,formal_u2_family_086_r05,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r05.npz,u2_family_086,val,1,0,6
1.0,estimable,0.5333333333333333,0,14,0.125,8,0.36363636363636365,1.0,8,formal_u2_family_086_r05,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_086_r05.npz,u2_family_086,val,2,0,6
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_087_r00,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r00.npz,u2_family_087,val,1,0,4
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_087_r00,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r00.npz,u2_family_087,val,2,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r01,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r01.npz,u2_family_087,val,1,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r01,27,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r01.npz,u2_family_087,val,2,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r02,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r02.npz,u2_family_087,val,1,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r02,29,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r02.npz,u2_family_087,val,2,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r03,23,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r03.npz,u2_family_087,val,1,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r03,23,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r03.npz,u2_family_087,val,2,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r04,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r04.npz,u2_family_087,val,1,0,4
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_087_r04,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r04.npz,u2_family_087,val,2,0,4
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_087_r05,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r05.npz,u2_family_087,val,1,0,4
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_087_r05,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_087_r05.npz,u2_family_087,val,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r00,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r00.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r00,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r00.npz,u2_family_088,val,2,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r01,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r01.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r01,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r01.npz,u2_family_088,val,2,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r02,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r02.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r02,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r02.npz,u2_family_088,val,2,0,1
0.0,estimable,0.6,0,4,0.0,3,0.42857142857142855,1.0,3,formal_u2_family_088_r03,8,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r03.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6,0,4,0.0,3,0.42857142857142855,1.0,3,formal_u2_family_088_r03,8,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r03.npz,u2_family_088,val,2,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r04,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r04.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r04,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r04.npz,u2_family_088,val,2,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r05,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r05.npz,u2_family_088,val,1,0,1
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_088_r05,7,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_088_r05.npz,u2_family_088,val,2,0,1
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r00,33,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r00.npz,u2_family_089,val,1,0,4
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r00,33,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r00.npz,u2_family_089,val,2,0,4
3.0,estimable,0.4444444444444445,0,15,0.5,6,0.2857142857142857,1.0,6,formal_u2_family_089_r01,32,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r01.npz,u2_family_089,val,1,0,3
3.0,estimable,0.4444444444444445,0,15,0.5,6,0.2857142857142857,1.0,6,formal_u2_family_089_r01,32,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r01.npz,u2_family_089,val,2,0,3
0.0,estimable,0.4444444444444445,0,15,0.0,6,0.2857142857142857,1.0,6,formal_u2_family_089_r02,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r02.npz,u2_family_089,val,1,0,4
0.0,estimable,0.4444444444444445,0,15,0.0,6,0.2857142857142857,1.0,6,formal_u2_family_089_r02,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r02.npz,u2_family_089,val,2,0,4
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r03,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r03.npz,u2_family_089,val,1,0,4
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r03,31,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r03.npz,u2_family_089,val,2,0,4
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r04,32,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r04.npz,u2_family_089,val,1,0,4
1.0,estimable,0.4615384615384615,0,14,0.16666666666666666,6,0.3,1.0,6,formal_u2_family_089_r04,32,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r04.npz,u2_family_089,val,2,0,4
1.0,estimable,0.42857142857142855,0,16,0.16666666666666666,6,0.2727272727272727,1.0,6,formal_u2_family_089_r05,35,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r05.npz,u2_family_089,val,1,0,4
1.0,estimable,0.42857142857142855,0,16,0.16666666666666666,6,0.2727272727272727,1.0,6,formal_u2_family_089_r05,35,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_089_r05.npz,u2_family_089,val,2,0,4
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_090_r00,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r00.npz,u2_family_090,val,1,0,4
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_090_r00,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r00.npz,u2_family_090,val,2,0,4
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_090_r01,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r01.npz,u2_family_090,val,1,0,5
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_090_r01,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r01.npz,u2_family_090,val,2,0,5
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_090_r02,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r02.npz,u2_family_090,val,1,0,5
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_090_r02,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r02.npz,u2_family_090,val,2,0,5
1.0,estimable,0.3076923076923077,0,18,0.25,4,0.18181818181818182,1.0,4,formal_u2_family_090_r03,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r03.npz,u2_family_090,val,1,0,3
1.0,estimable,0.3076923076923077,0,18,0.25,4,0.18181818181818182,1.0,4,formal_u2_family_090_r03,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r03.npz,u2_family_090,val,2,0,3
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_090_r04,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r04.npz,u2_family_090,val,1,0,3
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_090_r04,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r04.npz,u2_family_090,val,2,0,3
0.0,estimable,0.3076923076923077,0,18,0.0,4,0.18181818181818182,1.0,4,formal_u2_family_090_r05,23,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r05.npz,u2_family_090,val,1,0,4
0.0,estimable,0.3076923076923077,0,18,0.0,4,0.18181818181818182,1.0,4,formal_u2_family_090_r05,23,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_090_r05.npz,u2_family_090,val,2,0,4
0.0,estimable,0.4117647058823529,0,20,0.0,7,0.25925925925925924,1.0,7,formal_u2_family_091_r00,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r00.npz,u2_family_091,val,1,0,7
0.0,estimable,0.4117647058823529,0,20,0.0,7,0.25925925925925924,1.0,7,formal_u2_family_091_r00,28,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r00.npz,u2_family_091,val,2,0,7
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_091_r01,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r01.npz,u2_family_091,val,1,0,5
0.0,estimable,0.2857142857142857,0,20,0.0,4,0.16666666666666666,1.0,4,formal_u2_family_091_r01,25,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r01.npz,u2_family_091,val,2,0,5
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_091_r02,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r02.npz,u2_family_091,val,1,0,4
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_091_r02,24,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r02.npz,u2_family_091,val,2,0,4
0.0,estimable,0.43750000000000006,0,18,0.0,7,0.28,1.0,7,formal_u2_family_091_r03,26,weak_zero_gold,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/weak_events_v1/posteriors/weak_zero_gold/formal_u2_family_091_r03.npz,u2_family_091,val,1,0,6
