boundary_error_sum,boundary_estimability,boundary_f1,boundary_fn,boundary_fp,boundary_mae,boundary_matched_count,boundary_precision,boundary_recall,boundary_tp,episodes,model,root_family_id,split,tolerance
0.0,estimable,0.5255474452554745,0,65,0.0,36,0.3564356435643564,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_085,val,2
0.0,estimable,0.631578947368421,0,56,0.0,48,0.46153846153846156,1.0,48,6,boundary_model:causal_weak_only_s623,u2_family_086,val,1
0.0,estimable,0.631578947368421,0,56,0.0,48,0.46153846153846156,1.0,48,6,boundary_model:causal_weak_only_s623,u2_family_086,val,2
0.0,estimable,0.5405405405405406,0,51,0.0,30,0.37037037037037035,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_087,val,1
0.0,estimable,0.5405405405405406,0,51,0.0,30,0.37037037037037035,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_087,val,2
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_088,val,1
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_088,val,2
7.0,estimable,0.5538461538461539,0,58,0.19444444444444445,36,0.3829787234042553,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_089,val,1
7.0,estimable,0.5538461538461539,0,58,0.19444444444444445,36,0.3829787234042553,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_089,val,2
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_090,val,1
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_090,val,2
0.0,estimable,0.39215686274509803,0,93,0.0,30,0.24390243902439024,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_091,val,1
0.0,estimable,0.39215686274509803,0,93,0.0,30,0.24390243902439024,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_091,val,2
0.0,estimable,0.5060240963855421,0,82,0.0,42,0.3387096774193548,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_092,val,1
0.0,estimable,0.5060240963855421,0,82,0.0,42,0.3387096774193548,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_092,val,2
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_093,val,1
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_093,val,2
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_094,val,1
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_094,val,2
0.0,estimable,0.32653061224489793,4,95,0.0,24,0.20168067226890757,0.8571428571428571,24,6,boundary_model:causal_weak_only_s623,u2_family_095,val,1
0.0,estimable,0.32653061224489793,4,95,0.0,24,0.20168067226890757,0.8571428571428571,24,6,boundary_model:causal_weak_only_s623,u2_family_095,val,2
0.0,estimable,0.5263157894736842,0,54,0.0,30,0.35714285714285715,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_096,val,1
0.0,estimable,0.5263157894736842,0,54,0.0,30,0.35714285714285715,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_096,val,2
0.0,estimable,0.40223463687150846,0,107,0.0,36,0.2517482517482518,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_097,val,1
0.0,estimable,0.40223463687150846,0,107,0.0,36,0.2517482517482518,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_097,val,2
0.0,estimable,0.6399999999999999,0,54,0.0,48,0.47058823529411764,1.0,48,6,boundary_model:causal_weak_only_s623,u2_family_098,val,1
0.0,estimable,0.6399999999999999,0,54,0.0,48,0.47058823529411764,1.0,48,6,boundary_model:causal_weak_only_s623,u2_family_098,val,2
0.0,estimable,0.48387096774193555,0,64,0.0,30,0.3191489361702128,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_099,val,1
0.0,estimable,0.48387096774193555,0,64,0.0,30,0.3191489361702128,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_099,val,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_100,val,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_100,val,2
7.0,estimable,0.532258064516129,0,58,0.21212121212121213,33,0.3626373626373626,1.0,33,6,boundary_model:causal_weak_only_s623,u2_family_101,val,1
7.0,estimable,0.532258064516129,0,58,0.21212121212121213,33,0.3626373626373626,1.0,33,6,boundary_model:causal_weak_only_s623,u2_family_101,val,2
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_102,test,1
0.0,estimable,0.32,0,102,0.0,24,0.19047619047619047,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_102,test,2
0.0,estimable,0.43636363636363634,0,93,0.0,36,0.27906976744186046,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_103,test,1
0.0,estimable,0.43636363636363634,0,93,0.0,36,0.27906976744186046,1.0,36,6,boundary_model:causal_weak_only_s623,u2_family_103,test,2
0.0,estimable,0.5153374233128835,0,79,0.0,42,0.34710743801652894,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_104,test,1
0.0,estimable,0.5153374233128835,0,79,0.0,42,0.34710743801652894,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_104,test,2
0.0,estimable,0.3116883116883117,0,106,0.0,24,0.18461538461538463,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_105,test,1
0.0,estimable,0.3116883116883117,0,106,0.0,24,0.18461538461538463,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_105,test,2
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_106,test,1
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_106,test,2
2.0,estimable,0.3246753246753247,5,99,0.08,25,0.20161290322580644,0.8333333333333334,25,6,boundary_model:causal_weak_only_s623,u2_family_107,test,1
2.0,estimable,0.3246753246753247,5,99,0.08,25,0.20161290322580644,0.8333333333333334,25,6,boundary_model:causal_weak_only_s623,u2_family_107,test,2
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_108,test,1
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_108,test,2
0.0,estimable,0.45161290322580644,0,85,0.0,35,0.2916666666666667,1.0,35,6,boundary_model:causal_weak_only_s623,u2_family_109,test,1
0.0,estimable,0.45161290322580644,0,85,0.0,35,0.2916666666666667,1.0,35,6,boundary_model:causal_weak_only_s623,u2_family_109,test,2
0.0,estimable,0.5753424657534247,0,62,0.0,42,0.40384615384615385,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_110,test,1
0.0,estimable,0.5753424657534247,0,62,0.0,42,0.40384615384615385,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_110,test,2
0.0,estimable,0.4878048780487805,0,63,0.0,30,0.3225806451612903,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_111,test,1
0.0,estimable,0.4878048780487805,0,63,0.0,30,0.3225806451612903,1.0,30,6,boundary_model:causal_weak_only_s623,u2_family_111,test,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_112,test,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_112,test,2
0.0,estimable,0.4806201550387597,4,63,0.0,31,0.32978723404255317,0.8857142857142857,31,6,boundary_model:causal_weak_only_s623,u2_family_113,test,1
8.0,estimable,0.5426356589147286,0,59,0.22857142857142856,35,0.3723404255319149,1.0,35,6,boundary_model:causal_weak_only_s623,u2_family_113,test,2
0.0,estimable,0.3178807947019867,0,103,0.0,24,0.1889763779527559,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_114,test,1
0.0,estimable,0.3178807947019867,0,103,0.0,24,0.1889763779527559,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_114,test,2
0.0,estimable,0.2966507177033493,0,147,0.0,31,0.17415730337078653,1.0,31,6,boundary_model:causal_weak_only_s623,u2_family_115,test,1
0.0,estimable,0.2966507177033493,0,147,0.0,31,0.17415730337078653,1.0,31,6,boundary_model:causal_weak_only_s623,u2_family_115,test,2
0.0,estimable,0.4799999999999999,0,91,0.0,42,0.3157894736842105,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_116,test,1
0.0,estimable,0.4799999999999999,0,91,0.0,42,0.3157894736842105,1.0,42,6,boundary_model:causal_weak_only_s623,u2_family_116,test,2
0.0,estimable,0.33333333333333337,0,96,0.0,24,0.2,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_117,test,1
0.0,estimable,0.33333333333333337,0,96,0.0,24,0.2,1.0,24,6,boundary_model:causal_weak_only_s623,u2_family_117,test,2
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_118,test,1
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:causal_weak_only_s623,u2_family_118,test,2
0.0,estimable,0.32876712328767127,4,94,0.0,24,0.2033898305084746,0.8571428571428571,24,6,boundary_model:causal_weak_only_s623,u2_family_119,test,1
12.0,estimable,0.36986301369863017,1,91,0.4444444444444444,27,0.2288135593220339,0.9642857142857143,27,6,boundary_model:causal_weak_only_s623,u2_family_119,test,2
0.0,estimable,0.4918032786885246,0,62,0.0,30,0.32608695652173914,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_084,val,1
0.0,estimable,0.4918032786885246,0,62,0.0,30,0.32608695652173914,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_084,val,2
0.0,estimable,0.5217391304347826,0,66,0.0,36,0.35294117647058826,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_085,val,1
0.0,estimable,0.5217391304347826,0,66,0.0,36,0.35294117647058826,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_085,val,2
0.0,estimable,0.5853658536585366,0,68,0.0,48,0.41379310344827586,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_086,val,1
0.0,estimable,0.5853658536585366,0,68,0.0,48,0.41379310344827586,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_086,val,2
0.0,estimable,0.5128205128205129,0,57,0.0,30,0.3448275862068966,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_087,val,1
0.0,estimable,0.5128205128205129,0,57,0.0,30,0.3448275862068966,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_087,val,2
0.0,estimable,0.8571428571428571,0,6,0.0,18,0.75,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_088,val,1
0.0,estimable,0.8571428571428571,0,6,0.0,18,0.75,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_088,val,2
0.0,estimable,0.4651162790697674,6,63,0.0,30,0.3225806451612903,0.8333333333333334,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_089,val,1
4.0,estimable,0.4806201550387597,5,62,0.12903225806451613,31,0.3333333333333333,0.8611111111111112,31,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_089,val,2
0.0,estimable,0.3018867924528302,0,111,0.0,24,0.17777777777777778,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_090,val,1
0.0,estimable,0.3018867924528302,0,111,0.0,24,0.17777777777777778,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_090,val,2
0.0,estimable,0.3571428571428571,0,108,0.0,30,0.21739130434782608,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_091,val,1
0.0,estimable,0.3571428571428571,0,108,0.0,30,0.21739130434782608,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_091,val,2
0.0,estimable,0.49122807017543857,0,87,0.0,42,0.32558139534883723,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_092,val,1
0.0,estimable,0.49122807017543857,0,87,0.0,42,0.32558139534883723,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_092,val,2
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_093,val,1
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_093,val,2
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_094,val,1
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_094,val,2
0.0,estimable,0.3037974683544304,4,106,0.0,24,0.18461538461538463,0.8571428571428571,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_095,val,1
0.0,estimable,0.3037974683544304,4,106,0.0,24,0.18461538461538463,0.8571428571428571,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_095,val,2
0.0,estimable,0.48387096774193555,0,64,0.0,30,0.3191489361702128,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_096,val,1
0.0,estimable,0.48387096774193555,0,64,0.0,30,0.3191489361702128,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_096,val,2
0.0,estimable,0.38095238095238093,0,117,0.0,36,0.23529411764705882,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_097,val,1
0.0,estimable,0.38095238095238093,0,117,0.0,36,0.23529411764705882,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_097,val,2
0.0,estimable,0.5818181818181819,0,69,0.0,48,0.41025641025641024,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_098,val,1
0.0,estimable,0.5818181818181819,0,69,0.0,48,0.41025641025641024,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_098,val,2
0.0,estimable,0.46874999999999994,0,68,0.0,30,0.30612244897959184,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_099,val,1
0.0,estimable,0.46874999999999994,0,68,0.0,30,0.30612244897959184,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_099,val,2
0.0,estimable,0.8372093023255813,0,7,0.0,18,0.72,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_100,val,1
0.0,estimable,0.8372093023255813,0,7,0.0,18,0.72,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_100,val,2
0.0,estimable,0.44776119402985076,3,71,0.0,30,0.297029702970297,0.9090909090909091,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_101,val,1
13.0,estimable,0.4925373134328358,0,68,0.3939393939393939,33,0.32673267326732675,1.0,33,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_101,val,2
0.0,estimable,0.30379746835443033,0,110,0.0,24,0.1791044776119403,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_102,test,1
0.0,estimable,0.30379746835443033,0,110,0.0,24,0.1791044776119403,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_102,test,2
0.0,estimable,0.42857142857142855,0,96,0.0,36,0.2727272727272727,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_103,test,1
0.0,estimable,0.42857142857142855,0,96,0.0,36,0.2727272727272727,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_103,test,2
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_104,test,1
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_104,test,2
0.0,estimable,0.2909090909090909,0,117,0.0,24,0.1702127659574468,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_105,test,1
0.0,estimable,0.2909090909090909,0,117,0.0,24,0.1702127659574468,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_105,test,2
0.0,estimable,0.631578947368421,0,21,0.0,18,0.46153846153846156,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_106,test,1
0.0,estimable,0.631578947368421,0,21,0.0,18,0.46153846153846156,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_106,test,2
2.0,estimable,0.30120481927710846,5,111,0.08,25,0.18382352941176472,0.8333333333333334,25,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_107,test,1
2.0,estimable,0.30120481927710846,5,111,0.08,25,0.18382352941176472,0.8333333333333334,25,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_107,test,2
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_108,test,1
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_108,test,2
0.0,estimable,0.457516339869281,0,83,0.0,35,0.2966101694915254,1.0,35,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_109,test,1
0.0,estimable,0.457516339869281,0,83,0.0,35,0.2966101694915254,1.0,35,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_109,test,2
0.0,estimable,0.5675675675675675,0,64,0.0,42,0.39622641509433965,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_110,test,1
0.0,estimable,0.5675675675675675,0,64,0.0,42,0.39622641509433965,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_110,test,2
0.0,estimable,0.5,0,60,0.0,30,0.3333333333333333,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_111,test,1
0.0,estimable,0.5,0,60,0.0,30,0.3333333333333333,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_111,test,2
0.0,estimable,0.8571428571428571,0,6,0.0,18,0.75,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_112,test,1
0.0,estimable,0.8571428571428571,0,6,0.0,18,0.75,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_112,test,2
0.0,estimable,0.4761904761904761,5,61,0.0,30,0.32967032967032966,0.8571428571428571,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_113,test,1
0.0,estimable,0.4761904761904761,5,61,0.0,30,0.32967032967032966,0.8571428571428571,30,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_113,test,2
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_114,test,1
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_114,test,2
0.0,estimable,0.29107981220657275,0,151,0.0,31,0.17032967032967034,1.0,31,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_115,test,1
0.0,estimable,0.29107981220657275,0,151,0.0,31,0.17032967032967034,1.0,31,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_115,test,2
0.0,estimable,0.48837209302325585,0,88,0.0,42,0.3230769230769231,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_116,test,1
0.0,estimable,0.48837209302325585,0,88,0.0,42,0.3230769230769231,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_116,test,2
0.0,estimable,0.3243243243243243,0,100,0.0,24,0.1935483870967742,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_117,test,1
0.0,estimable,0.3243243243243243,0,100,0.0,24,0.1935483870967742,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_117,test,2
0.0,estimable,0.6206896551724138,0,22,0.0,18,0.45,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_118,test,1
0.0,estimable,0.6206896551724138,0,22,0.0,18,0.45,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_118,test,2
0.0,estimable,0.28402366863905326,4,117,0.0,24,0.1702127659574468,0.8571428571428571,24,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_119,test,1
12.0,estimable,0.3195266272189349,1,114,0.4444444444444444,27,0.19148936170212766,0.9642857142857143,27,6,boundary_model:causal_weak_plus_oracle30_s621,u2_family_119,test,2
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_084,val,1
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_084,val,2
0.0,estimable,0.5142857142857142,0,68,0.0,36,0.34615384615384615,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_085,val,1
0.0,estimable,0.5142857142857142,0,68,0.0,36,0.34615384615384615,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_085,val,2
0.0,estimable,0.6442953020134228,0,53,0.0,48,0.4752475247524752,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_086,val,1
0.0,estimable,0.6442953020134228,0,53,0.0,48,0.4752475247524752,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_086,val,2
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_087,val,1
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_087,val,2
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_088,val,1
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_088,val,2
6.0,estimable,0.48120300751879697,4,65,0.1875,32,0.32989690721649484,0.8888888888888888,32,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_089,val,1
22.0,estimable,0.5413533834586466,0,61,0.6111111111111112,36,0.3711340206185567,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_089,val,2
0.0,estimable,0.3157894736842105,0,104,0.0,24,0.1875,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_090,val,1
0.0,estimable,0.3157894736842105,0,104,0.0,24,0.1875,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_090,val,2
0.0,estimable,0.3680981595092025,0,103,0.0,30,0.22556390977443608,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_091,val,1
0.0,estimable,0.3680981595092025,0,103,0.0,30,0.22556390977443608,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_091,val,2
0.0,estimable,0.4855491329479769,0,89,0.0,42,0.32061068702290074,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_092,val,1
0.0,estimable,0.4855491329479769,0,89,0.0,42,0.32061068702290074,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_092,val,2
0.0,estimable,0.3116883116883117,0,106,0.0,24,0.18461538461538463,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_093,val,1
0.0,estimable,0.3116883116883117,0,106,0.0,24,0.18461538461538463,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_093,val,2
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_094,val,1
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_094,val,2
0.0,estimable,0.32432432432432434,4,96,0.0,24,0.2,0.8571428571428571,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_095,val,1
0.0,estimable,0.32432432432432434,4,96,0.0,24,0.2,0.8571428571428571,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_095,val,2
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_096,val,1
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_096,val,2
0.0,estimable,0.36734693877551017,0,124,0.0,36,0.225,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_097,val,1
0.0,estimable,0.36734693877551017,0,124,0.0,36,0.225,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_097,val,2
0.0,estimable,0.6399999999999999,0,54,0.0,48,0.47058823529411764,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_098,val,1
0.0,estimable,0.6399999999999999,0,54,0.0,48,0.47058823529411764,1.0,48,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_098,val,2
0.0,estimable,0.45454545454545453,0,72,0.0,30,0.29411764705882354,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_099,val,1
0.0,estimable,0.45454545454545453,0,72,0.0,30,0.29411764705882354,1.0,30,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_099,val,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_100,val,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_100,val,2
6.0,estimable,0.5039370078740157,1,62,0.1875,32,0.3404255319148936,0.9696969696969697,32,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_101,val,1
10.0,estimable,0.5196850393700788,0,61,0.30303030303030304,33,0.35106382978723405,1.0,33,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_101,val,2
0.0,estimable,0.3178807947019867,0,103,0.0,24,0.1889763779527559,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_102,test,1
0.0,estimable,0.3178807947019867,0,103,0.0,24,0.1889763779527559,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_102,test,2
0.0,estimable,0.4311377245508982,0,95,0.0,36,0.2748091603053435,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_103,test,1
0.0,estimable,0.4311377245508982,0,95,0.0,36,0.2748091603053435,1.0,36,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_103,test,2
0.0,estimable,0.48837209302325585,0,88,0.0,42,0.3230769230769231,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_104,test,1
0.0,estimable,0.48837209302325585,0,88,0.0,42,0.3230769230769231,1.0,42,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_104,test,2
0.0,estimable,0.3116883116883117,0,106,0.0,24,0.18461538461538463,1.0,24,6,boundary_model:causal_weak_plus_oracle30_s622,u2_family_105,test,1
