episode_id,method,signed_return,positive_weight_sum,weight_ess,all_weights_zero,training_run,harm_to_policy_established
unit_scale_clipped_closed_cycle,SPARSE_TERMINAL,0.0,0.0,0.0,True,False,False
unit_scale_clipped_closed_cycle,LINEAR_FIXED_ORDER,0.0,0.0,0.0,True,False,False
unit_scale_clipped_closed_cycle,UNORDERED_COMPLETION_PROGRESS,0.0,0.0,0.0,True,False,False
unit_scale_clipped_closed_cycle,GRAPH_COST_ONLY,1.5,3.0,3.0,False,False,False
unit_scale_clipped_closed_cycle,GRAPH_COST_PHI,1.5,3.0,3.0,False,False,False
unit_scale_clipped_closed_cycle,GRAPH_COST_DEBT,1.0,2.5,2.7777777777777777,False,False,False
unit_scale_clipped_closed_cycle,FULL_FROZEN,1.0,2.5,2.7777777777777777,False,False,False
unit_scale_clipped_closed_cycle,NO_RECOVERY_CREDIT,-0.5,1.0,1.0,False,False,False
