boundary_f1_tol1,boundary_f1_tol2,boundary_mae,boundary_precision_tol1,boundary_precision_tol2,boundary_recall_tol1,boundary_recall_tol2,causal,contact_reestablished_recall,episodes,evaluation_split,event_macro_f1,events_per_episode,job_id,method,offline_noncausal,recovery_start_recall,role,seed,split,test_used_for_selection,unknown_rate
0.4244521337946943,0.4244521337946943,1.6304347826086956,0.2703232125367287,0.2703232125367287,0.9874776386404294,0.9874776386404294,False,1.0,108,val,0.5420602605863192,18.90740740740741,offline_teacher_s621,offline_teacher_s621,True,1.0,training_teacher_upper_bound,621,val,False,0.6441491325212255
0.3775100401606426,0.3782402336619204,1.640926640926641,0.2341485507246377,0.2346014492753623,0.9736346516007532,0.975517890772128,False,1.0,108,test,0.556010656010656,20.444444444444443,offline_teacher_s621,offline_teacher_s621,True,1.0,training_teacher_upper_bound,621,test,False,0.7214663643235072
0.425925925925926,0.425925925925926,1.6268115942028984,0.27151992129857355,0.27151992129857355,0.9874776386404294,0.9874776386404294,False,1.0,108,val,0.5406221739916802,18.824074074074073,offline_teacher_s622,offline_teacher_s622,True,1.0,training_teacher_upper_bound,622,val,False,0.64968623108158
0.38000735023888277,0.38074237412715917,1.6332046332046333,0.23607305936073059,0.2365296803652968,0.9736346516007532,0.975517890772128,False,1.0,108,test,0.5561018747789176,20.27777777777778,offline_teacher_s622,offline_teacher_s622,True,1.0,training_teacher_upper_bound,622,test,False,0.7256235827664399
0.4204112718964204,0.4204112718964204,1.6304347826086956,0.26705370101596515,0.26705370101596515,0.9874776386404294,0.9874776386404294,False,1.0,108,val,0.5409472678765521,19.13888888888889,offline_teacher_s623,offline_teacher_s623,True,1.0,training_teacher_upper_bound,623,val,False,0.6507936507936508
0.3743664011585807,0.3750905141202027,1.640926640926641,0.2317346481398476,0.23218287763334827,0.9736346516007532,0.975517890772128,False,1.0,108,test,0.5552303860523039,20.65740740740741,offline_teacher_s623,offline_teacher_s623,True,1.0,training_teacher_upper_bound,623,test,False,0.7294028722600151
