episode_id,method,evidence_tier,root_group_id,cost_contract_id,transitions,signed_return,positive_weight_sum,debt_after,mirror_max_error,clip_count,recovery_cap_count,closed_in_supplied_z_cost_phi,positive_closed_return,closure_label,symbolic_task_position_closed,physical_feasibility,phi_entry_policy_verified_in_runtime
normalized_main__reset__p0.8__k8,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__reset__p0.8__k8,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,4.440892098500626e-16,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__reset__p0.8__k8,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,3.1999999999999993,7.200000000000004,0.0,0.0,0,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__reset__p0.8__k8,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,4.440892098500626e-16,4.0,1.3333333333333326,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__reset__p0.8__k8,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,3.1999999999999993,7.200000000000004,1.3333333333333326,0.0,0,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__reset__p0.8__k8,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,40,0.5333333333333334,4.533333333333333,4.0,0.0,0,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,1.5,3.0,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,1.5,3.0,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,1.0,2.5,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,1.0,2.5,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k1,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,4,-0.5,1.0,1.5,0.0,1,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,4.5,9.0,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,4.5,9.0,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,3.0,7.5,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,3.0,7.5,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k3,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,12,-1.5,3.0,4.5,0.0,3,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,12.0,24.0,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,12.0,24.0,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,8.0,20.0,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,8.0,20.0,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0__k8,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,32,-4.0,8.0,12.0,0.0,8,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.5,3.0,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.7,3.2,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.0,2.5,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.2,2.7,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k1,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,-0.30000000000000004,1.2,1.5,0.0,1,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,4.5,9.0,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,5.1,9.600000000000001,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,3.0,7.5,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,3.6,8.100000000000001,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k3,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,-0.9000000000000001,3.6,4.5,0.0,3,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,12.0,24.0,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,13.599999999999998,25.599999999999998,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,8.0,20.0,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,9.600000000000001,21.599999999999998,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.4__k8,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,-2.3999999999999995,9.600000000000001,12.0,0.0,8,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.5,3.0,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.9,3.4,0.0,0.0,1,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.0,2.5,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,1.4,2.9,0.0,0.0,1,1,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k1,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,5,-0.10000000000000009,1.4,1.5,0.0,1,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,0.0,1.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,4.5,9.0,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,5.7,10.2,0.0,0.0,3,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,3.0,7.5,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,4.199999999999999,8.7,0.0,0.0,3,3,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k3,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,15,-0.30000000000000027,4.199999999999999,4.5,0.0,3,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,0.0,4.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,12.0,24.0,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,15.200000000000001,27.199999999999996,0.0,0.0,8,0,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
