sampling,budget,repeat,spearman_to_full100,bottom_jaccard_to_full100,bottom_overlap,bottom_mistakes
random,25,103,0.5402079998914902,0.4074074074074074,22,16
random,25,104,0.5601619510077857,0.4074074074074074,22,16
random,25,105,0.536878102704609,0.4339622641509434,23,15
random,25,106,0.52008958847625,0.4074074074074074,22,16
random,25,107,0.5756025689715977,0.4339622641509434,23,15
random,25,108,0.6660167376502185,0.52,26,12
random,25,109,0.5904073868106232,0.49019607843137253,25,13
random,25,110,0.3516093372758593,0.26666666666666666,16,22
random,25,111,0.7393372080405828,0.5833333333333334,28,10
random,25,112,0.5864382985649568,0.4074074074074074,22,16
random,25,113,0.44907834413910974,0.3103448275862069,18,20
random,25,114,0.6832952418414129,0.46153846153846156,24,14
random,25,115,0.3401259392887177,0.3103448275862069,18,20
random,25,116,0.46940868892927873,0.35714285714285715,20,18
random,25,117,0.5171869489732253,0.3333333333333333,19,19
random,25,118,0.5813044244906818,0.46153846153846156,24,14
random,25,119,0.6075926403168489,0.4339622641509434,23,15
random,25,120,0.6444046198084801,0.4339622641509434,23,15
random,25,121,0.5260322003092532,0.4074074074074074,22,16
random,25,122,0.6550724981688958,0.49019607843137253,25,13
random,25,123,0.3999487968966173,0.26666666666666666,16,22
random,25,124,0.3685267069961751,0.35714285714285715,20,18
random,25,125,0.5340008952065758,0.3333333333333333,19,19
random,25,126,0.5109679760193148,0.35714285714285715,20,18
random,25,127,0.73672618886146,0.46153846153846156,24,14
random,25,128,0.5767860049372,0.46153846153846156,24,14
random,25,129,0.7336082250495076,0.52,26,12
random,25,130,0.2725514065594228,0.2459016393442623,15,23
random,25,131,0.5089283292190001,0.4074074074074074,22,16
random,25,132,0.2791959417301902,0.35714285714285715,20,18
random,25,133,0.7453645932235575,0.4339622641509434,23,15
random,25,134,0.5547449339446058,0.3333333333333333,19,19
random,25,135,0.646256069771858,0.4339622641509434,23,15
random,25,136,0.473723652442829,0.4074074074074074,22,16
random,25,137,0.7126827713425387,0.49019607843137253,25,13
random,25,138,0.6271176382822885,0.4339622641509434,23,15
random,25,139,0.6999396413748203,0.46153846153846156,24,14
random,25,140,0.4787422347611427,0.4339622641509434,23,15
random,25,141,0.6134996473428642,0.5510204081632653,27,11
random,25,142,0.5553383473944064,0.38181818181818183,21,17
random,25,143,0.730220681984646,0.52,26,12
random,25,144,0.7612189051352306,0.5833333333333334,28,10
random,25,145,0.333622127878903,0.3103448275862069,18,20
random,25,146,0.3847879309877113,0.288135593220339,17,21
random,25,147,0.5997087187694979,0.4339622641509434,23,15
random,25,148,0.26784818110300307,0.2459016393442623,15,23
random,25,149,0.7321365596940023,0.5510204081632653,27,11
random,25,150,0.3733926972845401,0.2459016393442623,15,23
random,25,151,0.5788476928085072,0.49019607843137253,25,13
random,25,152,0.42871917640995044,0.4074074074074074,22,16
random,25,153,0.5933829313946234,0.35714285714285715,20,18
random,25,154,0.5737816374142094,0.38181818181818183,21,17
random,25,155,0.6807062637332827,0.49019607843137253,25,13
random,25,156,0.6100849768060115,0.4074074074074074,22,16
random,25,157,0.6203459430865638,0.52,26,12
random,25,158,0.5821453761223992,0.46153846153846156,24,14
random,25,159,0.7371280145403252,0.49019607843137253,25,13
random,25,160,0.47710271817269356,0.288135593220339,17,21
random,25,161,0.4481594010254185,0.35714285714285715,20,18
random,25,162,0.5628068795268969,0.49019607843137253,25,13
random,25,163,0.6493943791878035,0.3333333333333333,19,19
random,25,164,0.7437895043810869,0.52,26,12
random,25,165,0.47490369747443234,0.35714285714285715,20,18
random,25,166,0.5084908987331471,0.38181818181818183,21,17
random,25,167,0.44983282695385624,0.1875,12,26
random,25,168,0.5524085804193908,0.38181818181818183,21,17
random,25,169,0.6297557849334022,0.35714285714285715,20,18
random,25,170,0.4669214388411144,0.3103448275862069,18,20
random,25,171,0.7073166182893418,0.52,26,12
random,25,172,0.6413646474785015,0.3103448275862069,18,20
random,25,173,0.5015004882944959,0.4074074074074074,22,16
random,25,174,0.5058001926050513,0.49019607843137253,25,13
random,25,175,0.5480902259718418,0.35714285714285715,20,18
random,25,176,0.6614423676857555,0.4339622641509434,23,15
random,25,177,0.6089693595203864,0.52,26,12
random,25,178,0.4438546103138649,0.4074074074074074,22,16
random,25,179,0.4890065919756938,0.3333333333333333,19,19
random,25,180,0.7011349456094187,0.46153846153846156,24,14
random,25,181,0.5480512302308549,0.4339622641509434,23,15
random,25,182,0.6017449746358137,0.52,26,12
random,25,183,0.6509542088272794,0.38181818181818183,21,17
random,25,184,0.7359988335187045,0.46153846153846156,24,14
random,25,185,0.5439041179502483,0.3103448275862069,18,20
random,25,186,0.5290433497002415,0.38181818181818183,21,17
random,25,187,0.5517066570816267,0.4339622641509434,23,15
random,25,188,0.32524991183571605,0.26666666666666666,16,22
random,25,189,0.516268005859534,0.35714285714285715,20,18
random,25,190,0.8041667796978,0.52,26,12
random,25,191,0.5573016981797466,0.4074074074074074,22,16
random,25,192,0.5457894772536148,0.35714285714285715,20,18
random,25,193,0.6287758050077314,0.4339622641509434,23,15
random,25,194,0.6130520440550147,0.5510204081632653,27,11
random,25,195,0.5470712503051842,0.35714285714285715,20,18
random,25,196,0.7430960583783198,0.49019607843137253,25,13
random,25,197,0.34633982584162987,0.3333333333333333,19,19
random,25,198,0.4798629384477661,0.46153846153846156,24,14
random,25,199,0.6122263516262921,0.49019607843137253,25,13
random,50,0,0.8304770365949597,0.52,26,12
random,50,1,0.6820948512058161,0.4339622641509434,23,15
random,50,2,0.8489491495537532,0.6888888888888889,31,7
random,50,3,0.5885728915172396,0.5510204081632653,27,11
random,50,4,0.7551304831402763,0.5833333333333334,28,10
random,50,5,0.8014760735697041,0.52,26,12
random,50,6,0.6676308222336762,0.49019607843137253,25,13
random,50,7,0.7180285787917424,0.46153846153846156,24,14
random,50,8,0.8072643979057594,0.5833333333333334,28,10
random,50,9,0.7523787402002009,0.52,26,12
random,50,10,0.7115485039199199,0.52,26,12
random,50,11,0.7841857011095137,0.5510204081632653,27,11
random,50,12,0.8013285679407536,0.5510204081632653,27,11
random,50,13,0.7924714483357298,0.5510204081632653,27,11
random,50,14,0.8116878713072729,0.6170212765957447,29,9
random,50,15,0.6523699237718038,0.4074074074074074,22,16
random,50,16,0.8296682988362315,0.6170212765957447,29,9
random,50,17,0.7830887339608822,0.52,26,12
random,50,18,0.7388438271437486,0.4074074074074074,22,16
random,50,19,0.7762136152781923,0.49019607843137253,25,13
random,50,20,0.7795502943330712,0.5510204081632653,27,11
random,50,21,0.8202737161923881,0.52,26,12
random,50,22,0.8336441689498957,0.6521739130434783,30,8
random,50,23,0.7411649214659686,0.49019607843137253,25,13
random,50,24,0.7801928763258553,0.52,26,12
random,50,25,0.7999840626102055,0.5510204081632653,27,11
random,50,26,0.7459580066733581,0.52,26,12
random,50,27,0.8186036811979494,0.5510204081632653,27,11
random,50,28,0.7961828255974827,0.6170212765957447,29,9
random,50,29,0.823050891137455,0.52,26,12
random,50,30,0.7861405745598568,0.52,26,12
random,50,31,0.7953876515747499,0.5833333333333334,28,10
random,50,32,0.8618957355614032,0.6521739130434783,30,8
random,50,33,0.7998789436562409,0.5833333333333334,28,10
random,50,34,0.7499813498630064,0.5510204081632653,27,11
random,50,35,0.8587557306784583,0.7674418604651163,33,5
random,50,36,0.7858557361039527,0.6170212765957447,29,9
random,50,37,0.8338137156498387,0.5510204081632653,27,11
random,50,38,0.847809795730136,0.5833333333333334,28,10
random,50,39,0.7860117190679,0.5833333333333334,28,10
random,50,40,0.8270877980630986,0.6170212765957447,29,9
random,50,41,0.7819578574722623,0.5833333333333334,28,10
random,50,42,0.8165318205246455,0.6170212765957447,29,9
random,50,43,0.7359903561837073,0.5833333333333334,28,10
random,50,44,0.8826753791064211,0.6888888888888889,31,7
random,50,45,0.7879394650462525,0.52,26,12
random,50,46,0.7677278029460436,0.52,26,12
random,50,47,0.8615515557605188,0.6888888888888889,31,7
random,50,48,0.803027425874183,0.52,26,12
random,50,49,0.7406647587011368,0.5833333333333334,28,10
random,50,50,0.853369232021268,0.5510204081632653,27,11
random,50,51,0.8529029785964247,0.6521739130434783,30,8
random,50,52,0.8559175189214118,0.6170212765957447,29,9
random,50,53,0.6982119605024009,0.5510204081632653,27,11
random,50,54,0.8369486341317853,0.5833333333333334,28,10
random,50,55,0.7619242194069936,0.6170212765957447,29,9
random,50,56,0.7438013726500828,0.35714285714285715,20,18
random,50,57,0.7290474188210401,0.49019607843137253,25,13
random,50,58,0.8101653419417845,0.6521739130434783,30,8
random,50,59,0.8480912432520413,0.6521739130434783,30,8
random,50,60,0.8075221088896727,0.5833333333333334,28,10
random,50,61,0.7644369015001493,0.6170212765957447,29,9
random,50,62,0.8487982529908038,0.6521739130434783,30,8
random,50,63,0.6132368499579525,0.52,26,12
random,50,64,0.7182252529636765,0.5510204081632653,27,11
random,50,65,0.8300056967691183,0.5833333333333334,28,10
random,50,66,0.6986765184602447,0.5833333333333334,28,10
random,50,67,0.7673683639421645,0.52,26,12
random,50,68,0.7155311559015817,0.49019607843137253,25,13
random,50,69,0.8046076011176521,0.5833333333333334,28,10
random,50,70,0.7644216422971545,0.5833333333333334,28,10
random,50,71,0.7863236849957953,0.5510204081632653,27,11
random,50,72,0.8212621734530561,0.5833333333333334,28,10
random,50,73,0.8613260586495946,0.5833333333333334,28,10
random,50,74,0.750354352602881,0.6170212765957447,29,9
random,50,75,0.8024577489623742,0.49019607843137253,25,13
random,50,76,0.8328116946531754,0.6170212765957447,29,9
random,50,77,0.7095495483275915,0.6170212765957447,29,9
random,50,78,0.7576262105634377,0.49019607843137253,25,13
random,50,79,0.7537249409977484,0.52,26,12
random,50,80,0.822191289368744,0.5833333333333334,28,10
random,50,81,0.8468043837994739,0.6170212765957447,29,9
random,50,82,0.774565621354746,0.46153846153846156,24,14
random,50,83,0.79389903154925,0.52,26,12
random,50,84,0.6361934731302391,0.4339622641509434,23,15
random,50,85,0.7495235737731603,0.52,26,12
random,50,86,0.8292173046143831,0.6170212765957447,29,9
random,50,87,0.5506605539429781,0.4074074074074074,22,16
random,50,88,0.8187138865529122,0.6170212765957447,29,9
random,50,89,0.8348530369204895,0.5833333333333334,28,10
random,50,90,0.7967491115752924,0.6170212765957447,29,9
random,50,91,0.8118794590782086,0.5510204081632653,27,11
random,50,92,0.6386671594824079,0.46153846153846156,24,14
random,50,93,0.85639903154925,0.6170212765957447,29,9
random,50,94,0.7431503133223016,0.52,26,12
random,50,95,0.86806553997233,0.5833333333333334,28,10
random,50,96,0.8167657949705668,0.52,26,12
random,50,97,0.8300158695711147,0.5510204081632653,27,11
random,50,98,0.7539572199766705,0.5510204081632653,27,11
random,50,99,0.7697199766703742,0.46153846153846156,24,14
random,50,100,0.8400920299487292,0.6521739130434783,30,8
random,50,101,0.8265672896942735,0.6521739130434783,30,8
random,50,102,0.8534268778992486,0.5833333333333334,28,10
random,50,103,0.788666820389008,0.6170212765957447,29,9
random,50,104,0.8142429400754144,0.7674418604651163,33,5
random,50,105,0.7947043783739796,0.6888888888888889,31,7
random,50,106,0.7834956460407456,0.5510204081632653,27,11
random,50,107,0.8009267422618888,0.6521739130434783,30,8
random,50,108,0.7437369449041046,0.46153846153846156,24,14
random,50,109,0.7307767951604591,0.49019607843137253,25,13
random,50,110,0.7507460054797493,0.6521739130434783,30,8
random,50,111,0.774908105688631,0.52,26,12
random,50,112,0.6869031956162007,0.52,26,12
random,50,113,0.8104027073217048,0.7272727272727273,32,6
random,50,114,0.717443642676939,0.5510204081632653,27,11
random,50,115,0.8451631717440253,0.6170212765957447,29,9
random,50,116,0.8216266988579335,0.5510204081632653,27,11
random,50,117,0.7182642487046633,0.5833333333333334,28,10
random,50,118,0.733699780267477,0.46153846153846156,24,14
random,50,119,0.8128594390038792,0.52,26,12
random,50,120,0.7334166372785721,0.52,26,12
random,50,121,0.8534387461682448,0.6888888888888889,31,7
random,50,122,0.8080646583294903,0.5510204081632653,27,11
random,50,123,0.6632293899031549,0.35714285714285715,20,18
random,50,124,0.7385352521498522,0.5510204081632653,27,11
random,50,125,0.7559358299650056,0.5833333333333334,28,10
random,50,126,0.758991061497979,0.49019607843137253,25,13
random,50,127,0.6485703822260804,0.3333333333333333,19,19
random,50,128,0.7704931096221144,0.5510204081632653,27,11
random,50,129,0.904458739115102,0.6888888888888889,31,7
random,50,130,0.82383928329219,0.5833333333333334,28,10
random,50,131,0.6785275886390147,0.52,26,12
random,50,132,0.7635247402544558,0.5833333333333334,28,10
random,50,133,0.8047059382036189,0.5833333333333334,28,10
random,50,134,0.7999450668692186,0.6521739130434783,30,8
random,50,135,0.7289609500040694,0.5510204081632653,27,11
random,50,136,0.7617444999050539,0.5510204081632653,27,11
random,50,137,0.867985853023357,0.6888888888888889,31,7
random,50,138,0.8851185470526003,0.6888888888888889,31,7
random,50,139,0.828756137590538,0.7674418604651163,33,5
random,50,140,0.8344206928356348,0.6170212765957447,29,9
random,50,141,0.7793163198871499,0.46153846153846156,24,14
random,50,142,0.8034902883650274,0.5833333333333334,28,10
random,50,143,0.8587608170794565,0.6170212765957447,29,9
random,50,144,0.7766273092260534,0.5833333333333334,28,10
random,50,145,0.7710950004069123,0.6170212765957447,29,9
random,50,146,0.6236215853294631,0.4339622641509434,23,15
random,50,147,0.7939380272902369,0.5833333333333334,28,10
random,50,148,0.6219278137970323,0.52,26,12
random,50,149,0.7261464747850148,0.52,26,12
random,50,150,0.7987904538426065,0.49019607843137253,25,13
random,50,151,0.7935480698803679,0.5833333333333334,28,10
random,50,152,0.7591351761929306,0.5510204081632653,27,11
random,50,153,0.8460617692537233,0.6170212765957447,29,9
random,50,154,0.7127963676315004,0.46153846153846156,24,14
random,50,155,0.7807405121666713,0.52,26,12
random,50,156,0.685541735615658,0.52,26,12
random,50,157,0.7506781867997723,0.6888888888888889,31,7
random,50,158,0.760452554051488,0.49019607843137253,25,13
random,50,159,0.8543746439519302,0.6888888888888889,31,7
random,50,160,0.6539263624772809,0.5510204081632653,27,11
random,50,161,0.8434202316686108,0.6170212765957447,29,9
random,50,162,0.8565024550362152,0.5833333333333334,28,10
random,50,163,0.8246005479749343,0.6521739130434783,30,8
random,50,164,0.6666728833789979,0.46153846153846156,24,14
random,50,165,0.8268504326831783,0.52,26,12
random,50,166,0.5849513740064564,0.4074074074074074,22,16
random,50,167,0.802574736185335,0.49019607843137253,25,13
random,50,168,0.686348777907387,0.49019607843137253,25,13
random,50,169,0.8421486314190382,0.52,26,12
random,50,170,0.7746080080297318,0.6888888888888889,31,7
random,50,171,0.8378031494994983,0.5833333333333334,28,10
random,50,172,0.8701136641076419,0.5510204081632653,27,11
random,50,173,0.860146013617991,0.6170212765957447,29,9
random,50,174,0.7385844206928358,0.49019607843137253,25,13
random,50,175,0.7320992594200147,0.52,26,12
random,50,176,0.7761915742071998,0.5510204081632653,27,11
random,50,177,0.8575756856468546,0.6170212765957447,29,9
random,50,178,0.7261566475870115,0.6170212765957447,29,9
random,50,179,0.5952496405609962,0.46153846153846156,24,14
random,50,180,0.8498782654694411,0.6888888888888889,31,7
random,50,181,0.8235612267042836,0.6170212765957447,29,9
random,50,182,0.7536944225917588,0.5510204081632653,27,11
random,50,183,0.7037815695955295,0.6521739130434783,30,8
random,50,184,0.6760505113528471,0.46153846153846156,24,14
random,50,185,0.8324742967202887,0.49019607843137253,25,13
random,50,186,0.7826801264140195,0.52,26,12
random,50,187,0.7865203591677293,0.49019607843137253,25,13
random,50,188,0.8580639801426905,0.6888888888888889,31,7
random,50,189,0.8164419607736757,0.6521739130434783,30,8
random,50,190,0.8421842362260262,0.5510204081632653,27,11
random,50,191,0.7423703985025637,0.46153846153846156,24,14
random,50,192,0.8434320999376069,0.6888888888888889,31,7
random,50,193,0.7571972574125819,0.5833333333333334,28,10
random,50,194,0.7762509155521798,0.52,26,12
random,50,195,0.8300786018500936,0.52,26,12
random,50,196,0.7749962699726013,0.5510204081632653,27,11
random,50,197,0.8389560670591109,0.5833333333333334,28,10
random,50,198,0.8525045438515587,0.5510204081632653,27,11
random,50,199,0.863589507093834,0.6888888888888889,31,7
random,75,0,0.9307808642812577,0.6888888888888889,31,7
random,75,1,0.9031277975205492,0.8536585365853658,35,3
random,75,2,0.94931570951903,0.7674418604651163,33,5
random,75,3,0.8113453869733881,0.49019607843137253,25,13
random,75,4,0.8549578845997342,0.6888888888888889,31,7
random,75,5,0.8835977131541114,0.6521739130434783,30,8
random,75,6,0.9294041450777203,0.8095238095238095,34,4
random,75,7,0.9297228928736132,0.7272727272727273,32,6
random,75,8,0.8963544068578251,0.6521739130434783,30,8
random,75,9,0.9298636166345661,0.7272727272727273,32,6
random,75,10,0.8984652632721157,0.5833333333333334,28,10
random,75,11,0.8464313810595991,0.52,26,12
random,75,12,0.8864138838401651,0.6521739130434783,30,8
random,75,13,0.9025852480807315,0.7272727272727273,32,6
random,75,14,0.924592409733337,0.7272727272727273,32,6
random,75,15,0.9081090795648755,0.6521739130434783,30,8
random,75,16,0.8906033827957573,0.6170212765957447,29,9
random,75,17,0.7873918292054365,0.5510204081632653,27,11
random,75,18,0.9297313702086104,0.7272727272727273,32,6
random,75,19,0.8354701869082821,0.7272727272727273,32,6
random,75,20,0.9284462062230423,0.6888888888888889,31,7
random,75,21,0.892036052410276,0.7272727272727273,32,6
random,75,22,0.8795709790304643,0.7272727272727273,32,6
random,75,23,0.9178274964056101,0.7272727272727273,32,6
random,75,24,0.8804237989311777,0.6521739130434783,30,8
random,75,25,0.9106387163280256,0.7674418604651163,33,5
random,75,26,0.9255740851260073,0.8095238095238095,34,4
random,75,27,0.9325136315546755,0.8095238095238095,34,4
random,75,28,0.8843301548978652,0.6888888888888889,31,7
random,75,29,0.9030379377695793,0.6888888888888889,31,7
random,75,30,0.8792946179095571,0.5510204081632653,27,11
random,75,31,0.8946521579903969,0.6888888888888889,31,7
random,75,32,0.871768439899086,0.7272727272727273,32,6
random,75,33,0.9642120825760248,0.8536585365853658,35,3
random,75,34,0.8952014892982124,0.7272727272727273,32,6
random,75,35,0.8839249382850013,0.5833333333333334,28,10
random,75,36,0.8674026123755528,0.7272727272727273,32,6
random,75,37,0.8976904348533762,0.7272727272727273,32,6
random,75,38,0.8509294550090878,0.6170212765957447,29,9
random,75,39,0.9117068605376666,0.6888888888888889,31,7
random,75,40,0.8391239182920543,0.6521739130434783,30,8
random,75,41,0.9164796001410629,0.6521739130434783,30,8
random,75,42,0.9146891869896645,0.6888888888888889,31,7
random,75,43,0.8930668963459296,0.6888888888888889,31,7
random,75,44,0.9238684453245802,0.7272727272727273,32,6
random,75,45,0.8966121178417386,0.7674418604651163,33,5
random,75,46,0.8867241543010607,0.6170212765957447,29,9
random,75,47,0.8460007324417439,0.5510204081632653,27,11
random,75,48,0.8998911510186367,0.6521739130434783,30,8
random,75,49,0.8810375579849715,0.6888888888888889,31,7
random,75,50,0.9013424707701491,0.5833333333333334,28,10
random,75,51,0.9112863847218079,0.7272727272727273,32,6
random,75,52,0.929024360469848,0.8095238095238095,34,4
random,75,53,0.8905609961207717,0.6170212765957447,29,9
random,75,54,0.9422066163904187,0.7272727272727273,32,6
random,75,55,0.8900320104169493,0.6888888888888889,31,7
random,75,56,0.9235903887366739,0.6521739130434783,30,8
random,75,57,0.90797683313892,0.6521739130434783,30,8
random,75,58,0.9049758565499282,0.7674418604651163,33,5
random,75,59,0.898107519735236,0.6521739130434783,30,8
random,75,60,0.7526381466511137,0.49019607843137253,25,13
random,75,61,0.8001976914521337,0.6521739130434783,30,8
random,75,62,0.9131700485581751,0.6521739130434783,30,8
random,75,63,0.896922388302634,0.7272727272727273,32,6
random,75,64,0.9235174836556983,0.7674418604651163,33,5
random,75,65,0.9060202642215772,0.6888888888888889,31,7
random,75,66,0.8984991726121043,0.8536585365853658,35,3
random,75,67,0.8946555489243958,0.6888888888888889,31,7
random,75,68,0.8326319751512358,0.6170212765957447,29,9
random,75,69,0.911330466863793,0.6888888888888889,31,7
random,75,70,0.9117645064156473,0.7674418604651163,33,5
random,75,71,0.9247704337682773,0.6521739130434783,30,8
random,75,72,0.9069985486802485,0.7674418604651163,33,5
random,75,73,0.8793064861785531,0.8095238095238095,34,4
random,75,74,0.8998046822016657,0.6521739130434783,30,8
random,75,75,0.9076004394650463,0.8095238095238095,34,4
random,75,76,0.9303756476683939,0.9,36,2
random,75,77,0.9336428125762961,0.7674418604651163,33,5
random,75,78,0.9213896725714131,0.8095238095238095,34,4
random,75,79,0.9170441906518734,0.7272727272727273,32,6
random,75,80,0.8932822206548573,0.8095238095238095,34,4
random,75,81,0.9189651547622278,0.7674418604651163,33,5
random,75,82,0.889372473754171,0.6170212765957447,29,9
random,75,83,0.8858509887963542,0.7272727272727273,32,6
random,75,84,0.9461282315601011,0.7272727272727273,32,6
random,75,85,0.925336719746087,0.6888888888888889,31,7
random,75,86,0.9227409597699592,0.7272727272727273,32,6
random,75,87,0.9100385210102271,0.7272727272727273,32,6
random,75,88,0.9251620866451457,0.7674418604651163,33,5
random,75,89,0.9524065458589915,0.7272727272727273,32,6
random,75,90,0.9266981797466296,0.7674418604651163,33,5
random,75,91,0.9085770284567183,0.8095238095238095,34,4
random,75,92,0.9327899926755827,0.8536585365853658,35,3
random,75,93,0.9427949434392211,0.6521739130434783,30,8
random,75,94,0.914958766242574,0.6521739130434783,30,8
random,75,95,0.9122205870384941,0.6521739130434783,30,8
random,75,96,0.9169763719718961,0.7272727272727273,32,6
random,75,97,0.8986466782410548,0.6888888888888889,31,7
random,75,98,0.8948047500203458,0.6170212765957447,29,9
random,75,99,0.8905152185117869,0.6888888888888889,31,7
random,75,100,0.9172849469657924,0.6521739130434783,30,8
random,75,101,0.9124104793424302,0.7674418604651163,33,5
random,75,102,0.8871412391829206,0.6521739130434783,30,8
random,75,103,0.9238107994465997,0.6888888888888889,31,7
random,75,104,0.8974089873314707,0.6170212765957447,29,9
random,75,105,0.9060033095515831,0.7674418604651163,33,5
random,75,106,0.9029904646935955,0.7272727272727273,32,6
random,75,107,0.9354925670726746,0.7674418604651163,33,5
random,75,108,0.9138702764289397,0.7272727272727273,32,6
random,75,109,0.8865732577381115,0.6888888888888889,31,7
random,75,110,0.9460231126061364,0.8095238095238095,34,4
random,75,111,0.9308164690882458,0.7674418604651163,33,5
random,75,112,0.947184507500746,0.8095238095238095,34,4
random,75,113,0.9332053820904431,0.7272727272727273,32,6
random,75,114,0.8925802973170931,0.6888888888888889,31,7
random,75,115,0.9330493991264955,0.6521739130434783,30,8
random,75,116,0.9249043756612322,0.6521739130434783,30,8
random,75,117,0.886232468871226,0.6888888888888889,31,7
random,75,118,0.9415809890676288,0.7272727272727273,32,6
random,75,119,0.8810867265279549,0.5833333333333334,28,10
random,75,120,0.8780959227409599,0.6888888888888889,31,7
random,75,121,0.9196213004910073,0.7272727272727273,32,6
random,75,122,0.9452855844613841,0.8095238095238095,34,4
random,75,123,0.9516893633182326,0.8095238095238095,34,4
random,75,124,0.9157302037273147,0.6888888888888889,31,7
random,75,125,0.947092952282777,0.7272727272727273,32,6
random,75,126,0.9542885142283591,0.7272727272727273,32,6
random,75,127,0.9126478447223505,0.6888888888888889,31,7
random,75,128,0.9273424572064131,0.8095238095238095,34,4
random,75,129,0.9050894528388901,0.6170212765957447,29,9
random,75,130,0.8208145701652064,0.6521739130434783,30,8
random,75,131,0.8962052057618751,0.7272727272727273,32,6
random,75,132,0.8826312969644361,0.6170212765957447,29,9
random,75,133,0.8711089032363074,0.7674418604651163,33,5
random,75,134,0.850678525893172,0.6170212765957447,29,9
random,75,135,0.9089975042725769,0.8095238095238095,34,4
random,75,136,0.9006269836963895,0.6521739130434783,30,8
random,75,137,0.9177579822586335,0.6888888888888889,31,7
random,75,138,0.8897641266310393,0.6170212765957447,29,9
random,75,139,0.8981210834712314,0.7674418604651163,33,5
random,75,140,0.9404009440360255,0.7272727272727273,32,6
random,75,141,0.9337411496622631,0.7272727272727273,32,6
random,75,142,0.7831073840978761,0.6170212765957447,29,9
random,75,143,0.8953218674551721,0.6888888888888889,31,7
random,75,144,0.8931940563708869,0.6521739130434783,30,8
random,75,145,0.930991102189187,0.7674418604651163,33,5
random,75,146,0.9412808914087297,0.7674418604651163,33,5
random,75,147,0.8787978460787241,0.6888888888888889,31,7
random,75,148,0.8920699617502645,0.7674418604651163,33,5
random,75,149,0.7773411008328136,0.6521739130434783,30,8
random,75,150,0.9100164799392346,0.6888888888888889,31,7
random,75,151,0.9381290182567888,0.8095238095238095,34,4
random,75,152,0.9254282749640562,0.6888888888888889,31,7
random,75,153,0.9353331931747282,0.7272727272727273,32,6
random,75,154,0.9129309877112554,0.7272727272727273,32,6
random,75,155,0.877107465480292,0.6521739130434783,30,8
random,75,156,0.9604922279792747,0.7674418604651163,33,5
random,75,157,0.9562705151506933,0.7674418604651163,33,5
random,75,158,0.895589751241082,0.7272727272727273,32,6
random,75,159,0.9598530369204895,0.7674418604651163,33,5
random,75,160,0.9324441174076988,0.6888888888888889,31,7
random,75,161,0.9043061470851532,0.6521739130434783,30,8
random,75,162,0.9072037001871797,0.6521739130434783,30,8
random,75,163,0.8578876515747499,0.7272727272727273,32,6
random,75,164,0.9268355125735834,0.6521739130434783,30,8
random,75,165,0.9250077991481976,0.7272727272727273,32,6
random,75,166,0.8941180858855765,0.6888888888888889,31,7
random,75,167,0.9135956107750319,0.6888888888888889,31,7
random,75,168,0.9050877573718905,0.7674418604651163,33,5
random,75,169,0.9050843664378917,0.6521739130434783,30,8
random,75,170,0.8834841168651494,0.6170212765957447,29,9
random,75,171,0.9244025174294008,0.7272727272727273,32,6
random,75,172,0.9262861812657679,0.7272727272727273,32,6
random,75,173,0.8899879282749642,0.7272727272727273,32,6
random,75,174,0.8899624962699726,0.8095238095238095,34,4
random,75,175,0.8716904484171122,0.6170212765957447,29,9
random,75,176,0.8995401893497545,0.6521739130434783,30,8
random,75,177,0.777220722675854,0.5833333333333334,28,10
random,75,178,0.8414178851422837,0.6170212765957447,29,9
random,75,179,0.9552718850880287,0.8095238095238095,34,4
random,75,180,0.8636742804438057,0.6521739130434783,30,8
random,75,181,0.93717277486911,0.7674418604651163,33,5
random,75,182,0.8723686352168842,0.6888888888888889,31,7
random,75,183,0.897497151615441,0.7272727272727273,32,6
random,75,184,0.9198434066679327,0.7272727272727273,32,6
random,75,185,0.9172476466918049,0.7674418604651163,33,5
random,75,186,0.9092196104495023,0.6888888888888889,31,7
random,75,187,0.9260488158858478,0.7674418604651163,33,5
random,75,188,0.8801406559422729,0.6888888888888889,31,7
random,75,189,0.8922361175162089,0.7272727272727273,32,6
random,75,190,0.9020630442449069,0.6521739130434783,30,8
random,75,191,0.9541952635433905,0.8095238095238095,34,4
random,75,192,0.8994655888017796,0.6521739130434783,30,8
random,75,193,0.9411655996527686,0.7272727272727273,32,6
random,75,194,0.9126207172503595,0.7272727272727273,32,6
random,75,195,0.9272271654504518,0.7674418604651163,33,5
random,75,196,0.8982007704202046,0.6888888888888889,31,7
random,75,197,0.8380591650164122,0.5833333333333334,28,10
random,75,198,0.9120595176735482,0.6888888888888889,31,7
random,75,199,0.8854474676504898,0.6521739130434783,30,8
random,100,0,1.0,1.0,38,0
random,100,1,1.0,1.0,38,0
random,100,2,1.0,1.0,38,0
random,100,3,1.0,1.0,38,0
random,100,4,1.0,1.0,38,0
random,100,5,1.0,1.0,38,0
random,100,6,1.0,1.0,38,0
random,100,7,1.0,1.0,38,0
random,100,8,1.0,1.0,38,0
random,100,9,1.0,1.0,38,0
random,100,10,1.0,1.0,38,0
random,100,11,1.0,1.0,38,0
random,100,12,1.0,1.0,38,0
random,100,13,1.0,1.0,38,0
random,100,14,1.0,1.0,38,0
random,100,15,1.0,1.0,38,0
random,100,16,1.0,1.0,38,0
random,100,17,1.0,1.0,38,0
